Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,1735,5
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,595,1
703368406666619,Vox Populi HN,Vox Populi HN,498,1
104599735671754,Goberna Honduras,Goberna Honduras,322,7
138816232821931,PNUD en Honduras,PNUD (Programa de las Naciones Unidas  para el Desarrollo),296,3
486382251906084,Honduras El Pais,Diario El  Pais.hn,179,3
491553204198958,Revistazo.com,Revistazo.com,148,2
803587436436553,OCDIH,Lilian Guadalupe Gomez Dominguez,141,3
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),139,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,129,8
112529930493702,Democracia en Acción Hn,Voto Informado Honduras,107,1
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100,3
1314458455242369,Diputado German Altamirano,German Altamirano,≤100,1
856012741442139,Ipas LAC,Astrid Leticia Aguilar Pinell,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
109076095187370,Youthoppia,These ads ran without a disclaimer,≤100,1
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100,4
108584201404731,La Civiltà Cattolica - Edición en español,These ads ran without a disclaimer,≤100,1
188140874572413,Charles Darwin Foundation,These ads ran without a disclaimer,≤100,1
106750994048802,Perspectiva,These ads ran without a disclaimer,≤100,1
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100,4
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100,1
