Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,14713,22
116269191760882,DSB,DSB,9186,4
65929129383,Røde Kors,Røde Kors,8288,40
26458152911,SOS Børnebyerne,SOS Børnebyerne,7832,18
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,6231,14
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5941,31
167891603415958,Lederne,Lederne,5182,25
104544224264943,3F Transport,3F Transport,4861,3
304554445813,Videncentret Bolius,Videncentret Bolius,4508,26
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,4467,50
599763040213164,Radius Elnet,Radius Elnet,3764,2
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3090,34
12860228293,Politiken,Politiken,3027,20
748887235210811,Obton Forvaltning A/S,Obton A/S,2529,16
72672361910,Børns Vilkår,Børns Vilkår,2112,22
12787473132,Berlingske,Berlingske,2107,23
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1656,15
55365680705,Greenpeace Danmark,Greenpeace Danmark,1358,14
17428770950,RÆSON,Clement Kjersgaard,1166,1
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,1152,1
123653695693986,Motatos Danmark,Motatos,1109,12
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,1025,21
314676938743,DM din akademiske fagforening,DM,1000,13
102154048301476,Lederstof.dk,Lederne,959,23
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,958,36
106952222676974,Liberal Alliance,Liberal Alliance,947,8
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,802,41
867877683280051,Weekendavisen,Weekendavisen,792,21
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,733,20
182121298931589,Odense Kommune,Odense Kommune,729,4
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,718,1
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,716,7
304554445813,Videncentret Bolius,Bolius,686,3
77420716648,Energiselskabet Natur-Energi,Energiselskabet Natur-Energi,683,6
126543540781090,Ældre Sagen,Ældre Sagen,654,10
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,645,6
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,615,1
399210657232918,PlanBørnefonden,PlanBørnefonden,612,17
574052992790327,Frirummet,Frirummet,604,4
59143726810,Psykiatrifonden,Psykiatrifonden,604,1
246977185497434,Plastic Change,Plastic Change,560,25
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,552,7
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,548,4
106468772046278,Project Greensand,Project Greensand,545,11
657491824390744,Spring Copenhagen,Spring Copenhagen,532,10
437410226312057,Københavns Kommune,Københavns Kommune,519,4
23488866416,Ateistisk Selskab,Ateistisk Selskab,449,36
110560691837684,SolCompagniet,SolCompagniet,442,1
105511328705392,HØRT,Børns Vilkår,435,6
287306323369,Børnecancerfonden,Børnecancerfonden,417,2
940501086068082,Griseproduktion,Søs Pedersen,400,1
116675518017427,Jens Stenbæk,Jens Stenbæk,353,3
334571029981175,DM og MA studerende,DM,332,3
46265612799,FDM,FDM,305,1
20303574131,Nationalmuseet,Nationalmuseet,304,10
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,289,1
1704424023182897,Politiken Historie,Politiken Historie,278,12
144098125661833,Nordea Invest,Nordea Invest,278,4
197135936965427,DKsyd TV,Dksyd,275,1
181330585392156,Skattestyrelsen,Skattestyrelsen,261,1
