Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
186752164845450,Ana Bailao,Ana Bailao,2591,7
633812813408377,Elections Canada,Elections Canada,2259,33
303473312998028,FedEx,FedEx,1872,4
9333642607,TELUS,TELUS,1835,4
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1699,2
10419173702,Maxime Bernier,People's Party of Canada,1586,9
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1511,6
104386908631938,Pathways Alliance,Pathways Alliance,1446,6
6319213302,Heart & Stroke,Heart & Stroke,1410,34
1711780249072322,Anthony Furey,Furey for Mayor,1292,31
249042335139282,BDC,BDC,1228,28
186266941387011,BMO Financial Group,BMO Financial Group,1226,4
100150989152010,Bonterra Tissue,Bonterra Tissue,1205,2
172675656776719,PS j'ai la SP,Sophie Berriault,1186,2
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,1125,50
163261390365324,Elementary Educators,Elementary Educators,1121,95
1665089323732197,Tripping on Air,Ardra Leah Shephard,1096,2
261752512263,Canadian Red Cross,Canadian Red Cross,1059,10
168106993245736,Canada Post,Canada Post,1056,3
43448349479,Josh Matlow,Josh Matlow Campaign,1038,8
1583430205202800,City of Toronto,City of Toronto - Your Local Government,981,19
118331481194703,Mark Saunders,Mark Saunders,981,16
376006035816016,Storyworth,These ads ran without a disclaimer,949,7
154462904588700,Enbridge Gas,Enbridge Gas,852,74
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,848,99
195608229977,BC NDP,BC NDP,840,9
24235835555,Kids Help Phone,Kids Help Phone,824,42
281999881613,World Vision Canada,World Vision Canada,774,12
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,767,20
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,754,10
19750184960,Greenpeace Canada,Greenpeace Canada,679,107
27234020592,UNICEF Canada,UNICEF Canada,639,8
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,594,12
439345863190331,Brad Bradford,Brad Bradford Campaign,574,12
121222984568561,Amnesty International Canada,Amnesty International Canada,556,109
102828041144081,Here For Students,Here For Students,550,9
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,544,111
1097840090260804,National Police Federation,National Police Federation,529,59
636279863159648,FordNation,Ontario PC Party,526,5
160136850711053,CUPE Ontario,Sonya Yalda,524,5
1522162571382952,Oceana Canada,Oceana Canada,487,10
101535288988376,Ontario's Clean Energy Advantage,Association of Power Producers of Ontario,474,6
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),449,2
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,442,30
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,406,2
283487578481273,Énergir,Énergir,405,16
202220023130891,Bell Canada,Bell Canada,389,3
106679019420477,Nova Scotia Teachers Union,Nova Scotia Teachers Union,380,5
113297740077607,Canadian Energy Centre,Canadian Energy Centre,378,51
180862678644381,Ontario NDP,Ontario NDP,366,31
182629491891136,First Nations Health Authority,First Nations Health Authority,356,25
901776976544599,RBC Wealth Management,RBC Wealth Management,349,3
115835521825983,UNHCR Canada,UNHCR Canada,347,39
152467601467262,BMO Groupe financier,BMO Groupe financier,345,6
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,339,1
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,338,15
453724058039992,viaSport British Columbia,viaSport British Columbia,330,24
5794733873,David Suzuki Foundation,David Suzuki Foundation,299,4
53321777320,Coeur + AVC,Coeur + AVC,297,33
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,294,8
117091071653627,Ministère de l'Emploi et de la Solidarité sociale,Ministère de l'Emploi et de la Solidarité sociale,292,2
106917558391358,Alliance nouvelles voies,Pathways Alliance,292,2
160136850711053,CUPE Ontario,CUPE Ontario,289,4
45337425068,CARE Canada,CARE Canada,287,4
52543970197,Environmental Defence Canada,Environmental Defence,279,15
101383532946114,David Hilderley for Oxford,"David Hilderley, Liberal Party of Canada Candidate for the Oxford Federal By-Election",274,22
35715544220,Stand.earth,Stand.earth,269,18
31912359596,University of Saskatchewan,University of Saskatchewan,264,13
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,255,59
177741812241442,SCFP-Québec,le SCFP,252,15
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,247,54
144658705550734,Scotiabank,Scotiabank,245,1
111755861837453,"Eugene Manning for PC Leader, Newfoundland and Labrador",Eugene Manning Campaign,244,22
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,229,17
10633250963,Save the Children Canada,Save the Children Canada,222,24
132872270152600,SaskEnergy,SaskEnergy,212,2
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,208,2
14742445214,BC Green Party,BC Green Party,206,34
114943114838621,Fuel Forward,Canadian Fuels Association,200,38
254245404682417,C.D. Howe Institute,C.D. Howe Institute,193,13
114849617772737,Care2 Canada,Press Pause Collective,193,6
63358436494,Naître et grandir,Naître et grandir,193,5
9226212436,SaskPower,SaskPower,191,1
568938803293644,True North,True North,191,5
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),189,11
612093308848274,Port of Vancouver,Vancouver Fraser Port Authority,188,2
1590219921201770,Élections Canada,Élections Canada,183,31
168664596658538,Anna Gainey,Anna Gainey Campaign,178,47
