Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,68914,10
923633637651202,Morena Sí,Morena Sí,54462,122
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,44729,20
1520610478183053,Badabun,Badabun,35319,8
113204251796086,Visión México Noticias,Visión México Noticias,32824,35
102265631123832,Gobierno de Puebla,Gobierno de Puebla,32762,8
105102889311748,Nación Guinda,Nación Guinda,23990,256
117455491307964,Al Día,Al Dia Media,19688,3
117676694619099,Sala Capitalina,Sala Capitalina Media,19520,3
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",15893,4
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,15250,12
101267031439463,Voz de las Empresas,Consejo de la Comunicación,14912,27
108801305563598,Noticias 4T,Noticias Cuatro T,14546,14
56713285274,Greenpeace México,Greenpeace México,14394,93
111290081772772,Frontera de México,Frontera de México,13817,1
120475107640369,La Realidad de hoy,La Realidad de hoy,13781,1
156639921819,Gii360,Gii360,13439,29
101824639600985,Noticias Cuatro T Sur,Noticias Cuatro T,13428,16
106902489068662,Acción Morenista,AM 2023,13118,2
362430908370,Aeromexico,Aeromexico,12833,6
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,12687,12
121748530893763,El informativo de la transformación,El informativo de la Transformación,12419,64
119813324392503,Latitud Cero,Latitud Cero,12310,1
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,12262,8
116013104730058,México en el Mundo.,México en el Mundo.,12070,1
437088163017257,Secretaría de Salud de Guanajuato,Secretaría de Salud de Guanajuato,11469,12
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,10835,13
449095701815347,Salvador Zamora,Salvador Zamora,10731,10
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,9340,12
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,9041,139
107007355293954,Publinoticias,Publinoticias,8965,1
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,8727,1
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,8327,3
465531963489973,Verónica Delgadillo,Verónica Delgadillo,8216,4
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,8164,19
105236341926666,Meridiano News,El Meridiano News,7973,4
837607596288104,Eliseo Fernández Montufar,Community Manager,7687,5
126053684120856,Gobierno del Estado de Oaxaca,Gobierno del Estado de Oaxaca,7596,47
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,7000,10
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,6924,26
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,6837,39
104612062684147,Por La Cuarta Transformación,Por la 4T,6726,8
109634395756375,Save the Children México,Save the Children México,6657,12
117021274685366,Futuro FEM,FEM MEDIA,6458,1
108819392526809,Partido Acción Nacional,Partido Acción Nacional,6422,6
116103530222815,Red Morena,Red Morena,6282,1
279469625434543,Paco Cienfuegos,Paco Cienfuegos,5937,48
254852601222832,Cemex México,CEMEX México,5793,22
147753909258182,Diario EntornoMx,Diario Entorno Mx,5177,1
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,5160,7
285058928236909,Mauricio Vila,Mauricio Vila,5111,38
110320423807974,Latinus,Latinus,5000,1
112245067227623,Alcance Diario,Alcance Diario,4847,3
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,4521,5
103868416083966,Cómo Vamos,Como Vamos,4446,96
108407195129937,México Villarreal,México Villarreal,4342,2
273023497832507,Diario Libre Expresión,Diario Libre Expresión,4287,3
102107279495045,Las netas,LASNETAS.ORG,4212,8
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,4169,13
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,4112,33
300882842026,Doritos,These ads ran without a disclaimer,4060,1
493453457351145,Coparmex Nacional,Coparmex Nacional,3841,98
117808668000040,La Gaceta México,La Gaceta México,3838,4
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,3734,7
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,3644,7
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,3608,58
427137767353498,Clemente Castañeda,Clemente Castañeda H,3548,7
326761468265085,Miralo Vos Noticias,miralovosnoticias.com,3531,3
109014064745197,Juventudesgto,Juventudesgto,3524,24
225805635710,Eduardo Verastegui,Eduardo Verastegui,3506,25
504375926270136,Noticiero Libre Chiapas,noticierolibrechiapas.com.mx,3475,1
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,3336,2
669306863144908,Alberto Esquer,Moisés González,3330,3
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",3295,13
105768877736080,Mérida Actual,Noticias Sureste,3275,2
101115129462568,A que no sabías,A Que No Sabías SDRL,3165,3
101493003010504,La Otra Cara Caribe,La Otra Cara Caribe,3142,2
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,3127,1
162949857103721,Gobierno Colima,Gobierno Colima,3118,21
112712611430057,The Trevor Project México,These ads ran without a disclaimer,3053,1
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,3003,7
100934207930403,Conversaciones,conversacionesmx.com,2977,11
48966795116,Amnistía Internacional México,Amnistía Internacional México,2926,16
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,2810,5
669306863144908,Alberto Esquer,Fernando Esquer,2802,3
106159885479677,Las Noticias México,Las Noticias México,2801,2
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2626,3
158056281051438,Querétaro elige,México elige,2602,3
104680124489636,Demoscopia Digital,Demoscopia Digital,2598,9
107003701683545,Migra Noticias,Migra Noticias,2588,59
1417072421841663,Gobierno Escobedo,Harman Consultores,2528,2
192366194179807,León Municipio,León Municipio,2518,4
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,2454,73
400826360641681,Global Noticias,Tresa Publicidad,2415,4
350508488860,Renán Barrera,Renán Barrera,2414,15
1548400965478920,Agencia de Movilidad del Estado de Querétaro,Agencia de Movilidad del Estado de Querétaro,2413,16
924215500923867,Lucy Meza,Lucy Meza,2327,16
108691922194941,Convocatorias 2023B,Convocatorias 2023,2085,7
1874397736161441,Manuel Gálvez,Manuel Gálvez,2080,11
107756417778368,El León no es como lo pintan,Así la República,2036,1
1424057367811413,Ipas México,Ipas México,2003,18
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,1931,10
110127401707360,Teorema,Teorema,1923,1
1452189031676518,Hyundai México,HYUNDAI MEXICO,1912,1
133478060111915,Cemex Impacto Social,CEMEX México,1850,8
107886665569426,Ignacio Segura Morquecho,Ignacio Segura Morquecho,1802,7
108225852119842,Justicia para Paola,Justicia para Paola,1796,1
103330742206848,Hamlet Almaguer,Hamlet Almaguer,1754,3
465531963489973,Verónica Delgadillo,David Delgadillo,1733,1
115115538264884,Fundación Maestro Zoé Robledo Santiago A C,www.fundacionzoerobledo.com,1712,1
133761830290194,Tere Jiménez,AI MKT,1705,10
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,1647,7
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,1644,11
227424484065589,Con Morena Sí,Con Morena Sí,1632,1
490426904446625,Lalo Gattás,Lalo Gattás,1630,9
108249218974798,TrendInforma,TrendInforma,1589,1
109030278835032,Venta Directa,Venta Directa,1587,1
111554837647079,El Mundo Virtual,El Mundo Virtual,1577,5
122404620204,Oxfam México,OXFAM MEXICO AC,1564,1
108895104624022,Sandra Anaya,Sandra Anaya,1546,36
110509207026148,De Chingadazo Morelos,De Chingadazo Morelos,1544,2
264390613659850,Adrián Rubalcava Suárez,Adrian Rubalcava,1536,2
114925641597174,Exclusivas Puebla,Exclusivas Puebla,1534,3
100215376197287,Guerreros del voto,Guerreros del Voto,1530,10
111094778258609,Chema Martínez,Chema Martínez,1506,6
110202035047513,Héctor Castillo,Hector Castillo Olivares,1492,4
108035868803224,Queretaneando,Queretaneando,1485,1
108846835200933,Nacion24,Nacion24,1481,15
133456004138972,Romina Contreras,Romina Contreras,1475,8
654057135042200,Queretarock,Queretarock,1459,1
1527311874184683,Ismael Cabeza de Vaca,Ismael Cabeza de Vaca,1445,2
571776520183188,Morenos Michoacán,Morenos Michoacán,1430,2
103316939419690,José María Tapia,Chema Tapia,1429,4
248216885805092,Conexión,Conexión News,1418,30
119588441128670,Ferdando Lanota,Efecto Regio,1399,9
114104458213050,Félix Arratia,Félix Arratia,1361,5
503029186533760,Osoigo México,Osoigo México,1346,76
574111312714474,Javier Lamarque,Javier Lamarque,1262,4
