Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
121179420924897,המשאל של ישראל,הביתה,10239,35
113172981678041,הביתה,הביתה,9757,40
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,8191,16
106136394376777,Idan Yakov,Rama Yarimi,7221,39
104743111658191,Ron Ben Shushan,רון בן שושן,2974,10
103907495935157,צו חירום,צו חירום,2100,22
1073548259341247,לובי 99,לובי 99,1661,1
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,1478,4
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1454,2
203379449685023,לוחמים לשלום,לוחמים לשלום,1242,5
325048350950892,רמי גרינברג,עיריית פתח תקוה,1167,37
109970322392972,מפלגת הליכוד,מפלגת הליכוד,1023,1
103851895179872,אמהות לביאות,Nataly Milner,1021,4
386571688100362,יהדות חילונית רבנים חילוניים,יהדות חילונית רבנים חילוניים,952,28
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,928,1
103979465980614,מתווה העם,מתווה העם,926,2
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",894,4
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,874,38
153664638161877,מתן דיל- Matan Dil,מתן דיל,786,2
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",724,11
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,713,3
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,702,2
604890186681585,מור ויצמן,Mor Weitzman,669,4
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,662,1
137449656335533,Amnesty International Israel,Amnesty International Israel,659,50
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,605,4
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,595,15
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",593,14
172654247853282,Shenhav musanbar,Shenhav Musanbar,562,7
198917210119704,שלום עכשיו,שלום עכשיו,559,3
1662907067255622,איגוד הגז הטבעי,Unik,541,3
113605434994253,דודו כהן לראשות עיריית טירת כרמל,כד למועצת העיר טירת הכרמל,531,4
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,499,50
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,498,43
500238833397356,ציפי ברנד,ציפי ברנד,489,4
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,463,1
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),458,9
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,449,1
161096657252221,שוברים שתיקה,שוברים שתיקה,411,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,392,7
108988678714619,בית הציונות הדתית,בית הציונות הדתית,392,6
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,381,6
2241550506131359,שמואל בוקסר,שמואל בוקסר,381,6
124894077550811,ישראל חופשית,ישראל חופשית,369,6
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,356,4
256546887847232,עיריית רמת גן,עיריית רמת גן,328,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,327,3
