Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,1954732,1
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,1922578,1
108213235300856,Hợp Tác Thành Công,These ads ran without a disclaimer,999529,1
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,887782,30
185061704983484,Nha Khoa Paris,These ads ran without a disclaimer,825199,1
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,465297,1
104615859385208,Thu Hồng - Dịch Vụ Bằng Cấp,These ads ran without a disclaimer,372606,1
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,337827,7
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,304169,6
654396084640049,IMM GROUP,IMM Group,240886,5
668471776674810,Nha Khoa Paris,These ads ran without a disclaimer,212194,1
306708119852177,Hncmua.com,These ads ran without a disclaimer,196035,1
105515074184507,Xưởng Túi Da,These ads ran without a disclaimer,146414,1
108685817326606,Truther Piece Official,These ads ran without a disclaimer,111319,1
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,104170,1
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,99330,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,83976,3
117686658003859,Thầy Phạm Văn Thanh Hàm Nghi - Lào Cai,These ads ran without a disclaimer,82669,3
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,59931,1
108155738987630,Open Innovation Day - OID,These ads ran without a disclaimer,43129,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,27113,1
112092375258976,Nhất Nhất - Viên Hoạt huyết Ngự Y Mật Phương,These ads ran without a disclaimer,23709,2
101605872892980,BS Nguyễn Hồng Siêm - 034.889.7000,These ads ran without a disclaimer,23577,1
638941106174452,Trips Easy 43,These ads ran without a disclaimer,22103,1
103397209040329,Viện khoa học giảm béo Nevada,These ads ran without a disclaimer,14181,2
117879734612936,Trung Tâm Thẩm Mỹ Quốc Tế Như Ý - Tây Ninh,These ads ran without a disclaimer,7719,1
1486675194695326,低碳想創坊 CarbonCare InnoLab,These ads ran without a disclaimer,3009,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
529713137232746,RaGe,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
178117386051353,SunContract,These ads ran without a disclaimer,≤100,1
880192282095073,مرصد السياسات الاجتماعية والاقتصادية-Social and Economic Policies Monitor,These ads ran without a disclaimer,≤100,1
145136288859515,GQ South Africa,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
