Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
176105152520900,Carrefour,Carrefour,3199,43
110282480876685,1Planet4All,ACTED,1434,12
1981871332106127,Programme pour la Transition Energétique,Transition Energie,1095,9
39435457457,Greenpeace France,Greenpeace France,1010,61
109686207314440,Helios,Helios,904,19
14053295787,Oxfam France,Oxfam France,858,66
103508471736919,QUATRE PATTES,Quatre Pattes,537,82
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,533,14
840901192703231,Groupe Identité et Démocratie - France,Groupe Identité et Démocratie - France,499,42
139331629464336,EDF,EDF,382,1
335868279790722,CIWF France,CIWF France,354,45
119691496094990,Omi,Omi SAS,340,4
114676815236667,AIDES,AIDES,327,5
278641698813937,Fondation Raoul Follereau,Fondation Raoul Follereau,322,141
117709028343322,Association pour le Droit de Mourir dans la Dignité - ADMD,Association pour le Droit de Mourir dans la Dignité - ADMD,322,2
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mediaplus France,302,2
105709216127942,Crédit Coopératif,Crédit Coopératif,302,4
360872200698949,Afev France,Afev,265,8
101913792744033,Ma maison pour l’hiver,Ma maison pour l’hiver,263,24
116070051527,Mediapart,Mediapart,216,85
106554597767346,UNHCR France,UNHCR France,199,57
278422012257681,Le Pacte,Le Pacte,198,8
990756074273227,Agence de l'eau Adour-Garonne,BECOMING,196,2
21254500749,Rassemblement National,Rassemblement National,196,30
155317537884626,Ordre de Malte France,Ordre de Malte France,193,16
100255681599847,Veolia France,Veolia,192,34
116455261255,Action contre la Faim (France),Action contre la Faim,171,5
463705930368887,Réseau Action Climat,Réseau Action Climat,162,40
122037308191612,Make.org,Make.org,151,10
147217678703876,Jour2Fête,Jour2Fête,133,13
110647840532680,Merge Mayor,These ads ran without a disclaimer,133,1
1684441541609223,Pour l'Éco,Pour l'Éco,128,12
147126052393,Libération,Libération,121,22
382775905162847,Unlock France,Agir pour le climat,116,1
154314278551,Union Syndicale Solidaires,Union Syndicale Solidaires,116,8
103804191671034,Tilt,"Tilt, une initiative de l'AFD",108,6
194934737335658,foodwatch France,foodwatch France,103,2
457316367752668,Info'Com-CGT,Info'Com-CGT,≤100,27
91844054199,Ville des Sables d'Olonne,Ville des Sables d'Olonne,≤100,2
105433001916166,Brut.Adnetwork,BRUT SAS,≤100,8
1150185098382760,Fraternité générale,Fraternité générale,≤100,3
201716123952571,Mon épargne et moi,Natixis Investment Managers,≤100,5
544425445579374,L'Œuvre d'Orient,L'Œuvre d'Orient,≤100,2
123674940994027,Revue Esprit,Revue Esprit,≤100,8
198221790347768,SIMON DE CYRÈNE Fédération,Simon de Cyrène,≤100,12
279757933824,Parlement européen en France,Parlement européen en France,≤100,1
1030528233746321,Le mouvement,le mouvement,≤100,45
178362315106,European Parliament,European Parliament,≤100,9
2424950557563209,makesense,makesense,≤100,6
105200662874398,Institut économique Molinari,Institut économique Molinari,≤100,1
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,≤100,6
403007780216717,En immersion,O tempora,≤100,5
105290951713701,Aides Logement,These ads ran without a disclaimer,≤100,4
139663936132117,Le Point Événements,LE POINT,≤100,4
383882575328659,GRTgaz,GRTgaz,≤100,22
109271965783066,Usbek & Rica,Usbek & Rica,≤100,2
100707905881,Plan International France,Plan International France,≤100,63
107808105469097,La Dianétique - France,Digitalis,≤100,4
8145558887,Sidaction,Sidaction,≤100,3
301330928866,IVG : vous hésitez ? Venez en parler !,SOS détresse,≤100,1
477786528999863,Ummah Charity,Ummah Charity,≤100,6
193941174044646,La Vingt-Cinquième Heure,La Vingt-Cinquième Heure,≤100,4
144435342299306,La Méridionale,La Méridionale,≤100,2
475475545864761,Curieux,Curieux,≤100,2
1536553206605391,Jean-Lin Lacapelle,Jean-Lin Lacapelle,≤100,18
620603471382277,Memento Distribution,Memento Films Distribution,≤100,6
241694996718264,NF Habitat,Cerqual,≤100,2
466932616850613,Mon avis citoyen,Mon avis citoyen,≤100,10
110162075732232,Tribune Côte d'Azur,TRIBUNE COTE D'AZUR,≤100,3
1620638098209175,SOS MEDITERRANEE France,SOS MEDITERRANEE France,≤100,7
1466667490217580,Arp Sélection,ARP Sélection,≤100,3
122037308191612,Make.org,These ads ran without a disclaimer,≤100,4
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100,9
680297559007943,Les Présidents,Les Présidents,≤100,1
275011392535124,Wayna Pitch,Wayna Pitch,≤100,2
108961334029224,Sumofus en français,SumOfUs,≤100,1
291404090976974,POTEMKINE films,POTEMKINE FILMS,≤100,2
107741745508015,Éric Minardi,Eric Minardi,≤100,12
256197435586,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,≤100,3
1757782394471400,Brut,Brut,≤100,2
1150185098382760,Fraternité générale,Fraternité Générale,≤100,1
167373263640928,New Story,New Story,≤100,1
916465391712115,Ffmc Ppc,FFMC 75,≤100,3
879059765494408,Alexandre Loubet,Alexandre Loubet,≤100,1
314443337102,GRDF,GRDF,≤100,5
333687103357457,VL.,Manon Annie Danielle Brault,≤100,1
527737681022519,Cashbee.fr,Cashbee,≤100,2
258180930939050,QUALITEL,QUALITEL,≤100,1
1568393426587080,FONDATION Hospices Civils de Lyon,Fondation HCL,≤100,2
1449639265265907,Thuasne Sport,These ads ran without a disclaimer,≤100,2
139975266172090,Cap Sciences,Cap Sciences,≤100,1
115640363205428,Mathilde Androuët,Mathilde Androuët,≤100,2
114015134286640,La Petite République,La Petite République,≤100,1
625616024204368,DIGNITE international,Dignite International,≤100,19
1415350452093573,ONU Femmes France,ONU Femmes France,≤100,1
102623992525376,Aurélien Lopez-Liguori - Député de l’Hérault,Aurélien Lopez-Liguori Thomas Ernest Vincent,≤100,1
176663393102,La Cimade,La Cimade,≤100,3
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,≤100,4
520644961391787,Epicentre Films,Epicentre Films,≤100,3
718215154953494,Conseil départemental du Finistère,Conseil départemental du Finistère,≤100,1
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,≤100,1
1891306977793412,France Alzheimer et maladies apparentées,France Alzheimer et maladies apparentées,≤100,3
110456003720938,Christian Porta,Christian Porta,≤100,1
545582345489417,Yoann Gillet,Yoann Gillet,≤100,1
327061281197652,Jordan Guitton,Jordan Guitton,≤100,1
605162679563585,L'Echo du Mardi,David Christophe Renaud Pellet,≤100,4
108689185410378,SUD Renault Trucks,SUD Renault Trucks,≤100,1
100405989281079,Caisse de solidarité,Caisse de solidarité,≤100,3
566508133498745,Klorane Botanical Foundation,Klorane Botanical Foundation,≤100,4
766541380023534,Les Céréales,Intercéréales,≤100,4
110046634830407,Les métiers du vivant en Hauts-de-France,These ads ran without a disclaimer,≤100,1
849337958456474,Jean-Pierre Colin,Jean-Pierre Colin,≤100,1
364936960317601,Mondafrique,Nicolas Beau,≤100,2
