Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,309,10
1922268018023038,Raskrinkavanje,UG Zašto ne,163,22
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,116,9
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,3
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100,1
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,16
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,10
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
109652028193268,Revizije info,Revizije info,≤100,12
1494057107558990,Javna rasprava,Javna rasprava,≤100,18
111544041335161,Antikorupcija info,Antikorupcija info,≤100,9
105842642438187,Nihad Uk,Nihad Uk,≤100,2
147315858633088,Istinomjer,Istinomjer,≤100,8
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,6
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100,1
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,4
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,3
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,3
163080080447411,Републичка странка Српске,Filip Lučić,≤100,3
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
105767481295394,Ahmed Kosovac,Ahmed Kosovac,≤100,2
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,1
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100,1
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100,2
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
1607622842896752,interview.ba,Fondacija Infohuse,≤100,1
373536278864,UNICEF Europe & Central Asia,These ads ran without a disclaimer,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
581045078625669,Sweettatt Balm,These ads ran without a disclaimer,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
272518426120009,Futurebuild,These ads ran without a disclaimer,≤100,1
335822339798949,SALTO Participation & Information,These ads ran without a disclaimer,≤100,1
6045482289,Roberto Cacciapaglia,These ads ran without a disclaimer,≤100,1
1210034445780962,Міжнародне радіо Китаю,These ads ran without a disclaimer,≤100,1
105735065616245,SOFAR,These ads ran without a disclaimer,≤100,1
190026614460112,MBATUBE,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
197596636939679,tacno.net,Tacno.net,≤100,1
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100,2
