Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
130143957050435,Autoceste FBiH,Autoceste FBiH,127,2
113041725065224,Pravna sigurnost je zakon / Правна сигурност је закон,OHR,≤100,5
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100,4
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,7
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,15
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,14
104992122558073,Valter.Portal,Valter.Portal,≤100,2
110594625362976,Народни фронт,Народни фронт,≤100,6
115117888166669,Pravda za hotel Drinu,Pravda za hotel Drinu,≤100,3
109652028193268,Revizije info,Revizije info,≤100,10
111544041335161,Antikorupcija info,Antikorupcija info,≤100,11
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,4
197596636939679,tacno.net,Tacno.net,≤100,2
1494057107558990,Javna rasprava,Javna rasprava,≤100,12
2401351939921390,Raport.ba,Raport Media Group,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,5
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
147315858633088,Istinomjer,Istinomjer,≤100,12
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,4
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,3
492401811498573,"Građanska inicijativa ""Jer nas se tiče""","Građanska inicijativa ""Jer nas se tiče""",≤100,1
2106619399390828,Adnan Šteta,Adnan Šteta,≤100,1
657947331038785,Toni Vukadin,Toni Vukadin,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri Civilnih Inicijativa,≤100,1
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100,1
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,2
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,2
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,1
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100,1
262478951255463,The Aesthetic Medicine Congress,These ads ran without a disclaimer,≤100,1
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић - Stefan Gavrić,≤100,2
105277791500195,Фочанске новости - Fočanske novosti,Фочанске новости - Fočanske novosti,≤100,1
108245332026417,NGG Poriče Bugojno,NGG Poriče Bugojno,≤100,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,11
437469756651522,Poslovne novine,These ads ran without a disclaimer,≤100,1
498290777040922,The Scooches,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100,1
