Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,121,8
197596636939679,tacno.net,Tacno.net,≤100,4
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100,2
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,24
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,17
113041725065224,Pravna sigurnost je zakon / Правна сигурност је закон,OHR,≤100,5
109652028193268,Revizije info,Revizije info,≤100,15
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100,3
162926690478548,Oslobodjenje,Oslobodjenje,≤100,4
147315858633088,Istinomjer,Istinomjer,≤100,18
1473660889517303,Irfan Čengić,Irfan Čengić,≤100,2
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,8
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,11
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100,2
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,4
1494057107558990,Javna rasprava,Javna rasprava,≤100,10
104992122558073,Valter.Portal,Valter.Portal,≤100,2
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,2
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,2
2401351939921390,Raport.ba,Raport Media Group,≤100,1
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,3
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,4
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,3
102667249419191,GenChange,GenChange,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
105767481295394,Ahmed Kosovac,Ahmed Kosovac,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
113288987176405,Zlatko Miletić,These ads ran without a disclaimer,≤100,1
101998635231382,Reporting Diversity Network,These ads ran without a disclaimer,≤100,1
1853362868210290,Elmir Huremović,These ads ran without a disclaimer,≤100,1
257210261130698,Hrvatska republikanska stranka,Hrvatska republikanska stranka,≤100,1
717865981730224,Belmin Zukan,Belmin Zukan,≤100,1
1588013511420367,Almir Babajić,Almir Babajić,≤100,1
102211309402201,Amir Purić,Amir Purić,≤100,1
106569706154975,Modern Expo,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,10
104474278112457,Thiago Albuquerque,These ads ran without a disclaimer,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
101760022372875,omerfarukalpdogan,These ads ran without a disclaimer,≤100,1
111188005041104,The world of read,These ads ran without a disclaimer,≤100,1
818135804865367,One Earth Conservation,These ads ran without a disclaimer,≤100,1
1668495093431601,Kronospan,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
274273279282611,Freight Farms,These ads ran without a disclaimer,≤100,1
108799438540641,Fraternité Matin Officiel,These ads ran without a disclaimer,≤100,1
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,1
109839045383139,За правду и ред - Небојша Вукановић - Лакташи,За правду и ред - Небојша Вукановић - Лакташи,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
