Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,10259,6
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,4758,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,3225,2
182192512111720,Sardar Mohsin Abbasi,Sardar Mohsin Abbasi,3150,5
109493084543028,Four Corners with Tarar,NEXT TV,2526,1
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,2445,1
117245297940276,Imtiaz Minhala,Muhammad Arslan Haider,2362,14
104587432254492,Asad Mehmood Khan,Asad Mehmood Khan,2317,1
543755195637715,Mian Aslam,Mian Aslam,2030,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,1511,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,1455,1
110989421664876,Abdul Razzaq Khan Official,Abdul Razzaq Khan Official,1443,1
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,1433,5
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1407,5
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,1334,3
102532432516110,Rana Hamid Nawaz,Rana Hamid Nawaz,1203,2
1239952466122244,Adtalem Global Education,These ads ran without a disclaimer,1024,1
105690462092880,MM News Videos,MM Digital PVT LTD,1009,1
133648753466105,Group Development Pakistan,Group Development Pakistan,993,3
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",902,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,820,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,723,1
97429917898,ProPakistani,ProPakistani,710,1
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,692,1
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,536,1
120437430938970,Syed Mohammad Kirmani,John Kirmani,522,1
101371932720459,Malik Mohtisham Raza KhoKhar- مرد بحران,Ahsan mujtaba,514,2
109812220412504,Musa Habib Raja,Musa Habib Raja,497,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,439,2
100298359657460,Agha Naveed Hashim Rizvi,Shaukat Ali Malik,348,3
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,328,2
666499150088676,My Online Bookshop,These ads ran without a disclaimer,327,1
1723513924558492,Mian Farhad Ali,Mian Farhad Ali,327,1
103238092691017,Muhammad Rafiq,Muhammad Rafiq,316,1
272516046569090,Salman Arif,Salman Arif,312,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,300,1
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,300,1
108111418849151,Rana Imran,Rana Imran,281,1
482423005156668,VoiceOfHazara.com,Voice Of Hazara,255,1
187258925420723,Leading Lawyers,Leading Lawyers,251,1
327514780955583,Dr Umair Haroon,Dr Umair Haroon,199,1
100435805831644,Tanveer Ahmad Virk PP141,Jahanzaib Naveed,183,1
109167868701128,Hamara Shakrial,Designkaar,182,1
109621208720517,Kissan Dost Ghar,These ads ran without a disclaimer,159,1
2107858016193986,Voice of Sindh,Voice of Sindh,148,2
102718215543023,Pakistan Republic,Pakistan Republic,≤100,1
107844962239505,Muhammad Shoaib Siddiqui,These ads ran without a disclaimer,≤100,3
101877302390421,capturedbyasim,These ads ran without a disclaimer,≤100,1
111306348338939,Shangani,These ads ran without a disclaimer,≤100,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,≤100,2
110352628075091,Pakistani's on Foot,These ads ran without a disclaimer,≤100,1
102210012807753,Lahore News Network,These ads ran without a disclaimer,≤100,1
36511036382,Central European University,These ads ran without a disclaimer,≤100,1
100592629631660,Power News HD Pakistan,These ads ran without a disclaimer,≤100,1
101487512822495,Sikandar Jaffri,These ads ran without a disclaimer,≤100,1
108319998661029,RANA HAMZA TAHIR,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
480934751930354,Luv4All: Mother Earth Warns. Wake Up Your Compassion,These ads ran without a disclaimer,≤100,2
109501855242878,OnePass,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
1642929092406128,Knowable Magazine,These ads ran without a disclaimer,≤100,1
199157597154556,QUB - Faculty of Engineering and Physical Sciences,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
105735065616245,SOFAR,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
500243826689996,Wisdom of Solomon's Proverbs,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
