Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
969917173120995,Susan Yap,Sulong Pilipinas,10285,5
555503991321280,Geraldine Roman,Sulong Pilipinas,9027,4
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,8936,17
109322002065194,EKIS,EKIS,5812,6
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,4463,4
402678916424621,Province of CamSur,Sarah Jane Toralba,4221,2
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,4199,2
547821942058909,Pilipinas Today,WFPH,3788,39
1566478310240623,Francis Tolentino,Francis Tolentino PH,3515,10
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,3320,1
269175894020945,Pilipinas Today,WFPH,2563,27
701517253228758,DOSTv,DOSTv,2235,6
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1892,4
154386154617,WWF-Philippines,WWF-Philippines,1631,3
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,1567,9
1922749344643532,The World Tonight,The World Tonight,1538,19
115419768085260,Lokal,Lokal,1500,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1473,8
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1468,1
325780477966356,Geo 24/7,Energy Development Corporation,1430,6
100770729339080,Cong. Wilbert T. Lee,Wilbert Te Lee,1401,6
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1185,2
100170811672425,Pilipinas Today Kyusi,WFPH,1045,11
1535594466686140,Aboitiz,Aboitiz,1014,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,1005,3
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,995,1
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,989,1
75665129515,Go Negosyo,Go Negosyo,979,12
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,956,4
186667502068528,Larry De Costa,WFPH,869,10
895774137107433,Denver Chua,Unlad Cavite City,852,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,830,14
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,818,2
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,814,4
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,813,2
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,801,28
705660422953865,About Metro Pacific,WFPH,765,8
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,749,3
100738036287814,Philipshop Company,These ads ran without a disclaimer,732,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,732,1
112952897079549,Energy Development Corporation,Energy Development Corporation,726,8
1581188235521874,Vice Mayor Atty. Sherwin N. Tugna,Vice Mayor Atty. Sherwin N. Tugna,710,1
156752721080952,Sonny Angara,Sonny Angara,699,4
103206424893248,Davao Consumer Movement,Davao Consumer Movement,686,3
1485006188181879,WES Gatchalian,WES Gatchalian,679,1
104955062184489,BBM Movement,UEEI Consorcia Inc,600,1
1332938170076882,Tatak QC,Polsure,598,2
105328352422669,Genuine Lung Tritydo,These ads ran without a disclaimer,586,1
103603888274167,YouthLed PH,YouthLed PH,555,3
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,553,5
102886345339673,Ben Patron,Ben Patron,542,1
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,515,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,511,3
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,490,7
103485942191411,Juan Bulletin,Polsure,468,2
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,465,2
102203275921536,Cong. JC Abalos,Cong. JC Abalos,452,2
319818695398069,"Kgwd. Lito del Rosario - Naga City, Camarines Sur",Joselito San Andres Del Rosario,444,1
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,438,4
223618785182273,Pilipinas,WFPH,434,5
1329675533726600,Pilipinas Today QC,WFPH,425,5
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,412,3
176725369945441,Pilipinas Today,The World Tonight,403,5
838385792877738,Trending Pa-More,Trending Pa-More,396,1
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,391,1
154519977908138,Department of Social Welfare and Development,Department of Social Welfare and Development,374,1
147975588597216,Stratbase,Stratbase,372,1
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",362,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,357,1
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,355,2
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,344,5
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,344,1
301970723646514,WTF Radyo,Sartine,326,5
2271543113085523,Pilipinas Today AM,WFPH,323,4
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,307,1
109143528565176,DLMP Arts & Crafts,These ads ran without a disclaimer,307,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,288,3
