Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
246977185497434,Plastic Change,Plastic Change,35612,33
12860228293,Politiken,Politiken,12075,38
65929129383,Røde Kors,Røde Kors,7841,47
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5567,15
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,2861,9
26458152911,SOS Børnebyerne,SOS Børnebyerne,2853,26
72672361910,Børns Vilkår,Børns Vilkår,2790,19
250994288337708,Sex og Samfund,Sex og Samfund,2740,22
399210657232918,PlanBørnefonden,PlanBørnefonden,2699,20
110321008383861,Red Barnets landsindsamling,Red Barnet,2165,134
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2046,13
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1929,2
12787473132,Berlingske,Berlingske,1715,32
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1693,16
55365680705,Greenpeace Danmark,Greenpeace Danmark,1680,19
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,1536,4
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1438,1
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1425,40
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1347,28
437410226312057,Københavns Kommune,Københavns Kommune,1319,11
121570596369,CARE Danmark,CARE i Danmark,1307,9
1029970060346902,EWII,EWII A/S,1270,1
867877683280051,Weekendavisen,Weekendavisen,1229,25
304554445813,Videncentret Bolius,Videncentret Bolius,1216,14
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1153,7
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,1138,4
22030968736,Anima,Anima,1119,2
110074700906511,Metin Lindved Aydin - Radikale Venstre,Metin Lindved Aydin,1058,3
748887235210811,Obton Forvaltning A/S,Obton A/S,904,7
102154048301476,Lederstof.dk,Lederne,835,30
126543540781090,Ældre Sagen,Ældre Sagen,814,12
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,766,6
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,739,6
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,669,7
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,656,3
304554445813,Videncentret Bolius,Bolius,648,3
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",647,5
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,646,8
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,626,4
130388840342741,Danske Bank,Danske Bank,609,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,542,3
1033120613483808,AURA,AURA,536,4
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,489,19
141343589252160,Dansk Industri - DI,Dansk Industri,487,3
167891603415958,Lederne,Lederne,479,18
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,469,1
110560691837684,SolCompagniet,SolCompagniet,460,3
287306323369,Børnecancerfonden,Børnecancerfonden,434,2
107898832590939,European Commission,European Commission,432,4
852608988134698,Tikko,Tikko,422,4
66328502645,Dagbladet Information,Dagbladet Information,409,1
105511328705392,HØRT,Børns Vilkår,399,6
