Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,2582,14
57544755889,Amnesty International Polska,Amnesty International Polska,1730,47
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1439,34
107898832590939,European Commission,European Commission,1332,5
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,1289,109
108675458379147,Liczy się energia,Liczy się energia,1096,2
513969188677442,Compassion Polska,Compassion Polska,954,19
50063176484,TVN24,TVN,883,17
136884656519145,IOM Poland,International Organization for Migration,834,11
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,572,7
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,515,8
102931488739,Platforma Obywatelska,Platforma Obywatelska,512,8
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,503,11
1683534065241470,OKO.press,OKO.press,498,70
228168274881,wysokieobcasy,wysokieobcasy,476,7
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,444,5
203627442993022,Portal Oświatowy,Wiedza i Praktyka,414,6
32104614789,Greenpeace Polska,Greenpeace Polska,411,3
104921858016507,Dzień Dobry Podatki,Michał Wilk,359,12
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,315,8
311766890555,Fundacja Batorego,Fundacja Batorego,313,24
334031263082,Międzynarodowy Festiwal Sztuk Przyjemnych i Nieprzyjemnych,Teatr Powszechny w Łodzi,300,5
173086948664,Infor.pl,Infor.pl,288,14
1227194230675141,Pratia,Pratia SA,278,8
108228794910894,OdNowa,Stowarzyszenie OdNowa RP,275,1
1190568991079766,Polska za życiem,Fundacja Instytut Na Rzecz Kultury Prawnej Ordo Iuris,251,1
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,250,1
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,249,4
