Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",2589,19
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,1322,13
104743111658191,Ron Ben Shushan,רון בן שושן,1269,3
103907495935157,צו חירום,צו חירום,982,8
1073548259341247,לובי 99,לובי 99,963,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,878,6
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,832,4
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,806,3
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,794,17
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,747,67
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,611,12
204780362875106,מקור ראשון,מקור ראשון,590,84
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,576,8
106136394376777,Idan Yakov,Rama Yarimi,528,12
767262423350854,פורום הדיור הציבורי,Danny Gigi,527,3
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,523,2
558702227875758,רוני רימון,רוני רימון,516,1
604890186681585,מור ויצמן,Mor Weitzman,516,4
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",513,26
107217383988190,מגזין אפוק,Epoch Magazine,505,16
107110828789769,רוני בריק,רוני בריק,488,1
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,477,7
198917210119704,שלום עכשיו,שלום עכשיו,470,2
107698738576280,Sowtna,Unik,470,1
107796574338168,אמיר ברוט,אמיר ברוט,460,5
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,456,3
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,431,5
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,418,18
500238833397356,ציפי ברנד,ציפי ברנד,414,2
137449656335533,Amnesty International Israel,Amnesty International Israel,397,15
102660785992341,צדק צדק תרדוף,Omer Feldman,360,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,350,4
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,342,30
103624452596775,קידר פינגולד - Keidar Feingold,יוניק מדיה,342,15
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,329,2
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,326,6
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,305,3
361464970647064,זהר בלום,זהר בלום,298,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,295,3
104222621115858,הביטחוניסטים,הביטחוניסטים,284,4
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,281,2
115961904724032,מידרג הערים של אתר מידרג - רמת גן 2022,סיעת רמת-גן שלנו,279,1
325048350950892,רמי גרינברג,עיריית פתח תקוה,275,4
356859544473040,קירות שקופים,רועי שפרניק,264,4
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,261,10
