Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,44315,50
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,20021,26
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,17216,40
126567104406,Hyresgästföreningen,Hyresgästföreningen,15757,53
151159271594797,Systembolaget,Systembolaget,13698,7
132008873631170,Skatteverket,Skatteverket,10480,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,7837,26
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7100,4
111630258867610,Röda Korset,Röda Korset,6883,18
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6394,21
382243262003,Plan International Sverige,Plan International Sverige,5424,13
150057951690751,OKQ8,OKQ8,5103,10
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4964,1
130040890394815,Skånetrafiken,Skånetrafiken (Region Skåne),4529,4
369122343101775,e.on,E.ON Sverige AB,4367,1
239177706143268,Mobility Sweden,Mobility Sweden,4021,5
186513678039755,Fortum,Fortum Sverige,3516,23
18880778360,ActionAid Sweden,ActionAid Sweden,3487,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3408,38
59324455950,UNICEF Sverige,UNICEF Sverige,3149,14
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",2986,4
95735961890,Greenpeace Sverige,Greenpeace Sverige,2795,79
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,2771,6
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2645,19
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2643,30
153270724787,Amnesty International Sverige,Amnesty International Sverige,2359,36
369582590803,Dagens ETC,ETC-tidningarna,2021,22
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,1990,6
234172635050,Forum för levande historia,Forum för levande historia,1921,4
314872662206,Ekonomifakta,Ekonomifakta,1883,90
117109165023455,Nordnet,Nordnet Bank AB,1833,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1818,38
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,1785,9
103915918247717,Bulletin,Bulletin,1678,2
19746853632,Djurens Rätt,Djurens Rätt,1642,5
343591900666,Gröna Lund,The Amazing Society,1570,2
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1522,8
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,1505,2
45101268520,SSU,SSU,1485,10
42676805259,Diakonia,Diakonia,1389,14
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,1293,6
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1288,4
193309030695120,UR,UR,1267,18
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1257,1
314283591054,Byggnads,Byggnads,1255,12
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1247,4
108232155430828,Lawyer Jan,These ads ran without a disclaimer,1169,99
109969847586061,Morgon-Tidningen,AIP Media,1120,2
237146235237,Timbro,Tankesmedjan Timbro,1058,42
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,1057,4
72659261793,Rädda Barnen,Rädda Barnen,1054,24
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1020,2
104776597627407,Ellen Fries gymnasium,Uppsala kommun,954,2
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,923,28
212604496324,Fackförbundet ST,Fackförbundet ST,914,89
103296115466644,Skattenytta,Kommissionen för Skattenytta,787,8
195379633820701,Svenskt Kött,Svenskt Kött,760,18
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,705,22
249325825146346,Fyrisskolan,Uppsala kommun,685,2
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,674,28
239855722130,Nyhetsmagasinet Fokus,Fokus,663,8
181590825305317,COWI Sverige,COWI Sverige,647,13
122291934457124,Handelshögskolan vid Göteborgs universitet,Handelshögskolan vid Göteborgs universitet,639,3
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,629,21
440345132668081,UL,UL,629,1
1089666701084947,Timbro förlag,Timbro Förlag,623,4
112338252157105,Viskadalen,Viskadalen,617,1
166406746310,Resumé,Resumé,591,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,586,2
162985227114132,Skellefteå Kraft,Skellefteå Kraft,554,1
328754490337,Vårdförbundet,Vårdförbundet,536,29
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,494,5
1649460475294700,Sverigedemokraterna Uppsala,SD Uppsala,490,1
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,488,18
312084019369,Dagens Medicin,Dagens Medicin,441,1
163820136238,LO Sverige,Landsorganisationen Sverige,440,2
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,431,5
147547541961576,Council of the European Union,Council of the European Union,404,5
356032977210,Vi-skogen,Vi-skogen,402,11
296423575695,Afrikagrupperna,Afrikagrupperna,386,7
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,375,5
539297539496434,Dagens Samhälle,Dagens Samhälle,373,1
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Region Skåne,366,2
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,353,1
965458110149319,Byggindustrin,Byggindustrin,348,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,328,12
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,312,2
103312943103451,Jönköpings kommun,KSMG,309,1
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,308,6
273053169937029,ClimateHero,ClimateHero,307,6
10150161538825010,Medborgarskolan,Medborgarskolan,307,2
120633071295935,Fairtrade Sverige,Fairtrade Sverige,300,9
2002046333202650,Bli nämndeman,Bli nämndeman,297,10
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,294,2
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,292,2
76472413284,Tidningen Vi,Tidningen Vi,292,2
178193355556765,Nordström Assistans AB,Nordström Assistans AB,291,2
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,290,2
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,287,1
244897208924797,Arbetet,Arbetet,284,1
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,284,3
347852331958080,En Företagares Vardag,En Företagares Vardag,279,7
129841741852473,Folkhälsodalen,Folkhälsodalen,275,6
101881886539379,studentum.se,These ads ran without a disclaimer,253,2
312318652204361,Socialdemokraterna i Uppsala län,Socialdemokraterna i Uppsala län,248,4
114873078542788,Svalorna Latinamerika,Svalorna Latinamerika,240,1
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,221,4
115795772512,Stadsbiblioteket i Malmö,Stadsbiblioteket i Malmö,219,1
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,216,6
112635368770882,Socialdemokraterna i Kronoberg,Socialdemokraterna i Kronoberg,206,2
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,206,8
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,203,5
110669306956915,Orättsstaten.se,Orättsstaten.se,199,1
175843834306,WaterAid Sverige,WaterAid Sverige,196,8
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,195,3
120216874723147,Svenskt Sigill,Svenskt Sigill,194,17
109609604086656,Vejpkollen.se,Vejpkollen.se,191,2
1400334680268097,Nyheter i Västerbotten,Nyheter i Västerbotten,189,3
397655376946941,Liberalerna Lidingö,Liberalerna Lidingö,189,2
216625221784563,Alkompis  الكومبس,Alkompis  الكومبس,188,1
111699453757094,Soft Towel Games,These ads ran without a disclaimer,185,3
237287320360804,Omtanke.today,Jenny Fors,181,5
61602439009,NCC,NCC,176,5
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,172,5
1540294046226139,Feministsmeden,Feministsmeden,165,2
230671826970236,Uppsala konstmuseum,Uppsala kommun,165,4
1633181116933852,SvD Junior,SvD Junior (SvD),160,8
150453111655854,Folkbildningsrådet,Elin Sundling,158,3
261455205686,LRF,LRF,154,1
266083410123678,Moderaterna i Haninge,Moderaterna i Haninge,152,4
1267325956645384,Bonzi,Bonzi,147,2
194996370654471,Assistanslotsen,Assistanslotsen,146,2
1715208875382561,OP Assistans,OP Assistans,146,2
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,146,2
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,144,2
438293093025882,Livsmedelsarbetare för Solidaritet,Johan Torgå,143,2
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,137,1
103065692733960,Öis,Skövde kommun,137,1
158287751579170,Carlshamn,These ads ran without a disclaimer,136,1
100154266829621,Kyrkans Tidning,Kyrkans Tidning,134,2
147248651959750,Samhällsvetenskap-GU,Lars-Olof Karlsson,131,2
329452290816078,Tidningen Market,Tidningen Market,129,2
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,129,2
242795945821731,Centerpartiet Lund,Landin Camilla Maria,125,2
66496453715,Miljöpartiet de gröna i Umeå,Miljöpartiet de gröna i Umeå,123,1
162372193827491,Yubico,These ads ran without a disclaimer,123,2
342952129133948,Kultur i Malmö,Kultur i Malmö,122,1
217391588404948,Katalys,Katalys,121,2
1673788782717355,Helena Storckenfeldt,Helena B A Storckenfeldt,115,2
1447309755322652,Bostad 2030,Bostad 2030,115,2
294444197371898,Byggnads Skåne,Byggnads Skåne,113,2
182595121869724,Sverigedemokraterna Stockholms stad,SD Stockholms stad,113,1
126245644082634,Malmömoderaterna,Malmömoderaterna,112,1
189886914377536,Socialdemokraterna i Linköping,Socialdemokraterna i Linköping,112,3
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,110,2
219725641413066,Liberalerna Linköping,Liberalerna Linköping,110,1
212284955495610,Elektrikerna,Elektrikerna,108,2
383511565045309,Region Värmland,Region Värmland,103,1
112815308441671,WAVEZ,These ads ran without a disclaimer,102,1
1042091032500520,Kvartal,Kvartal,101,2
176875999028086,Kristdemokraterna Stockholm,Kristdemokraterna Stockholm,101,1
127624557250669,Miljöpartiet de gröna Gävle,Sabina Rossini,≤100,2
273402369438867,By Billgren,By Billgren AB,≤100,1
118090278221826,Erikshjälpen,Erikshjälpen,≤100,2
154313704727539,Rättighetscentrum Norrbotten - mot diskriminering,Rättighetscentrum Norrbotten,≤100,1
99753892609,Framtidsjorden,Framtidsjorden,≤100,2
119668938047961,Moderaterna Falun,Rolf Eine Peter Sjölund,≤100,1
198991600145434,Svenskt Näringsliv Skåne,Svenskt Näringsliv Skåne,≤100,1
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100,6
277541019375317,Jämställdhetsmyndigheten,These ads ran without a disclaimer,≤100,2
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,≤100,1
1408104366115145,Moderaterna i Salem,Moderaterna i Salem,≤100,1
169151353117822,Folkuniversitetet Göteborg,Folkuniversitetet Göteborg,≤100,2
139899811268,STIM,These ads ran without a disclaimer,≤100,1
101093151787525,Projekt Malmporten,Luleå Hamn,≤100,1
113710601984970,Barnfonden,Barnfonden,≤100,1
1139097292843761,Kristdemokraterna Göteborg,Miriam Helena Lilja,≤100,1
80386149597,ABF,ABFs förbundsexpedition,≤100,3
179931025357058,Kommunal,Kommunal,≤100,1
110813562940,Vision,Vision,≤100,1
164401175915,Centerpartiet i Vallentuna kommun,Centerpartiet i Vallentuna kommun,≤100,1
133910158381,Saco,Saco,≤100,1
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,≤100,1
137789886310956,Socialdemokraterna Huddinge,Socialdemokraterna Huddinge,≤100,1
229651940519344,Stadsutveckling Stockholm,Stockholms stad,≤100,1
