Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,57078,13
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,48138,1
475681929154100,国連UNHCR協会,国連UNHCR協会,46847,13
208661552479830,日本財団,Shigeru Fujita,35976,8
106708475612902,愛知県商工会連合会,愛知県商工会連合会,28052,1
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,21921,15
684161888345926,西日本新聞me,西日本新聞me,20299,15
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,19160,1
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,11341,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,6975,1
102468941548369,宮城県民共済,宮城県民共済,6524,3
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,6223,4
109760801771369,橋本 みきひこ,橋本 みきひこ,4366,4
642065195899595,多治見市議会議員 吉田企貴後援会,吉田 企貴,4084,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3856,1
281235529069651,ポラスの分譲住宅　株式会社中央住宅,These ads ran without a disclaimer,3796,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,3510,1
256504371891671,the-issues.jp,株式会社issues,3194,52
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,2899,1
881025135256351,Japan In-depth,Japan In-depth,2842,9
103921962501743,こまざき美紀,こまざき美紀,2373,2
313006265799765,都民ファーストの会 滝田やすひこ （前 東京都議会議員 / 八王子市選出）,都民ファーストの会　滝田やすひこ,1973,1
105938118792904,参政党鹿児島支部,Koji Yoshida,1802,1
106164562257452,山形市議会議員　小田けんじ,小田 けんじ,1552,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1424,9
102123262349398,県知事トークキャラバン事務局,面木 洋一,1409,1
1671853216366712,東こう史ひろ,東猴史紘,985,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,958,1
936815776403425,Yokosuka Council on Asia-Pacific Studies - YCAPS,Japan US Military Program (JUMP),897,1
110291568139795,薄毛応援ラボ,These ads ran without a disclaimer,810,1
104533215755145,ZOE_Japan,ZOE Japan,780,1
146709162183685,くすのき　りえこ,藤川忠彦,711,1
105546298077716,大阪府地球温暖化防止活動推進センター,大阪府地球温暖化防止活動推進センター,582,1
104760644473506,月橋かずふみ後援会,Tsukihashi Kazufumi,564,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,554,2
113041951038240,もぅ手遅れなのか？選挙の落選前に絶対やるべき「どぶ板の政治活動」は、選挙ドットウィン！緊急相談窓口「03-6915-2310」,僕俺株式会社,529,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,461,1
107190895491621,大富豪の投資術 Investment College,These ads ran without a disclaimer,429,2
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,392,1
105089778811043,一般社団法人　ヤングケアラーサロンネットワーク,博英 寺田,385,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,383,1
676655469036670,松下政経塾,松下政経塾,370,2
115247946520017,電波オークションを実現する会,Mitsumasa Kato,346,2
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,316,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,252,1
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,182,1
1143499472472265,沢田けいじ　立憲民主党 / 文京区議会議員 / 保育士 / 防災士,圭司 澤田,170,1
249029655198193,将星国際特許事務所,将星国際特許事務所,141,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,105,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
635577643154453,大村信治税理士事務所,These ads ran without a disclaimer,≤100,1
100155242460206,Kanayan_jp,These ads ran without a disclaimer,≤100,1
102846075845429,Equitable Education Fund Thailand,These ads ran without a disclaimer,≤100,1
1890146454611538,DESMI A/S,These ads ran without a disclaimer,≤100,1
106437035299441,A Different Side of Japan,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
103874987940653,Frédéric Imbert Studio,These ads ran without a disclaimer,≤100,1
161789877175634,Science at Taylor & Francis,These ads ran without a disclaimer,≤100,2
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
100194566291833,The Andy Warthog,These ads ran without a disclaimer,≤100,1
122064391180645,Asian Development Bank Institute,These ads ran without a disclaimer,≤100,1
105848558790469,"Word Office - Reader, Editor & Viewer",These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
102158314814765,Rafael Bem  Reels Pro,These ads ran without a disclaimer,≤100,1
