Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
985246578276059,هشام صفر Hichem Sifer,هشام صفر Hichem Sifer,≤100,1
102992285280678,الصفحة الرسمية للسيد النائب نوري سفيان,الصفحة الرسمية للسيد النائب نوري سفيان,≤100,3
101560635421291,DiverCite.be,These ads ran without a disclaimer,≤100,1
293384094915450,جريدة الحراك الإخباري,جريدة الحراك الإخباري,≤100,7
452309995522420,قالمة اليوم Guelma Today,قالمة اليوم Guelma Today,≤100,2
103881712593655,danilokalezic,These ads ran without a disclaimer,≤100,1
106404745659132,Asfar algeria,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
462816597868668,Maktoum mohammed,These ads ran without a disclaimer,≤100,1
175590267993,Al Majalla,These ads ran without a disclaimer,≤100,1
107410862226340,Make Africa Great Again,These ads ran without a disclaimer,≤100,1
104354879003440,Youcef Arouche,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
576690225840098,Contending Modernities,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
107412565484376,الاستاذ زاير شمس الدين في التاريخ والجغرافيا ثانوي,These ads ran without a disclaimer,≤100,1
112416568138364,Al Mashhad المشهد,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
100082986559771,,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,2
113084254966376,Eddie Maestas,These ads ran without a disclaimer,≤100,2
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,4
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,1
104151925811127,Mario Cartaya,These ads ran without a disclaimer,≤100,1
105963665254430,魅力台州 Charm of Taizhou,These ads ran without a disclaimer,≤100,1
104922675429516,Merge Cooking:Theme Restaurant,These ads ran without a disclaimer,≤100,1
274017972795375,Algerie 24,aljazair24,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
109504592077849,AK-prod,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,1
106540078687090,Curiosity Mind,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
104646717812795,IOMRD Deutschland المنظمة العراقية لحقوق الإنسان في ألمانيا,These ads ran without a disclaimer,≤100,1
