Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
547821942058909,Pilipinas Today,WFPH,9182,49
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6196,2
325780477966356,Geo 24/7,Energy Development Corporation,4145,22
1566478310240623,Francis Tolentino,Francis Tolentino PH,3954,24
269175894020945,Pilipinas Today,WFPH,3468,20
335569904541261,Samahan ng mga Traydor at Lokohan,Samahan ng mga Traydor at Lokohan,3445,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2496,1
103751355997012,Optum Philippines,Optum Philippines,2260,2
2271543113085523,Pilipinas Today AM,WFPH,1838,8
1571061213111533,GlobeICON,These ads ran without a disclaimer,1792,1
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,1707,4
495629064258114,Lolita Karen Javier,Lolita Karen Javier,1692,2
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,1687,2
100305568984268,EdukNaman,Philippine Business for Education Inc.,1598,9
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1497,2
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,1452,2
105929115643626,Caroline Tanchay,Caroline Tanchay,1405,13
100562967966954,Radyo BAHIN,WFPH,1397,12
257830240980106,Ronnie Dadivas,Roxas City United,1390,4
476553329103668,Alex Advincula,Alex Advincula,1347,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1301,6
142802334452,INQUIRER.net,These ads ran without a disclaimer,1261,2
48688071399,Greenpeace Philippines,Greenpeace Philippines,1214,3
121843141182573,Ayala Corporation,Ayala Corporation,1109,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr","Teodorico ""Nonong"" T Haresco, Jr",1106,13
1922749344643532,The World Tonight,The World Tonight,1029,11
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,956,1
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,935,2
374004705980904,Philippine Business for Education,Philippine Business for Education,921,5
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,858,8
176725369945441,Pilipinas Today,The World Tonight,835,5
101009635619821,Istorya Ta,Hook Digital,831,1
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,768,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,702,2
1332938170076882,Tatak QC,Polsure,629,2
484870315381339,Foreign Correspondents Association of the Philippines,Foreign Correspondents Association of the Philippines,602,1
705660422953865,About Metro Pacific,WFPH,552,5
186667502068528,Larry De Costa,WFPH,543,5
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,528,7
358799977784803,Break Free From Plastic,Break Free From Plastic,507,1
185633641527060,Toby Tiangco,Toby Tiangco,500,2
166107624078770,Camanava News,Camanava News,492,3
118263363420286,Pilipinas Today Ilocos,WFPH,489,3
102886345339673,Ben Patron,Ben Patron,483,1
104781745948087,"Romeo ""Jun"" Lumagui Jr.",These ads ran without a disclaimer,469,1
330818486937353,John Dalipe - Page,John Dalipe - Page,464,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,463,3
1424468067858949,Vice Justin Gatuslao,Vice Justin Gatuslao,458,2
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,441,2
1436149970022142,Papelemento,These ads ran without a disclaimer,439,1
102550901310332,Pilipinas AHA Visayas,WFPH,425,4
100668628818013,Bim Ignacio,Bim Ignacio,423,1
112349842135719,Center for Global Best Practices,These ads ran without a disclaimer,399,1
110021974112031,Harold David Butardo,Harold David Butardo,377,2
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,372,2
207494196545897,"San Anselmo Publications, Inc.","San Anselmo Publications, Inc.",335,2
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,333,1
701517253228758,DOSTv,DOSTv,322,4
156728548023114,"SM Foundation, Inc.",These ads ran without a disclaimer,307,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Office of the Municipal Mayor - Atty. Philip A. Dacayo,306,1
1759941490758280,Jerry Treñas,Jerry Treñas,302,6
112512037866969,BM Ric Ric Dy Olegario,BM Ric Ric Dy Olegario,287,1
494887807297979,Cocolife,These ads ran without a disclaimer,286,1
100649511897423,John-John Garcia,Friends of John-John Garcia,282,1
101146792912154,Sky ng Kabataang Tinajeros,Sky ng Kabataang Tinajeros,279,1
1779870368752390,May JOY sa QC,Polsure,277,1
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,277,1
101935445680941,Inside Politico,Polsure,269,1
106066225014933,BOKAL Dindo V. Dysico,BOKAL Dindo V. Dysico,267,1
319488142121,Jinggoy Estrada,Anak Ng Masa,249,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,235,3
105909455838674,Panatag,DAKILA Philippine Collective for Modern Heroism,230,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",227,1
537843086665379,City Inquirer,City Inquirer,225,3
103206424893248,Davao Consumer Movement,Davao Consumer Movement,221,1
103366018694923,Jonathan Jonsi Siytiap,Jonathan Jonsi Siytiap,216,1
234749586876960,Tyron Uy,Team Walang Iwanan,215,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,204,3
103485755951862,EDCOM 2 - Second Congressional Commission on Education,Education Commission II,200,1
101399192943998,SMD Printing Services,These ads ran without a disclaimer,197,1
105306802587035,Leya AI,These ads ran without a disclaimer,197,1
323216575007190,"Councilor Kimberly ""Kim"" Ubay-ubay","Councilor Kimberly ""Kim"" Ubay-ubay",192,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,186,1
237494442937195,Daily Guardian,Prometheus,177,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,175,3
100926522848043,Kuya Oweng Eagles Merchandise,These ads ran without a disclaimer,170,1
93376269968,Human Heart Nature,These ads ran without a disclaimer,166,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,166,1
112952897079549,Energy Development Corporation,Energy Development Corporation,165,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,163,1
154386154617,WWF-Philippines,WWF-Philippines,159,1
366797844060990,Now You Know,Now You Know,159,2
100107185753805,Rep. Claudine Bautista,Rep. Claudine Bautista,158,4
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,150,2
102907729290658,Pilipinas Kong Mahal,Message Doctor PH Company,143,1
188497347685,Filipino Freethinkers,Filipino Freethinkers,142,1
101293149664553,ATS-Aksyon Tulong Solusyon,AKSYON TULONG SOLUSYON INC,140,1
