Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,9750000,7
11449543593,Carlos Ocariz,an advertiser in Venezuela,7740032,3
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,737503,1
1482174305394430,el pupitre de Pilu,These ads ran without a disclaimer,551925,1
106973842317140,Sophia Ribeiro,These ads ran without a disclaimer,377986,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,275963,2
102449282815613,clickbuenosaires,These ads ran without a disclaimer,255375,1
103676269179944,kromimarket,These ads ran without a disclaimer,250000,1
111142051921950,piu.talent,These ads ran without a disclaimer,250000,1
1543353175947544,Tibidabo Ediciones,These ads ran without a disclaimer,115908,1
398303717610007,Sawa Organisation,These ads ran without a disclaimer,50000,1
106774006022127,מסע - Masa Israel Journey,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
618086438391102,Taiwan in the EU and Belgium,These ads ran without a disclaimer,≤100,1
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100,1
112700937187480,hermosogolden,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
111979235195228,TusPapers247.com,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,1
102513299836949,United Nations Alliance of Civilizations (UNAOC),These ads ran without a disclaimer,≤100,1
562512657421697,Mamis,These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
105882932497074,Mathias - Eternal Ninja,These ads ran without a disclaimer,≤100,1
47815171686,Banyan Tree Hotels & Resorts,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
