Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,5891,59
311627208673,WWF UK,WWF UK,5584,82
102639461303190,Fair Pay For All,Fair Pay For All,4311,106
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,3472,4
10677003998,Shelter,Shelter,3328,311
9250349228,Greenpeace UK,Greenpeace UK,3124,14
7715002593,UNICEF UK,Unicef UK,3072,10
1562165810745599,Exit Hate UK,Exit UK,2525,6
799576543492660,The Week Junior,The Week Junior,1814,60
158077247591710,Refuge,Refuge,1581,147
112712550420527,Sumofus UK,SumOfUs,1542,13
1645963095654688,Healthier Scotland,The Scottish Government,1102,13
348366988862054,Oxfam Campaigns,Oxfam Great Britain,996,6
121936349543,World Vision UK,World Vision UK,996,22
7527864602,WaterAid UK,WaterAid UK,982,57
123311187737843,GSK,GSK,942,8
35671512696,World Animal Protection UK,World Animal Protection UK,880,41
13047522725,Crimestoppers,Crimestoppers,856,81
103662352102391,Family Debt Help,Ian Keith Parsons,832,10
353224381469808,ifaw,IFAW,811,31
220543443746,International Rescue Committee - UK,International Rescue Committee UK,804,10
1613092172114946,DWP Digital,Department for Work and Pensions,786,4
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,751,50
18168505158,The Woodland Trust,Woodland Trust,732,69
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),724,35
248887561894779,Home Energy Scotland,Home Energy Scotland,704,20
117476785190,Save the Children UK,Save the Children UK,591,8
54605029793,British Medical Association,British Medical Association,587,3
7043497714,Christian Aid,Christian Aid,545,4
100771226087265,Susie's Tips,These ads ran without a disclaimer,515,4
108951391565231,Help to Heat,Huw John Llewellyn,511,13
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,509,13
7214031395,Oxfam Great Britain,Oxfam Great Britain,506,32
394936823930287,Age International,Age International,503,17
165099760197787,Welsh Government,Welsh Government,490,160
841894835830532,Electoral Commission UK,Electoral Commission UK,479,15
308291623138631,Eco Footprint,Richard Lee Hughes,471,1
514212165305248,Leigh Day,Leigh Day,413,7
106946654868342,Water's Worth Saving,Water UK,411,85
166335402260,Scottish Water,Scottish Water,399,18
158077247591710,Refuge,Refuge with Facebook ad credits,398,7
208573062515662,Freedom from Torture,Freedom from Torture,393,45
246872175166,Action Against Hunger UK,Action Against Hunger UK,373,40
7624294394,Amnesty International UK,Amnesty International UK,368,28
25749647410,The Labour Party,The Labour Party,347,278
59367068326,The Ramblers,The Ramblers,346,19
47612991154,Dignity in Dying,Dignity in Dying,329,19
39605200520,ActionAid UK,ActionAid UK,297,14
116625838402686,FareShare,FareShare,294,15
274651352565844,Oltco Ltd,Oltco Ltd,286,130
211614899544570,Long Live The Local,British Beer & Pub Association,277,14
10986039307,VSO,VSO,270,42
698773137204706,Give My View,Built-ID,262,3
63451405593,NFU Online,NFU Online,257,13
18044497940,Plan International UK,Plan International UK,254,54
107310464728068,Britain Remade,BRM Futures Limited,251,12
912590792245688,NHS Negligence Claims,Online Legal Limited,250,1
97708339756,Action for Children,Action for Children,245,34
32514078659,Liberty,Liberty,233,2
2558329857727118,Families In Debt,Families in debt,233,2
109068935780411,Versus Arthritis,Versus Arthritis,233,4
1660600037490738,Guardian Labs,Guardian Labs,213,18
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,212,10
490007667679401,Hugh James,Hugh James,205,3
358706239805,Scope,Scope,200,1
6708565748,CBM UK,CBM UK,183,8
195754307110390,Right To Life UK,Right To Life UK,181,4
110538548040758,Care2 UK,John Ayling & Associates,179,19
64955332909,Sage,Sage,177,9
103835971750,Orbis UK,Orbis UK,175,29
11965205188,Practical Action,Practical Action,174,9
1046117708754519,Care4Calais,Care4Calais,173,11
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,172,25
8555757947,Tearfund,Tearfund,171,24
7950759473,Cancer Research UK,Cancer Research UK,164,3
547761111920012,Anglian Water - Love Every Drop,Anglian Water,159,3
290498754454402,European Movement UK,European Movement UK,158,8
442816382865338,Social Security Scotland,Social Security Scotland,152,6
101255718164248,350 UK,350.org,149,3
238394282845251,The Big Issue,The Big Issue,148,2
107728835937605,Ecover UK,These ads ran without a disclaimer,144,1
249209468838241,Good Law Project,Good Law Project,141,54
18933990398,Stonewall,Stonewall UK,141,15
113277290454039,Common Seas,Common Seas,131,1
139695000173,Good Energy,Good Energy,130,13
10114144851,NSPCC,NSPCC,128,4
111339325988454,The Coders Guild,The Coders Guild,127,4
287501884208,Met Office,Met Office,121,2
105325515394672,Local Recovery,Local Recovery,120,7
1738524969810037,Mission India UK,Mission India UK,119,6
1586251881644270,Keir Starmer,The Labour Party,118,226
2047806148766050,Animal Equality UK,Animal Equality UK,112,3
175316065881756,How to Waste Less Scotland,Zero Waste Scotland,105,4
319720638145510,NatureScot,NatureScot,≤100,4
113381307050565,Wild Justice,Wild Justice,≤100,1
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100,1
112845639376,Refugee Action,Refugee Action,≤100,19
59304777880,YMCA England & Wales,YMCA England & Wales,≤100,63
476704279509749,Extreme E,These ads ran without a disclaimer,≤100,12
534501720220577,Transform Trade,Transform Trade,≤100,5
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100,6
53108467689,National Lottery Good Causes,The National Lottery,≤100,2
535040816685041,West Midlands Combined Authority,West Midlands Combined Authority,≤100,5
601388547012748,Ecologi,Ecologi,≤100,10
404114017051274,The Proud Trust,The Proud Trust,≤100,6
37981137361,The Children's Society,The Children's Society,≤100,6
246973468695197,Pan Macmillan,Pan Macmillan,≤100,13
358706239805,Scope,Scope,≤100,25
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100,8
346684596111093,KinKind,KinKind Ltd,≤100,8
166917856704286,Essex County Council,Essex County Council,≤100,36
110316635021293,UNDO,UNDO Carbon Ltd,≤100,1
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100,3
8422578815,Soil Association,Soil Association,≤100,6
326115837721445,GUNNA,Gunna,≤100,8
157492274367801,Cruelty Free International,Cruelty Free International,≤100,11
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100,2
114651147002520,SSE Energy Solutions,SSE,≤100,4
107095708915479,Support Jimmy Lai,Electica ltd,≤100,4
126261804063269,Surrey County Council,Surrey County Council,≤100,3
137385490131,Electoral Reform Society,Electoral Reform Society,≤100,4
215907465093956,Somerset County Council,Somerset County Council,≤100,2
110739983605695,Breakthrough Communications,Breakthrough Communications,≤100,2
7231383046,RSPCA (England & Wales),RSPCA,≤100,10
162781713763160,Business Wales,These ads ran without a disclaimer,≤100,1
100651718058538,The Commitment,The Commitment,≤100,12
432044906844540,Thames Reach,Thames Reach,≤100,2
138007436233900,Public Health Agency,Public Health Agency,≤100,2
45986010500,Barnardo's,These ads ran without a disclaimer,≤100,1
71409503111,Manchester City Council,Manchester City Council,≤100,10
345382132326295,Barnet Council,Barnet Council,≤100,2
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,12
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,8
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100,1
177855115588808,The Week UK,The Week UK,≤100,2
130691686966490,See Me Scotland,SAMH,≤100,2
349596960793,Leeds City Council,Leeds City Council,≤100,2
101078319487563,Discovering Quakers,Discovering Quakers,≤100,8
135456716565905,Guardian Jobs,Guardian Jobs,≤100,13
111659155059527,Is This OK? - Greater Manchester Gender-Based Violence Campaign,Greater Manchester Combined Authority,≤100,2
105638751525079,Tythe,The EQ Foundation,≤100,8
323967924444168,YesCymru,YesCymru,≤100,6
108995912015327,Energy Advice London,Energy Advice London,≤100,19
6406164817,Viva!,Viva! Vegan Charity,≤100,9
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,17
705825476138789,Hubbub,Hubbub,≤100,2
241312696375349,National Education Union,National Education Union,≤100,1
285264695603,Pie Factory Music,Pie Factory Music,≤100,2
1591920221104299,More Than A Score,National Education Union,≤100,1
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100,7
134271016653249,World Jewish Relief,World Jewish Relief,≤100,2
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100,108
100854403381908,Pay Justice,Pay Justice,≤100,4
109088285010415,Stefan Voloseniuc,Jinesh Pravinchandra Shah,≤100,2
1619969771657694,Yidan Prize,These ads ran without a disclaimer,≤100,3
730993880393394,Michelle O'Neill,Sinn Féin,≤100,34
163277273712719,Oxford Plastics,These ads ran without a disclaimer,≤100,3
137491719653536,Governors for Schools,Governors for Schools,≤100,2
1486841851361953,Power for People,Corinna Quinn Miller,≤100,1
138975109451461,Free Tibet,Free Tibet,≤100,2
46852258376,Anti-Slavery International,Anti-Slavery International,≤100,3
321249061618806,Cllr Louise Gittins - Leader of Cheshire West,Cheshire West Labour,≤100,4
1536244863288071,Terravesta,Terravesta,≤100,4
94978880994,Worcestershire Wildlife Trust,Worcestershire Wildlife Trust,≤100,6
73607375435,Open Rights Group,Open Rights Group,≤100,2
109324415039999,Oltco Ltd,Oltco Ltd,≤100,6
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,2
105279899060069,Aghosh UK - AlKhidmat Foundation,Adeel Riaz,≤100,2
136256233066068,Lancashire Wildlife Trust,"The Wildlife Trust for Lancashire, Manchester and North Merseyside",≤100,4
