Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
57544755889,Amnesty International Polska,Amnesty International Polska,3518,44
178362315106,European Parliament,European Parliament,2814,11
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1895,36
1683534065241470,OKO.press,OKO.press,1260,40
108675458379147,Liczy się energia,Liczy się energia,1225,2
107898832590939,European Commission,European Commission,1206,4
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,1128,2
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1062,11
228168274881,wysokieobcasy,wysokieobcasy,1043,10
513969188677442,Compassion Polska,Compassion Polska,1014,19
50063176484,TVN24,TVN,983,18
102931488739,Platforma Obywatelska,Platforma Obywatelska,855,2
136884656519145,IOM Poland,International Organization for Migration,840,6
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,694,8
178415208919146,Solidarna Polska,Solidarna Polska,662,6
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,647,14
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,626,94
133482470024453,Newsweek Polska,Newsweek Polska,613,8
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,607,7
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,534,11
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,514,5
1227194230675141,Pratia,Pratia SA,448,10
32104614789,Greenpeace Polska,Greenpeace Polska,434,3
173086948664,Infor.pl,Infor.pl,379,13
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,376,3
514735281965536,Demagog,Stowarzyszenie Demagog,360,21
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,358,34
311766890555,Fundacja Batorego,Fundacja Batorego,357,24
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,356,3
149902472546,Wyborcza.pl Trójmiasto,Wyborcza.pl Trójmiasto,329,9
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,328,1
203627442993022,Portal Oświatowy,Wiedza i Praktyka,325,4
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,325,4
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,325,1
102811109411234,Do:łącz,Dołącz,313,8
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,304,30
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,299,5
104921858016507,Dzień Dobry Podatki,Michał Wilk,294,8
142218132483199,Kasa Stefczyka,Kasa Stefczyka,292,6
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,283,11
339855706171439,Dobra Fabryka,Dobra Fabryka,272,12
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,264,2
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,263,5
128545320520759,Fudo Security,These ads ran without a disclaimer,254,2
475584852475176,Pozytron,Bartłomiej Jan Ginter,248,7
385532321805330,Pomorskie,Pomorskie,241,2
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,238,2
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,235,12
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),234,1
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,222,1
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,217,14
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,196,90
199877710116314,Patryk Jaki,Patryk Jaki,189,2
305401181544,UNICEF Poland,UNICEF Polska,179,3
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,173,14
1044561172373086,Dom Samotnej Matki w Zielonej Górze,Dom Samotnej Matki w Zielonej Górze,169,1
108006762199271,Renta Wdowia,Renta Wdowia,168,3
1480642642217482,Marcin Dmowski,Marcin Antoni Dmowski,167,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,167,8
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,166,5
111536078074010,Strefa Logopedy,Wiedza i Praktyka,164,2
391098174296294,Super Express,se.pl,162,5
170211486374731,Miasto Lublin,Urząd Miasta Lublin,161,1
101231981264335,Arkadiusz Iwaniak Poseł na Sejm RP,Biuro Poselskie Arkadiusza Iwaniak,152,1
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,152,2
