Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,157913,32
643137272398136,Sverige för UNHCR,Sverige för UNHCR,59282,52
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,35578,30
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,33434,17
608975645850217,Vattenfall,Vattenfall Sverige,30354,29
151159271594797,Systembolaget,Systembolaget,29056,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,23305,14
109886133732943,RESCUE - Sverige,RESCUE - Sverige,21675,5
72659261793,Rädda Barnen,Rädda Barnen,18256,130
59324455950,UNICEF Sverige,UNICEF Sverige,17481,35
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),14365,46
172441106275050,KPA Pension,KPA,14046,1
126567104406,Hyresgästföreningen,Hyresgästföreningen,13910,112
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,13654,51
19746853632,Djurens Rätt,Djurens Rätt,13021,8
382243262003,Plan International Sverige,Plan International Sverige,12735,19
162985227114132,Skellefteå Kraft,Skellefteå Kraft,10430,12
369582590803,Dagens ETC,ETC-tidningarna,9194,33
111630258867610,Röda Korset,Röda Korset,8660,9
95735961890,Greenpeace Sverige,Greenpeace Sverige,6096,79
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,6042,13
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5999,73
153270724787,Amnesty International Sverige,Amnesty International Sverige,5496,14
18880778360,ActionAid Sweden,ActionAid Sweden,4528,10
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,4345,8
212604496324,Fackförbundet ST,Fackförbundet ST,4065,62
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,3796,3
114262485262083,Konsumentverket,Konsumentverket,3461,1
42676805259,Diakonia,Diakonia,3426,22
186513678039755,Fortum,Fortum Sverige,3300,23
178362315106,European Parliament,European Parliament,3200,6
314872662206,Ekonomifakta,Ekonomifakta,2569,20
140417992681511,Clowner utan Gränser,Clowner utan Gränser,2565,14
113710601984970,Barnfonden,Barnfonden,2533,8
103296115466644,Skattenytta,Kommissionen för Skattenytta,2395,10
173745622660246,Bring Sverige,Bring Sverige,2288,4
237813956289260,Maskrosbarn,Maskrosbarn,2097,40
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2035,41
101314752343226,Malin Ragnegård,Kommunal,1971,4
152098858141422,MUF Stockholm,Douglas Ahlberg,1784,10
356032977210,Vi-skogen,Vi-skogen,1687,21
121128945139974,Uppsala Vatten och Avfall,Uppsala Vatten,1672,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1667,11
309657091388,Svenska Lottakåren,Svenska Lottakåren,1604,4
112225970344,Räddningsmissionen,Räddningsmissionen,1519,24
237146235237,Timbro,Tankesmedjan Timbro,1509,25
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1507,5
56002955332,Jörgen Warborn,Moderaterna,1416,6
8040892957,Socialdemokraterna,Socialdemokraterna,1335,14
1451330355093804,Myndigheten för delaktighet,Myndigheten för delaktighet,1319,36
235650011981,SPF Seniorerna,SPF Seniorerna,1281,2
91217182731,Nordiska museet,Nordiska museet,1258,20
412192732132640,ECPAT Sverige,ECPAT Sverige,1249,30
1514642878748786,Stellar Equipment,These ads ran without a disclaimer,1234,4
62185934430,Olof Palmes internationella center,Olof Palmes Internationella Center,1155,5
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1139,2
175843834306,WaterAid Sverige,WaterAid Sverige,1135,13
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,999,12
109969847586061,Morgon-Tidningen,AIP Media,998,2
1402657726653154,Hallå konsument,Konsumentverket,989,1
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,984,2
100615022892825,Tillsammans för solidaritet,Afrikagrupperna,982,14
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,929,5
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,918,2
166603103448051,Maktsalongen,Maktsalongen,915,2
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,874,20
149155351773944,SEB,SEB,854,3
239855722130,Nyhetsmagasinet Fokus,Fokus,804,16
208751565805849,Stiftelsen Expo,Stiftelsen Expo,791,3
379686162129542,Svea Bank,Svea Ekonomi,781,5
312084019369,Dagens Medicin,Dagens Medicin,726,2
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,666,26
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,659,5
122512491125750,Ängelholms kommun,Ängelholms kommun,604,4
273053169937029,ClimateHero,ClimateHero,599,7
163305633746125,Karneval förlag,Holviks,597,1
1531320107133721,Syre,Dagens O2 AB,578,4
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,554,3
328754490337,Vårdförbundet,Vårdförbundet,540,36
111699453757094,Soft Towel Games,These ads ran without a disclaimer,526,1
125440780804852,Childhood,Childhood,514,4
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,513,9
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,507,17
102115772635130,Uppdrag: Utrota fattigdomen,Diakonia,501,10
104760926229060,Uppsala kommun,Uppsala kommun,499,2
244897208924797,Arbetet,Arbetet,496,1
185230521507744,Kommunalarbetaren,Kommunalarbetaren,477,1
320930784643530,Storasyster,Storasyster,470,2
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,452,1
195594843916366,Moderaterna i Norrbotten,Moderaterna Norrbotten,423,2
166406746310,Resumé,Resumé,409,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,406,11
1633181116933852,SvD Junior,SvD Junior (SvD),393,3
250766161722636,Europa Direkt Halland,Europa Direkt Halland,379,2
120745044633792,Lunds universitet,Lunds universitet,377,2
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,370,16
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,369,8
155999571265763,Centerpartiet i Solna,Centerpartiet i Solna,366,10
187178991394420,Miljöpartiet de gröna i Skåne,Miljöpartiet de gröna i Skåne,360,1
306914332842630,Energimyndigheten,Energimyndigheten,359,10
253510692370,Arbetaren,Arbetaren,356,2
179931025357058,Kommunal,Kommunal,354,3
539297539496434,Dagens Samhälle,Dagens Samhälle,353,1
103997904708356,M-lotten,M-Lotten,349,6
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,347,12
965458110149319,Byggindustrin,Byggindustrin,342,1
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,336,1
120633071295935,Fairtrade Sverige,Fairtrade Sverige,320,12
123739584343055,Social Media Rekrytering,Social Media Rekrytering,315,7
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,311,4
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,297,1
216625221784563,Alkompis  الكومبس,Alkompis  الكومبس,295,2
367595583351599,Sändaren,Verbum,295,1
296423575695,Afrikagrupperna,Afrikagrupperna,294,7
110605492300,RFSL,RFSL,281,2
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,278,18
111272101809153,Select 24,These ads ran without a disclaimer,272,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,258,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,255,7
127549713957400,Läkare i världen (Médecins du Monde Sweden),Läkare i världen (Médecins du Monde Sweden),249,2
183512318424647,Magdalena Andersson,Socialdemokraterna,248,5
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,244,2
368972829945550,AP7 Statens premiepensionsfonder,AP7,235,5
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,234,2
182933185135,Skogsindustrierna,Skogsindustrierna,230,1
261024395813,Union to Union,Union to Union,226,2
100572418483794,Kungsbackaborna,Ulf Hellgesson,221,2
157076904374898,ABF Stockholm,ABF Stockholm,215,1
24574889995,Charlie Weimers MEP,Charlie Weimers,213,1
224366637358,Journalistförbundet,Journalistförbundet,201,2
329452290816078,Tidningen Market,Tidningen Market,200,1
399044617221,Läraren,Lärarnas tidning,198,3
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,198,1
1540635576171214,KIT,Keep In Touch Media Sverige AB,198,1
273402369438867,By Billgren,By Billgren AB,197,2
120216874723147,Svenskt Sigill,Svenskt Sigill,196,14
111564248245329,Rimliga villkor,Tove Anna Dagerman,196,1
446180572845931,Kärnfull Energi,Kärnfull Energi,196,3
303557933102892,Rädda Regnskog,Pella Thiel,192,6
104902269544771,SLU,"SLU, Sveriges lantbruksuniversitet",192,1
1729304067391998,Sverigedemokraterna Stockholm,SD Stockholm,191,1
640780126093378,Norstedts Juridik,Norstedts Juridik,188,2
690167674732029,Lena Hallengren,Socialdemokraterna,183,2
217391588404948,Katalys,Katalys,175,2
294444197371898,Byggnads Skåne,Byggnads Skåne,174,1
394970577929590,Ekström & Garay,Ekström & Garay AB,171,1
223053457729155,Unga Örnar,Unga Örnars Riksförbund,169,3
322439964487541,ETC El,ETC El,167,1
363065787024,Norrköpings Tidningar,Norrköpings Tidningar,167,1
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,167,6
332610816893837,Sverigedemokraterna i Borås,Sverigedemokraterna Borås,164,2
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,164,1
335332543421,Försvarshögskolan,Försvarshögskolan,161,2
175656912484553,Unionen,Unionen,159,4
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,158,2
180701415377239,Aktion Rädda Vättern,Aktion Rädda Vättern,157,1
259234574258392,Miljöpartiet de Gröna i Nyköping,Åslund Björn Carl Einar,156,2
1066861813334420,Länsstyrelsen Västerbotten,Länsstyrelsen Västerbotten,150,1
171919835807,TCO,TCO,149,3
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,145,1
1422453991349793,Akademi Norr,Akademi Norr,145,1
250833255029427,Socialdemokraterna Kungsbacka,Strand Bo Jonas,140,1
110851222326891,Helsingborgs stad,Helsingborgs stad,139,2
171623089548375,Partille kommun,Partille kommun,139,1
209371689462498,Socialdemokraterna i Skaraborg,Socialdemokraterna i Skaraborg,132,1
1042091032500520,Kvartal,Kvartal,131,2
106579105171694,ETC nyhetsmagasin,ETC Media AB,129,1
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,128,3
111005714391,Scouterna,Scouterna,128,3
899603916845362,JAG Personlig assistans,JAG Personlig assistans,124,1
342952129133948,Kultur i Malmö,Kultur i Malmö,122,1
505229989560231,Kristdemokraterna i Skåne,Kristdemokraterna i Skåne,122,1
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,121,6
221168697910347,RFSU Stockholm,RFSU Stockholm,121,2
101320658099429,Renoveringsraseriet,Renoveringsraseriet,119,2
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,118,4
234172635050,Forum för levande historia,Forum för levande historia,115,1
12690894340,Centerpartiet,Centerpartiet,115,7
186513678039755,Fortum,These ads ran without a disclaimer,111,1
488731014640412,Vallentuna kommun,Vallentuna kommun,106,1
450481758311196,Moderaterna i Solna,Moderaterna i Solna,104,1
1558123334435806,War Child Sweden,War Child,103,2
268593563268202,Kristdemokraterna Tyresö,Kennerberg Leif Robert,103,3
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,103,1
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,103,1
147672065396607,Sverigedemokraterna Linköping,Dahlqvist Chris,102,1
150820354221,"DIK - facket för kultur,  kommunikation och kreativ sektor",DIK,102,2
45101268520,SSU,SSU,101,2
166089953424403,Equmeniakyrkan,Equmeniakyrkan,≤100,1
655649581113743,Sundsvalls kommun,Sundsvalls kommun,≤100,1
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,≤100,2
108937341961976,Новости Дня,These ads ran without a disclaimer,≤100,1
102453729033824,Halmstads Lokala Parti,Halmstads Lokala Parti,≤100,1
101093151787525,Projekt Malmporten,Luleå Hamn,≤100,1
127757523931098,Emrahus AB,Emrahus AB,≤100,2
111355705588876,Mechanum,These ads ran without a disclaimer,≤100,2
182656348425832,Business Region Göteborg,These ads ran without a disclaimer,≤100,1
159513904100440,Moderaterna i Kalmar län,Moderaterna i Kalmar län,≤100,1
253851994766681,Socialdemokraterna i Surahammars kommun,Socialdemokraterna i Surahammars Kommun,≤100,3
496283363842454,Sverigedemokraterna Vänersborg,Sverigedemokraterna Vänersborg,≤100,1
125777020786691,Mikael Damberg,Socialdemokraterna,≤100,1
141018729443,Hallands Nyheter,Hallands Nyheter,≤100,2
268590219892931,MOD - Mer organdonation,MOD - Mer organdonation,≤100,1
699729213440455,Vänsterpartiet Västra Götaland,Annie Ulrika Andrén,≤100,1
84175912332,Drevvikenpartiet,Drevvikenpartiet,≤100,1
166939084773,"Internationella Kvinnoförbundet för Fred och Frihet, IKFF","Internationella Kvinnoförbundet för Fred och Frihet, IKFF",≤100,1
99753892609,Framtidsjorden,Framtidsjorden,≤100,2
182726910344,Hela Sverige Ska Leva,Hela Sverige Ska Leva,≤100,5
127624557250669,Miljöpartiet de gröna Gävle,Sabina Rossini,≤100,2
188821514474911,Preem,Preem AB,≤100,1
108492218918,IF Metall,IF Metall,≤100,6
912984312161760,VoB Syd,Vob Syd Malmö,≤100,1
1370664169670708,Sara Heelge Vikmång,Socialdemokraterna Huddinge,≤100,1
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,≤100,1
107889157547905,Nooshi Dadgostar,Vänsterpartiet,≤100,1
103280563078303,Psykologiguiden,Psykologiguiden,≤100,1
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,≤100,2
794752210906027,Vy,These ads ran without a disclaimer,≤100,12
417057608473946,Svenska Djurskyddsföreningen,Svenska djurskyddsföreningen,≤100,1
306583979393918,Fredens Hus,Fredens Hus,≤100,1
268608766607208,Svensk Tidskrift,Svensk Tidskrift,≤100,5
306507932750972,Socialdemokraterna i Uddevalla,Skoglund Leif Stefan,≤100,2
54601820767,Uppsala universitet,These ads ran without a disclaimer,≤100,1
150909028299502,Jernkontoret,Jernkontoret,≤100,4
