Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
115835521825983,UNHCR Canada,UNHCR Canada,5176,104
113297740077607,Canadian Energy Centre,Canadian Energy Centre,3540,70
163336718421,PSAC - AFPC,PSAC - AFPC,3048,49
6319213302,Heart & Stroke,Heart & Stroke,2517,47
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,2484,48
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,2333,75
160136850711053,CUPE Ontario,CUPE Ontario,1814,3
109045051805492,Made The Canadian Way,Canadian Energy Centre,1730,8
261752512263,Canadian Red Cross,Canadian Red Cross,1619,15
168617319831578,Nature Canada,Nature Canada,1532,2
2112106495731697,Wild First,Canadian Coastal Research Society,1460,24
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,1292,7
1097840090260804,National Police Federation,National Police Federation,1165,85
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1118,6
203652059653094,Government of British Columbia,Government of British Columbia,1115,8
24235835555,Kids Help Phone,Kids Help Phone,907,56
53321777320,Coeur + AVC,Coeur + AVC,865,39
107385241806,Plan International Canada,Plan International Canada,836,77
394745970602999,The Council of Canadians,The Council of Canadians,821,34
163261390365324,Elementary Educators,Elementary Educators,803,20
139019864276,Oxfam Canada,Oxfam Canada,782,27
202220023130891,Bell Canada,Bell Canada,713,4
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,694,30
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,660,46
27234020592,UNICEF Canada,UNICEF Canada,657,5
625254780822339,CUPE Manitoba,CUPE MB,614,6
19750184960,Greenpeace Canada,Greenpeace Canada,549,173
117109432079,CAMH Foundation,CAMH Foundation,548,44
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,530,12
177681485609462,Radio-Canada,Radio-Canada,530,40
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,522,1
35715544220,Stand.earth,Stand.earth,493,21
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,466,35
