Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,7177,37
26458152911,SOS Børnebyerne,SOS Børnebyerne,5272,27
59143726810,Psykiatrifonden,Psykiatrifonden,3487,8
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3053,23
399210657232918,PlanBørnefonden,PlanBørnefonden,3001,18
12787473132,Berlingske,Berlingske,2967,22
72672361910,Børns Vilkår,Børns Vilkår,2760,15
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2517,39
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2437,18
167891603415958,Lederne,Lederne,2432,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,2309,34
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,1253,3
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1131,52
144965885963,Oxfam Danmark,Oxfam Danmark,1065,15
304554445813,Videncentret Bolius,Videncentret Bolius,998,12
133707013355759,Danner,Danner,993,1
102154048301476,Lederstof.dk,Lederne,835,32
126543540781090,Ældre Sagen,Ældre Sagen,833,25
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,804,4
304554445813,Videncentret Bolius,Bolius,658,3
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,619,24
867877683280051,Weekendavisen,Weekendavisen,613,12
41459763029,Socialdemokratiet,Socialdemokratiet,590,12
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,564,2
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,556,10
63691965101,UNICEF Danmark,UNICEF Danmark,548,2
246977185497434,Plastic Change,Plastic Change,548,21
369336273158091,Land of Hope,Land of Hope,528,10
748887235210811,Obton Forvaltning A/S,Obton A/S,492,7
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,468,4
287306323369,Børnecancerfonden,Børnecancerfonden,441,2
178362315106,European Parliament,European Parliament,423,16
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,412,14
529124290474705,Nikolaj Villumsen,Enhedslisten,392,1
36664432940,Amnesty International Danmark,Amnesty International Danmark,389,5
17428770950,RÆSON,RÆSON,333,2
105511328705392,HØRT,Børns Vilkår,303,5
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,291,6
494902077334290,Tuborgfondet,Tuborgfondet,262,5
1685020095059164,MOLSLINJEN,These ads ran without a disclaimer,262,1
144098125661833,Nordea Invest,Nordea Invest,261,10
852608988134698,Tikko,Tikko,259,10
533315386692100,DRC - Danmarks Restauranter & Caféer,DRC - Danmarks Restauranter & Caféer,245,6
356520931077196,Europabevægelsen,Europabevægelsen,208,5
264009771074617,Niels Fuglsang,Niels Fuglsang,188,10
106952222676974,Liberal Alliance,These ads ran without a disclaimer,186,1
1522666927799763,BCG in Denmark,Boston Consulting Group,153,2
110560691837684,SolCompagniet,SolCompagniet,146,9
246097715413231,Alkohol & Samfund,Alkohol & Samfund,134,6
217135424459,Karen Blixen Museum,Karen Blixen Museum,122,4
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,112,7
437410226312057,Københavns Kommune,Københavns Kommune,110,2
101485233013148,Futoria,Futoria,106,4
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,106,2
154415494575789,IDA,IDA,101,2
153185491411799,CBS HD,These ads ran without a disclaimer,≤100,2
162442507123145,folkekirken.dk,folkekirken.dk,≤100,1
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100,4
181924628560212,Ekō,These ads ran without a disclaimer,≤100,1
257730662802548,Mission10forty,Mission10forty.org,≤100,7
517462625009133,Folketinget,Folketinget,≤100,2
67571270393,Red Barnet,Red Barnet,≤100,3
1481743381888589,Jens Skov SF Egedal,SF Egedal,≤100,1
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100,2
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100,2
109252350463401,Træ i Byggeriet,Træ i Byggeriet,≤100,2
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100,2
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100,2
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100,1
340621956038178,Henrik Sørensen - Det Konservative Folkeparti,Henrik Sørensen - Det Konservative Folkeparti,≤100,1
533374726861312,Kim Edberg Andersen,Nye Borgerlige,≤100,2
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100,1
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Jensen - Liberal Alliance,≤100,2
305932686202047,Caritas Danmark,Caritas Danmark,≤100,1
297422283612612,TotalEnergies,TotalEnergies,≤100,2
740422585980030,Forælder Fonden,Forælder Fonden,≤100,1
28159151157,FOF København,FOF København,≤100,1
113682151995658,Venstre i Varde kommune,Venstre i Varde kommune,≤100,1
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100,2
424159230945271,Christel Schaldemose,Christel Schaldemose,≤100,1
103160762433020,Ester Esmarch KD,Ester Esmarch KD,≤100,1
108273171366317,Moderaterne,Moderaterne,≤100,1
482695791907139,Danske Vandværker,Danske Vandværker,≤100,1
100703956302973,Liberal Alliance - Favrskov,Liberal Alliance - Favrskov,≤100,1
167891603415958,Lederne,These ads ran without a disclaimer,≤100,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,≤100,2
141140922630894,RED Center,RED Center,≤100,1
101119311666891,Kystmuseet Bangsbo,These ads ran without a disclaimer,≤100,1
107307325335234,Folkebevægelsen - Nordisk Union,Folkebevægelsen - Nordisk Union,≤100,2
100263786205970,Job i Altiden,Altiden,≤100,1
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100,1
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100,4
1037138983037629,Hjem til Alle alliancen,Hjem til Alle,≤100,1
713191148820633,Bauta Forsikring,Bauta Forsikring,≤100,1
103170447987623,Rosa Lykke Yde - SF,SF Randers,≤100,1
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager - Liberal Alliance,≤100,5
169715288124007,Kristine Amalie Rostgård,Kristine Amalie Rostgård,≤100,2
107575374711850,SAGA DK,Saga,≤100,1
418179784893842,Enhedslisten Hillerød,Enhedslisten Hillerød,≤100,2
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,5
550512865030230,Promissio,Promissio,≤100,1
703543806324512,Vi-partiet,Vi-partiet,≤100,1
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Andkjær Doberck Nye Borgerlige,≤100,1
2319925761607995,Radio4,RADIO FM4 A/S,≤100,1
100747819389224,Master i Bæredygtigt Byggeri,These ads ran without a disclaimer,≤100,1
139239926563404,Pele Broberg,Naleraq,≤100,1
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,1
