Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
958104594263358,Alcaldía Cuajimalpa de Morelos,Alcaldía Cuajimalpa de Morelos,99243,60
923633637651202,Morena Sí,Morena Sí,25415,92
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,25088,3
384214801745089,Samuel García,Samuel García,19812,6
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,16647,19
449095701815347,Salvador Zamora,Salvador Zamora,15979,8
1613868898897076,Waldo Fernández González,Waldo Fernández González,14084,3
100557755099985,Convocatorias 2023,Convocatorias 2023,12713,37
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,11431,4
140242770250742,La Cuarta Transformación,La Cuarta Transformación,10884,1
493453457351145,Coparmex Nacional,Coparmex Nacional,9740,28
162949857103721,Gobierno Colima,Gobierno Colima,9732,14
109634395756375,Save the Children México,Save the Children México,9294,16
101116288314135,Escárcega Noticias,Escarcega,8140,1
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,8081,16
56713285274,Greenpeace México,Greenpeace México,7607,18
108819392526809,Partido Acción Nacional,Partido Acción Nacional,7453,2
122404620204,Oxfam México,OXFAM MEXICO AC,6718,2
285058928236909,Mauricio Vila,Mauricio Vila,6688,26
837607596288104,Eliseo Fernández Montufar,Community Manager,6479,2
505132912869455,Instituto Guanajuatense para las Personas con Discapacidad,Ads Project Media,6280,41
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,6257,10
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,6247,2
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,5835,13
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,5796,62
130352294189330,Adrián Oseguera,Adrián Oseguera,5711,3
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano Nuevo León,5556,7
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,5485,8
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,5444,8
106865972279596,Por amor a México,Por Amor A Mexico,5315,10
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,5173,4
105097171575007,La LOCAL Mx,La LOCAL Mx,5007,2
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4859,4
229422400424478,Julieta Mejía,Julieta Mejía,4802,3
109752078573994,Transformando México,Transformando a México,4736,59
105624182802445,NMás,Martha Lucia Simone Ramirez,4485,1
309520537353,Fondo Semillas,Fondo Semillas,4355,38
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4341,40
107539391652958,Estrella Rojas,Estrella Rojas,4308,24
727958977345076,A lo tabasqueño,A Lo Tabasqueño,4018,9
111300295094359,Baja Sur piel morena,BCS de piel morena,3890,31
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,3873,5
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,3618,6
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,3582,10
104680124489636,Demoscopia Digital,Demoscopia Digital,3522,14
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,3468,4
108323052052660,Noticias Nacionales,Noticias Nacionales,3217,31
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,3076,20
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,3041,17
