Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,27016,23
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3989,41
178362315106,European Parliament,European Parliament,3508,15
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,3202,3
57544755889,Amnesty International Polska,Amnesty International Polska,2006,25
339855706171439,Dobra Fabryka,Dobra Fabryka,1954,20
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1362,1
95661128574,Radio ESKA,Radio ESKA,1338,3
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1298,29
174848285894374,Nie Wstydzę Się Jezusa,Nie Wstydzę Się Jezusa,1150,1
228168274881,wysokieobcasy,wysokieobcasy,886,10
104442609633150,Lubuskie,Lubuskie,825,3
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,824,6
391098174296294,Super Express,se.pl,791,5
199877710116314,Patryk Jaki,GRUPA EKR - Patryk Jaki MEP,789,5
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,777,24
513969188677442,Compassion Polska,Compassion Polska,579,18
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,577,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,547,5
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,472,3
142614625077,WWF Polska,WWF Polska,466,6
100302862419697,"Wielkopolska, tej",UMWW,460,6
273827962690526,Otwarte Klatki,Otwarte Klatki,453,8
185265414715,Onet,Onet,450,7
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,393,3
250926873365,Komisja Europejska w Polsce,Komisja Europejska w Polsce,365,2
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,354,1
102146208361697,Myśl Suwerenna,Instytut Suwerennej,335,8
50063176484,TVN24,TVN,298,17
109218848183780,Marek Woźniak,UMWW,296,16
1683534065241470,OKO.press,OKO.press,283,6
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,253,3
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,248,1
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,245,15
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,243,3
130752780291804,Fundacja Geremka,"Fundacja ""Centrum im. prof. Bronisława Geremka""",235,3
366479557203706,Sylwia Majcher,Sylwia Majcher,231,4
100345201929993,Born in EU,Fundacja Centrum im. prof. Bronisława Geremka,231,2
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,226,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,220,5
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,213,28
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,211,82
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,197,14
