Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,3800,9
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",2037,21
591727857554934,פוליטיקלי קוראת,פוליטיקלי קוראת,1768,6
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,1763,2
1073548259341247,לובי 99,לובי 99,1252,3
107217383988190,מגזין אפוק,Epoch Magazine,1192,22
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,1190,7
107698738576280,Sowtna,Unik,1097,3
248723598607259,ארגון בזכות,Bizchut,1085,6
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,911,4
124894077550811,ישראל חופשית,ישראל חופשית,831,30
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,744,3
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,672,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",644,38
468634849844348,עיריית אור יהודה,עיריית אור יהודה,628,6
182916765074767,אדם טבע ודין,אדם טבע ודין,627,4
104743111658191,Ron Ben Shushan,רון בן שושן,622,2
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,588,3
1662907067255622,איגוד הגז הטבעי,Unik,516,4
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,504,14
790149967713981,דרכנו,דרכנו,500,7
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,494,2
204780362875106,מקור ראשון,מקור ראשון,491,69
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,480,4
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,470,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,442,5
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,441,1
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,425,3
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,422,7
137449656335533,Amnesty International Israel,Amnesty International Israel,398,9
604890186681585,מור ויצמן,Mor Weitzman,397,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,386,3
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,381,14
562450883897655,פורום דב לאוטמן - לוקחים את החינוך בידיים,פורום דב לאוטמן - לוקחים את החינוך בידיים,376,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,366,2
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,352,7
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,347,28
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,342,4
1429610370619240,פרו אסטרטגיה - Pro Strategy,פרו אסטרטגיה,330,1
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,326,2
100255059520803,שאמה 38,רמת גנים בעד רמת גן,308,2
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,308,9
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,304,7
100301088671913,Tal Hershkovitz,Tal Hershkovitz,303,1
198917210119704,שלום עכשיו,שלום עכשיו,300,2
500238833397356,ציפי ברנד,ציפי ברנד,298,4
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,297,7
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,296,5
108787681841168,רישיון נשק בקליק,Michael Michel Levi,282,2
256546887847232,עיריית רמת גן,עיריית רמת גן,246,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,237,5
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,231,4
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,222,1
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,210,2
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,210,25
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,204,1
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,196,3
1395918227341473,עיריית חדרה,עיריית חדרה,192,1
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,189,10
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,186,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,185,2
361464970647064,זהר בלום,זהר בלום,180,1
390078575091,"עמותת בית חם - לטיפול, שיקום ושילוב משמעותי בקהילה",בית חם,178,4
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,170,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,167,3
1824323844461002,יקיר שינדלר,יקיר שינדלר,163,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,163,4
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,163,8
682178658591430,נחמה בוגין,נחמה בוגין,161,2
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,155,6
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",150,2
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,149,8
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",143,6
1443071125939789,שיחה מקומית,שיחה מקומית,142,5
103624452596775,קידר פינגולד - Keidar Feingold,יוניק מדיה,139,3
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,131,1
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,130,4
