Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,47914,48
151159271594797,Systembolaget,Systembolaget,31783,4
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,24603,28
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,24172,41
126567104406,Hyresgästföreningen,Hyresgästföreningen,17242,53
111630258867610,Röda Korset,Röda Korset,12362,17
643137272398136,Sverige för UNHCR,Sverige för UNHCR,11340,31
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),9006,15
95735961890,Greenpeace Sverige,Greenpeace Sverige,8718,78
161213770567846,Operation Smile Sverige,Operation Smile Sverige,8402,4
59324455950,UNICEF Sverige,UNICEF Sverige,7770,23
239177706143268,Mobility Sweden,Mobility Sweden,7059,5
382243262003,Plan International Sverige,Plan International Sverige,6238,9
150057951690751,OKQ8,OKQ8,5837,10
130040890394815,Skånetrafiken,Skånetrafiken (Region Skåne),5453,4
109886133732943,RESCUE - Sverige,RESCUE - Sverige,5409,1
18880778360,ActionAid Sweden,ActionAid Sweden,4343,7
19746853632,Djurens Rätt,Djurens Rätt,4206,4
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",4186,4
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4136,6
72659261793,Rädda Barnen,Rädda Barnen,4029,53
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3989,39
186513678039755,Fortum,Fortum Sverige,3735,22
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3133,30
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3073,14
101341883359561,Matsmart Sverige,Matsmart,2998,3
440345132668081,UL,UL,2675,2
153270724787,Amnesty International Sverige,Amnesty International Sverige,2611,36
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,2334,6
195379633820701,Svenskt Kött,Svenskt Kött,2149,13
314872662206,Ekonomifakta,Ekonomifakta,2145,86
117109165023455,Nordnet,Nordnet Bank AB,2133,2
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2117,36
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,1825,2
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,1767,6
114262485262083,Konsumentverket,Konsumentverket,1719,3
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1613,8
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,1600,10
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1453,4
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1415,4
109969847586061,Morgon-Tidningen,AIP Media,1395,2
42676805259,Diakonia,Diakonia,1379,14
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,1374,3
175843834306,WaterAid Sverige,WaterAid Sverige,1369,10
133681391993,Socialdemokraterna i Göteborg,Socialdemokraterna i Göteborg,1359,5
114736451897793,Socialdemokraterna i Södertälje,Socialdemokraterna i Södertälje,1309,3
12690894340,Centerpartiet,Centerpartiet,1252,24
237146235237,Timbro,Tankesmedjan Timbro,1216,40
103296115466644,Skattenytta,Kommissionen för Skattenytta,1136,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1109,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1091,29
129853960408496,Socialdemokraterna Östergötland,Ellen Aguirre,1081,1
343591900666,Gröna Lund,The Amazing Society,1074,2
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,1050,4
154507768394620,Vänsterpartiet Fyrbodal,Vänsterpartiet Fyrbodal,1044,1
239855722130,Nyhetsmagasinet Fokus,Fokus,968,12
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,926,1
181590825305317,COWI Sverige,COWI Sverige,906,13
212604496324,Fackförbundet ST,Fackförbundet ST,867,32
187832004591985,LO-distriktet i Småland och Blekinge,LO-distriktet i Småland och Blekinge,813,2
369582590803,Dagens ETC,ETC-tidningarna,812,9
157164123601,Trafikverket,Trafikverket,789,1
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,787,9
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,782,24
107898832590939,European Commission,European Commission,769,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,761,25
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,755,28
1491285471125054,Vänsterpartiet Södertälje,Vänsterpartiet Södertälje,744,6
122291934457124,Handelshögskolan vid Göteborgs universitet,Handelshögskolan vid Göteborgs universitet,728,3
1089666701084947,Timbro förlag,Timbro Förlag,713,4
166406746310,Resumé,Resumé,684,2
298545626828036,Socialdemokraterna i Botkyrka,Socialdemokraterna i Botkyrka,654,2
264426550246963,Kalmar fortsatt framåt - Socialdemokraterna i Kalmar,Kalmar Fortsatt Framåt - Socialdemokraterna i Kalmar,635,2
132008873631170,Skatteverket,Skatteverket,627,1
1042091032500520,Kvartal,Kvartal,606,6
328754490337,Vårdförbundet,Vårdförbundet,603,30
540469052705480,Vänsterpartiet Eslöv,Rašović Kasumović Umihana,576,6
272041890388,Socialdemokraterna i Eskilstuna,Socialdemokraterna i Eskilstuna,573,5
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,563,18
103457111315098,Vänsterpartiet Örebro Kommun,Vänsterpartiet Örebro kommun,537,2
393959767360779,Sverigedemokraterna Region Skåne,Sverigedemokraterna Region Skåne,529,4
80386149597,ABF,ABFs förbundsexpedition,524,3
171485892943500,Socialdemokraterna i Jönköping,Socialdemokraterna i Jönköpings kommun,508,3
306583979393918,Fredens Hus,Fredens Hus,497,2
163820136238,LO Sverige,Landsorganisationen Sverige,494,1
312084019369,Dagens Medicin,Dagens Medicin,493,1
8040892957,Socialdemokraterna,Socialdemokraterna,489,7
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,471,2
347852331958080,En Företagares Vardag,En Företagares Vardag,465,8
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,451,2
426118311094058,Socialdemokraterna Lidköping,Socialdemokraterna Lidköping,444,1
198547346848470,Vänsterpartiet Linköping,Holmberg Erik Dennis Tobias,441,2
296423575695,Afrikagrupperna,Afrikagrupperna,434,7
539297539496434,Dagens Samhälle,Dagens Samhälle,433,1
356032977210,Vi-skogen,Vi-skogen,432,11
61602439009,NCC,NCC,427,8
114782395316367,Socialdemokraterna i Västernorrland,Socialdemokraterna i Västernorrland,410,8
1729304067391998,Sverigedemokraterna Stockholm,SD Stockholm,402,1
653502731358034,Liberalerna Växjö,Liberalerna Växjö,400,2
277541019375317,Jämställdhetsmyndigheten,These ads ran without a disclaimer,396,1
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,394,5
965458110149319,Byggindustrin,Byggindustrin,393,1
294444197371898,Byggnads Skåne,Byggnads Skåne,383,2
513322965515580,Socialdemokraterna Kumla,Socialdemokraterna Kumla,380,6
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,376,12
10150161538825010,Medborgarskolan,Medborgarskolan,362,2
604511589576144,Socialdemokraterna Bjuvs kommun,Socialdemokraterna i Bjuvs kommun,360,1
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,356,3
189886914377536,Socialdemokraterna i Linköping,Socialdemokraterna i Linköping,344,4
2002046333202650,Bli nämndeman,Bli nämndeman,341,10
273053169937029,ClimateHero,ClimateHero,339,6
76472413284,Tidningen Vi,Tidningen Vi,329,2
178193355556765,Nordström Assistans AB,Nordström Assistans AB,328,2
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,328,2
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,327,2
161686777385,Centerpartiet i Örnsköldsvik,Centerpartiet i Örnsköldsvik,324,3
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,324,2
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,324,3
129841741852473,Folkhälsodalen,Folkhälsodalen,318,6
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,317,4
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,316,1
234172635050,Forum för levande historia,Forum för levande historia,316,2
244897208924797,Arbetet,Arbetet,313,1
115795772512,Stadsbiblioteket i Malmö,Stadsbiblioteket i Malmö,311,2
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,299,2
237287320360804,Omtanke.today,Jenny Fors,295,5
212743882240652,Vänsterpartiet Örnsköldsvik,Vänsterpartiet Örnsköldsvik,293,4
214714535294863,Moravänstern - Vänsterpartiet Mora,Jenny Isabelle Louise Larsson,293,1
170519996379,Vänsterpartiet Malmö,Vänsterpartiet Malmö,289,2
217391588404948,Katalys,Katalys,287,2
383511565045309,Region Värmland,Region Värmland,286,1
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,284,3
114873078542788,Svalorna Latinamerika,Svalorna Latinamerika,272,1
251829904829983,David Lega,David Lega - Kristdemokraterna,266,1
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,264,6
266083410123678,Moderaterna i Haninge,Moderaterna i Haninge,263,4
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,258,1
150453111655854,Folkbildningsrådet,Elin Sundling,258,3
193309030695120,UR,UR,255,14
145597762228825,Socialdemokraterna i Upplands Väsby,Suzanne Granqvist Enell,252,2
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,245,5
568167776635166,Socialdemokraterna Mönsterås,Socialdemokraterna Mönsterås,245,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,244,8
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,243,2
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,242,4
120633071295935,Fairtrade Sverige,Fairtrade Sverige,235,5
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,233,8
174949672555149,Socialdemokraterna i Uppsala,Socialdemokraterna i Uppsala,232,1
352682608599,Vänsterpartiet Västerås,Vänsterpartiet,232,4
169508586461,Vänsterpartiet Jönköping,Vänsterpartiet Jönköping,231,1
276115645732500,Socialdemokraterna i Gävle,Socialdemokraterna i Gävle,231,1
111699453757094,Soft Towel Games,These ads ran without a disclaimer,226,3
110669306956915,Orättsstaten.se,Orättsstaten.se,226,1
655758061134956,Erikshjälpen Second Hand Borås,Caritha Felizia Michaela L Hilldén,223,1
887305194662637,Axess Magasin & TV,Axess Publishing,222,1
120216874723147,Svenskt Sigill,Svenskt Sigill,218,17
109609604086656,Vejpkollen.se,Vejpkollen.se,215,2
126245644082634,Malmömoderaterna,Malmömoderaterna,214,2
1633181116933852,SvD Junior,SvD Junior (SvD),214,8
529020987200690,Socialdemokraterna Mölndal,Socialdemokraterna Mölndal,214,1
341599100376,Brand,Brand,211,1
531065853590965,Olofströms Socialdemokratiska Arbetarekommun,Olofströms Socialdemokratiska Arbetarekommun,210,2
397655376946941,Liberalerna Lidingö,Liberalerna Lidingö,207,2
644176508944888,Socialdemokraterna i Svalöv,Socialdemokraterna i Svalöv,203,1
1402657726653154,Hallå konsument,Konsumentverket,201,4
328034740589662,Vänsterpartiet Eskilstuna,Vänsterpartiet Eskilstuna,198,1
1400334680268097,Nyheter i Västerbotten,Nyheter i Västerbotten,197,4
271744729517200,Socialdemokraterna Eslöv,Socialdemokraterna i Eslöv,196,2
1978566042454891,Socialistiskt Alternativ Haninge,RS Haninge,193,2
230671826970236,Uppsala konstmuseum,Uppsala kommun,192,4
769689373178831,Sjukvårdspartiet Västernorrland,Sjukvårdspartiet Västernorrland,191,1
1540294046226139,Feministsmeden,Feministsmeden,187,2
355545767851054,Soltech Energy,These ads ran without a disclaimer,182,1
465428396919164,Socialdemokraterna i Sollentuna,Socialdemokraterna i Sollentuna,176,1
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,174,3
183512318424647,Magdalena Andersson,Socialdemokraterna,172,2
438293093025882,Livsmedelsarbetare för Solidaritet,Johan Torgå,171,2
115358525182240,"Mattias Bernhardsson, Socialistiskt Alternativ",RS Haninge,168,2
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,166,2
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,166,2
1267325956645384,Bonzi,Bonzi,164,2
1715208875382561,OP Assistans,OP Assistans,164,2
143771795688415,Vänsterpartiet Ängelholm,Oscar Saul Funes Galindo,164,1
194996370654471,Assistanslotsen,Assistanslotsen,164,2
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,163,2
152953178070559,Kommunistiska Partiet,Kommunistiska Partiet,162,1
241016942648370,Consensus,These ads ran without a disclaimer,160,1
103065692733960,Öis,Skövde kommun,160,1
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,159,2
100154266829621,Kyrkans Tidning,Kyrkans Tidning,154,2
113710601984970,Barnfonden,Barnfonden,154,2
242795945821731,Centerpartiet Lund,Landin Camilla Maria,152,2
147248651959750,Samhällsvetenskap-GU,Lars-Olof Karlsson,150,1
154369674717313,Socialdemokraterna Blekinge,Heléne Björklund,148,1
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,147,1
450853258274653,Vänsterpartiet Halmstad,Vänsterpartiet Halmstad,145,1
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,144,1
329452290816078,Tidningen Market,Tidningen Market,143,2
690167674732029,Lena Hallengren,Socialdemokraterna,143,2
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,143,1
677603098938486,Socialdemokraterna Tjörn,Christer Olofsson,141,1
237658639705704,Socialistiskt Alternativ,Rättvisepartiet Socialisterna,140,2
261455205686,LRF,LRF,140,2
119432911402994,Socialdemokraterna i Växjö,Socialdemokraterna Växjö,139,1
342952129133948,Kultur i Malmö,Kultur i Malmö,136,1
323156205347,Vänsterpartiet,Vänsterpartiet,135,12
233059080071059,Socialdemokraterna Sundbyberg,Socialdemokraterna i Sundbyberg,134,1
164401175915,Centerpartiet i Vallentuna kommun,Centerpartiet i Vallentuna kommun,130,1
