Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2190223,33
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1606209,3
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,1331675,10
299469560099835,Alcaldía de Cali,Alcaldía de Cali,1092947,14
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,803645,11
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,760766,2
251292808253299,Canadian College,Canadian College,562122,15
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,505586,2
186850511364615,Presidencia de la República de Colombia,Presidencia de la República de Colombia,450829,13
605236949886245,Ferney Silva Idrobo,Ferney Silva Idrobo,362050,1
170459019785694,Secretaría de las Mujeres de Antioquia,Secretaría de las Mujeres de Antioquia,336016,5
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,332731,3
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,322482,6
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,316500,2
108233262091178,David Islem R,David Islem R,275975,2
203230049696620,Bryan Orozco,These ads ran without a disclaimer,263592,1
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,261053,2
214167541938411,Juan Pablo Gallo,Juan Pablo Gallo,235464,104
117247184669607,Juan Diego Gomez Gobernador,Get Social,233525,10
116836247966846,Luis Fernando Suárez Gobernador,Luis Fernando Suárez Gobernador,233525,5
512529829193821,Julian Montoya,Julian Montoya,227827,2
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,217880,10
103833791361048,El Legado de Álvaro Uribe Vélez,Centro Democrático - Comunidad Oficial,196557,1
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,196391,1
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,195624,3
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,187982,1
105848177845789,All Out en español,All Out Action Fund,174928,12
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,169837,114
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,169378,10
162949777243451,Andrés Julián,Andrés Julián Rendon,164203,3
391099551688976,Manuel Correa,Manuel Correa,162484,15
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,161575,17
1115184931884092,Albert Corredor,Albert Corredor,144093,2
104628303208123,Clínica Imbanaco,Clínica Imbanaco,142626,1
118287037894779,Juntos Escribimos una Nueva Historia,Lina Rubiano,139900,2
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,134533,1
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,134512,13
105598124675352,General Juvenal Díaz,General Juvenal Díaz,134079,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,132287,5
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,132173,1
348227052718193,Independientes,Independientes,130169,1
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,128989,2
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,127506,6
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,124856,33
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,115705,9
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,112780,4
184284351706738,Lotería de Bogotá,Lotería de Bogotá,112365,1
2369166386675873,Mauricio Presente,Mauricio Rendón,111036,13
513373825500774,Catalina Ortiz,Catalina Ortiz,103515,6
1586264924948495,Diego Gonzalez,Diego Gonzalez,99116,2
121667137935541,Idartes,IDARTES,87560,1
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,84418,3
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,84247,8
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,83153,2
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,79617,1
2013525382284983,Wilson Florez,Wilson Antonio Florez Vanegas,78987,1
108311872210328,Fernando Romero Herrera,Fernando Romero Herrera,77793,6
1147318942107929,Todos Somos Una,DEBRAIN LLC,77328,4
