Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,54232,17
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,27437,28
107621395263001,Bilge Yılmaz,Bilge Yılmaz,18675,3
877839188967827,Büyük Türkiye,Adem Demirkol,15577,16
462963834529864,Levent Uysal,Levent Uysal,8086,4
621229804571861,Fethi Yaşar,Fethi Yaşar,5290,4
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3108,14
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,2463,73
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,2093,13
804210899660885,Ahmet Katar,Ahmet Katar,2077,11
111743906915630,Ekrem Gökay Yüksel,Ekrem Gökay Yüksel,1887,4
106433519384639,Haber7,Haber7,1771,18
115775001476010,Bilal Saygılı,Muhammet Bilal Saygılı,1659,5
109407151806354,İsmail İnlidere,Ismail Inlidere,1096,14
258739788026400,Emine Küçükali,Emine Küçükali,1087,2
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,1014,1
101316846258251,İbrahim Şenel,Ibrahim Şenel,976,5
105372312520215,Levent Yenilmez - Şanlıurfa Bağımsız Milletvekili Adayı,Levent Yenilmez,976,5
117508271301281,Av. Cemil Yavuz Aksu,Tasarım Medya Reklam,976,4
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,970,7
340208306016360,Kilithaber,Recep Özcan,970,2
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,751,5
119873261054063,Hayriye Aydın,Hayriye Aydın,707,8
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,668,3
100568266218274,Gençliğin Yüzleri,Gençliğin Yüzleri,652,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,647,2
115455134844517,Seçkin Odabaşı,MHP,637,4
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,624,7
127443153589651,Hasan Demir,Hasan Demir,612,3
115849018111288,Already in your city,These ads ran without a disclaimer,594,1
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,571,4
528071707564813,Uğurhan Tiryaki,Uğurhan Tiryaki,562,1
105377837597506,Gonya TV,Osman Avci,541,2
106881235709437,Kıvanç Çetinkaya - Deva Partisi,Kıvanç Çetinkaya,488,2
1320256987987839,Kadın Birliği,Kadın Birliği,470,32
100317762144884,Zekeriya Siverekli,Zekeriya Siverekli,466,2
467398480038872,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,461,1
106534895734837,Mehmet Emin Önal,Mehmet Emin Önal,441,4
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,438,6
839363442860590,Dr. Mustafa Canbey,Mustafa Canbey,433,3
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,419,8
1581936098727585,Bilal Uludağ,Bilal Uludağ,405,1
532775093532626,Yücel Bulut,Yucel Bulut,399,4
106187277979172,Dijital Gaste,Veysel Karahan,382,1
117158094660203,Fahri Özkan,Fahri Özkan,373,5
225592197622783,Lütfü Savaş,Lütfü Savaş,353,1
118074911239792,Ali ARI,Ali Ari,352,1
1930475813747433,Anket Araştırma Merkezi,Rukiye Şeyma Aydın,309,5
102081045702842,Ozan Balık,Ozan Balik,302,2
219895681531374,İbrahim Ethem Sedef,Kenan Filik,295,5
101579449561816,Harun ALGÜL,Harun Algül,293,12
370465530355174,Mustafa Demir,Mustafa Demir,276,2
1998130653848755,Ramazan Kaşlı  MHP Aksaray Milletvekili,Ramazan Kaşlı  MHP Aksaray Milletvekili,268,3
636254673172634,Serkan Kalmaz,Serkan Kalmaz,265,1
122089247452746,Osman Seçgin,Osman Avci,253,6
107850404005558,Kent 77,Umut Kucukbayraktar,252,2
144096473392,Yeşil Gazete,Yeşil Gazete,251,3
439673326110919,İlteriş Kağan Sıkıcıkoğlu,İlteriş Kağan Sıkıcıkoğlu,241,4
525541627547156,Süper Haber,Süper Haber,241,2
283345415854103,Necip Topuz,Karataş Belediyesi,241,2
273568980163535,MHP Mersin Milletvekili A. Serdar Soydan,Tasarım Medya Reklam,227,2
100306712364981,ناصيف للخدمات القانونية,These ads ran without a disclaimer,224,1
346006742126033,Bornova Belediyesi,Bornova Belediyesi,218,3
108716982186956,Haberet,Recep Murat Solmaz,214,2
100625766126116,Cominify,Cominify,211,4
264018517607219,Mehmet Zeybek,Mehmet Zeybek,205,2
102191762736431,Murat Toycan Selçuk,Digivizyon Reklamcılık,194,1
1437665699815071,Doğruluk Payı,Dogruluk Payı,192,2
181563442497046,Ahmet Dönmez,Ahmet Dönmez,192,5
100194216247642,Tasarim,These ads ran without a disclaimer,192,1
1493940890859471,Birileri Var,Ali Samed Akpınar,186,7
165300540586852,Cemil Deveci,T.C. Atakum Belediyesi,184,1
106561381741274,Promosyon Kahve,GANİTTO GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,174,2
107233182319799,Hatice Yıldız,Ramazan Savaş,169,1
108230374345347,Kemalist Tartışma Topluluğu,Mahmut Sert,167,4
674523449330207,Yavuz Aydın,Yavuz Aydin,166,2
105409092083405,r.murat_baskir,These ads ran without a disclaimer,160,1
723113807768777,Hasan Eryılmaz,Deniz Guner,157,1
103258565072396,Turhan Kalaycı,Turhan Kalaycı,156,2
114269278299196,Ahmet Ertürk İyi Parti,Ahmet Ertürk,156,1
1407759386141852,Ahmet Akın,Ahmet Akin,152,2
302982416894185,Hasan Baltacı,Hasan Baltaci,149,1
625595944453722,Ali Abbas Ertürk,Ali Abbas Erturk,149,1
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,148,1
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,147,1
890935934274178,Serdar Sandal,Burak Özer,147,1
908649702648456,Levent Caglanci,Tasarım Medya Reklam,142,1
119329642802238,Gökhan Baylan,Gokhan Baylan,141,1
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,138,6
107504668924245,İYİ PARTİ Milas İlçe Başkanlığı,Gürsel İnce,137,5
503207923065874,45 HABER,Deniz Guner,131,2
834954409860187,Gamze Akkuş İlgezdi,Gamze Akkuş İlgezdi,129,1
612582702103642,Av. İsmail Atakan Ünver,Av. İsmail Atakan Ünver,126,2
103475819373578,Ebru Sungar,Cumhuriyet Halk Partisi Eskişehir Milletvekili Aday Adayı,126,4
465887546792664,Halkın Kurtuluş Partisi - HKP,TAYFUR BİN,125,4
129348497218806,Afyonkarahisar Belediyesi,Afyonkarahisar Belediyesi,123,3
549579538907553,Erhan ÖZHAN I Bünyan I Kayseri,Erhan Ozhan,122,3
1028368393892777,Mehmet Ali Özkan,Mehmet Ali ÖZKAN,120,2
1986133791650620,Lütfi Kaşıkçı,Gülşah Erbey Dağ,113,6
103142792450281,isilonastro,These ads ran without a disclaimer,111,1
557866130988813,Çiftçi TV,Çiftçi TV,107,7
100804794823150,Ali Ünal,Ali Ünal,105,1
113673790352749,180 تحقيقات,180 تحقيقات,104,3
104543862591659,Oğuz Kemal Yakar,Oguz Kemal Yakar,102,4
102140562817277,Gündem Türkiyem,Gündem Türkiyem,≤100,3
833329183349879,Ahmet YELİS,Ahmet Yelis,≤100,1
511775742289775,Evren Tezcan,Evren Tezcan,≤100,1
108552928182311,Al Sancak Partisi,Nuri Çelebi,≤100,1
562524437154765,Yusuf Ziya Aldatmaz,Yusuf Ziya Aldatmaz,≤100,3
102031065611415,Ordu Kültür Sanat,These ads ran without a disclaimer,≤100,1
815048841929079,M. Ergün Turan,M. Ergün Turan,≤100,3
365305797600089,İbrahim Palaz,Ibrahim Palaz,≤100,1
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,≤100,2
922594934433874,Kulis Özel,Burak Rahat,≤100,1
1093516560666635,Asrın Adamları,Huseyin Rahat,≤100,1
110407478679401,Muğla Milletvekili Adayı Tuğkan Çetin,Muğla Milletveli Adayı Tuğkan Çetin,≤100,1
112522241798358,Muhammed Fatih Dağlıoğlugil,Muhammed Fatih Dağlıoğlugil,≤100,1
174177784731,Altyazı Sinema Dergisi,These ads ran without a disclaimer,≤100,1
413113452433564,Cengiz Gökçel,Cengiz Gökçel,≤100,3
102389462566834,popilapp,Popil,≤100,1
2312287989041656,MHP Rize İl Başkanlığı,Hasan Fehmi Demir,≤100,2
1559749450959381,Cemalettin Akdoğan,Cemalettin Akdoğan,≤100,1
125443057854939,Tolga Erener AK PARTİ Giresun Milletvekili Adayı,Tolga Erener AK PARTİ Giresun Milletvekili Adayı,≤100,2
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,≤100,5
2100392293415636,Av. Ahmet ÖNAL,Ahmet Önal,≤100,1
1620080691588973,Serkan SARI,Serkan Sarı,≤100,1
150157215021128,Akahan,Akahan,≤100,1
100836385699794,SÖZ SİZDE Trakya,Güncel Haber Gazetesi,≤100,1
459038757593904,OptimumBC,OPTİMUM MEDYA VE REKLAM TANITIM HİZMETLERİ A.Ş,≤100,1
306104152918585,Creamaxi Dijital,Creamaxi Dijital,≤100,2
110734265223274,Av. Dr. Veli Böke,avdrveliboke,≤100,2
270657470472039,Yalçın Ertaş,Murat Efe,≤100,1
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,≤100,1
111401735197044,Mehmet Aydemir,Mehmet Aydemir,≤100,1
100457632875627,Ergin Arslan,Arslan Bilgi Teknolojileri Ltd Şti,≤100,2
109956634614491,CHP Gönen İlçe Başkanlığı,CHP Gönen İlçe Başkanlığı,≤100,2
1380594035550142,Aydınpost,AYDINPOST,≤100,1
1487713744807298,Murat Erşahin Türkiyede Yaşayan Yabancılar,These ads ran without a disclaimer,≤100,1
113851270433840,Türkiye İşçi Partisi-Antalya,Türkiye İşçi Partisi,≤100,4
100299875110384,samsunsehirgazetesi.com,samsunşehirgazetesi.com,≤100,1
107437072296677,aestheticapitalism,These ads ran without a disclaimer,≤100,1
303913010230804,Gökçe Gökçen,Gökçe Gökçen,≤100,1
1706624339582436,Tüsiar Araştırma Danışmanlık Ltd.Şti,TÜSİAR ARAŞTIRMA DANIŞMANLIK LTD ŞTİ,≤100,4
101721279550025,Mahir Yılmaz,Mahir Yilmaz,≤100,1
108107585034488,Bahadır Erdem,Bahadır Erdem,≤100,1
116360214748683,Gökhan İDİZ,Gökhan İdiz,≤100,1
109530428771561,Ali Paşa Naipoğlu,Samet Kaan Taş,≤100,1
2176700602589333,Dr. Mustafa İduğ,Dr. Mustafa İduğ,≤100,2
303644340001989,NNC MEDYA I nnchaber.com,NNC MEDYA I nnchaber.com,≤100,2
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
463298557101498,AK Parti Manisa Yunusemre İlçe Başkanlığı,Hasan Bünyamin Akdoğan,≤100,2
422728948538319,Recep Bakırcı,Hasan Fehmi Demir,≤100,1
121529270866615,Haber S,İlyas Ege,≤100,1
108855465479915,Halk Haber Ajansı Yerel Gündem,Resul Mesut Büyüksarı,≤100,1
155518138432438,Proji Dijital Pazarlama Ajansı,Proji Dijital Pazarlama Ajansı,≤100,1
108390012832175,Fatih Akkentli,Fatih Akkentli,≤100,2
113944458195273,Rahmi Mete AY,Rahmi Mete Ay,≤100,1
114369831622171,Oy ve Ötesi Balıkesir Gönüllüleri,These ads ran without a disclaimer,≤100,1
103984509238399,Halk Haber,Halk Haber,≤100,1
924417247738396,İsmet Tokdemir,Ismet Tokdemir,≤100,1
103400816031847,Halkhaberajansı,Sirius Reklam Organizasyon Sanayi ve Ticaret Ltd. Şti,≤100,1
1952748275030916,Kürşad Mithat ÖZKAN,Kursad Mithat Ozkan,≤100,2
737340966376001,Metin Kala,Metin Kala,≤100,3
979738848890749,Faruk Kılıç,Faruk Kilic,≤100,3
108952711738154,SMA Duru Kuş'a Nefes Ol,These ads ran without a disclaimer,≤100,2
306491676172909,Gerçek Gazetesi,Gerçek Gazetesi,≤100,1
100254126174703,Mavi Marmara Gazetesi,Mavi Marmara Gazetesi,≤100,2
442942082484899,Ege Gündem Gazetesi,Ege Gündem Gazetesi,≤100,2
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,≤100,1
111178828446092,Stand Up Falan,These ads ran without a disclaimer,≤100,1
161483797648472,Pusula78 Haber,PUSULA78,≤100,1
105321611897622,melikehomedizayn,These ads ran without a disclaimer,≤100,1
104267921764717,Deva Partisi Trabzon İl Başkanlığı,Kubilay Çiçek,≤100,2
105370012290787,Melih Yıldız,Melih Yıldız,≤100,1
114766951535202,Konur Alp Koçak,Konur Alp Koçak,≤100,1
101545172625415,1001merakyayinevi,These ads ran without a disclaimer,≤100,1
107452815648740,ender_bozanoglu,These ads ran without a disclaimer,≤100,1
103285814499773,Hikmet Yalım Halıcı,Kadir Dede,≤100,1
212556146253726,Allah Yolunda,Allah Yolunda,≤100,2
866178810191059,Mahmut Koçak,Mahmut Koçak,≤100,1
100930021431743,Gazete Kolektif,Ercan Erdal,≤100,2
100390712964512,Deli Kadın,Deli Kadın,≤100,2
113529951240803,Başbuğ Atatürk,Başbuğ Atatürk,≤100,2
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
1597613193844586,Cumhurbaşkanı Kılıçdaroğlu,Cumhurbaşkanı Kılıçdaroğlu,≤100,2
107393581995540,Milletin Sesi,Milletin Sesi,≤100,2
103512145794595,İnsanlık İçin,İnsanlık İçin,≤100,2
101762502501680,Komşu Kızı,Komşu Kızı,≤100,2
1604958276192112,Alper Taban,Alper Taban,≤100,1
101647438616294,Sertaç Alkaya,Sertaç Alkaya,≤100,1
120526908105389,AK Gençlik Çorlu,Onur Şen,≤100,1
108376020766134,Metin Bolat,Metin Bolat,≤100,1
721320084588148,Bağımsız Türkiye Partisi Kadın Kolları,Kübra Kuşbay,≤100,2
1023153151082637,Antalyanin Gundemi,These ads ran without a disclaimer,≤100,1
110289325368507,ayhanakin39,These ads ran without a disclaimer,≤100,1
328141600716285,Vatan  Partisi Keçiören İlçe Başkanlığı,Emre Kaya,≤100,2
1410342882615385,Eskişehir Haber,Eskişehir Haber,≤100,2
506041856143607,Saadet İnegöl,Hasan Eroglu,≤100,1
122362084136699,evrimbalbaloglu,Evrim Balbaloglu,≤100,1
451783681662191,Ali Özkaya,Ali Özkaya,≤100,1
109806051365547,yildirimbelediyesi,These ads ran without a disclaimer,≤100,1
110776067430140,Deva Partisi Alanya,Deva Partisi Alanya,≤100,1
100763905671238,Tekirdağ Haber,Tekirdağ Haber,≤100,1
210201242899593,Ayhan Demircioğlu,Ayhan Demicioglu,≤100,3
1572709256359993,İnternethaber TV,HADİ ÖZIŞIK,≤100,1
104790481715851,ازجمله,Azjomle,≤100,1
312191205937676,Harun Solak,Harun Solak,≤100,2
101327361904009,Bağımsız Türkiye Partisi İstanbul Kadın Kolları,Kübra Kuşbay,≤100,2
220319391464566,Vahap Akay,Utku Yilmaz,≤100,1
127896160644676,KORAY AYDIN,KORAY AYDIN,≤100,1
106271542257137,Refah Gelecek,Refah Gelecek,≤100,1
1622164058014589,Mestan Özcan,Mestan Özcan,≤100,1
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,≤100,1
100448009514984,cellatvegul,These ads ran without a disclaimer,≤100,1
103155961433545,Göbeklitepe Ajans,Reşit ONCEL,≤100,1
100600216273365,Figen Yıldırım,Figen Yıldırım,≤100,1
1631511173750513,Haber Has,Hasan Benzer,≤100,1
298764070816267,Mehmet Tütüncü,Mehmet TÜTÜNCÜ Türkiye Temsilcisi,≤100,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,≤100,8
112387654387770,Roca,These ads ran without a disclaimer,≤100,1
106187277979172,Dijital Gaste,These ads ran without a disclaimer,≤100,1
211356219066362,Dr. Yusuf ACAR,Yusuf Acar,≤100,2
100669736337329,Av. Kebire Birer Türk,Kebire Birer Turk,≤100,1
125911783747945,Güncel Haber,Emre İrgören,≤100,1
105262888948323,Torku Ziyafet Döner Valilik Şubesi,These ads ran without a disclaimer,≤100,1
343046426301452,Hakan Koştu,Hakan Koştu,≤100,1
101266518683104,Büyük Birlik Partisi Erzurum İl Başkanlığı,Yakup Demir,≤100,1
104762502326815,Erkan Özkan,Erkan Özkan,≤100,1
627524004251909,Ahmet Kaya,Ahmet Kaya - CHP Trabzon Milletvekili,≤100,1
926221484135775,İlker Akıncı,İlker Akıncı,≤100,1
149889975200885,Kaldıraç,These ads ran without a disclaimer,≤100,1
2234782036766963,Dr. Cemil Tugay,Dr. Cemil Tugay,≤100,1
106028018190698,Costacurta SpA-VICO,These ads ran without a disclaimer,≤100,1
121868444167432,Av. Muhammet Özkan,Muhammet Özkan,≤100,1
107168779018093,Cumhur İttifakı Türkiye,These ads ran without a disclaimer,≤100,3
103565722703184,Adem İNAN,These ads ran without a disclaimer,≤100,1
367235526713198,Kolay Yolculuk,These ads ran without a disclaimer,≤100,1
252568965442843,Talat Dinçer,Talat Dinçer,≤100,1
107184060866156,Limitsiz Bilgi,These ads ran without a disclaimer,≤100,1
117292434655657,Mehmet Kamil ŞİRİN,Samet Kaan Taş,≤100,1
107582661152953,elahe_rahroniya,These ads ran without a disclaimer,≤100,1
1093710237307888,TV 9,Numan Zeliha Ölmez,≤100,2
463215923715177,Mehmet Yiğiner,Bekir Koyuncu,≤100,1
1451425741606065,Hasan Eroğlu,Hasan Eroglu,≤100,1
100910024639566,Ali Babacan,Deva Partisi,≤100,1
104373561467884,Serhat Servet Dövenci,Serhat Servet Dövenci33,≤100,1
108386155559989,Doç.Dr.Oğuz Kurdoğlu - CHP Artvin Milletvekili Adayı,Oğuz Kurdğlu,≤100,1
1635963623197424,On Medya,Orhan Efe,≤100,1
105376981385020,Referandom,Referandom,≤100,1
102891425978747,gencpartiafsin,These ads ran without a disclaimer,≤100,1
100263305770601,tumleccc,These ads ran without a disclaimer,≤100,1
110989828628443,mcempoyraz68,These ads ran without a disclaimer,≤100,1
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,≤100,1
813910878738510,CHP Gaziantep İl Başkanlığı,Servet Törer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
109675105429338,kazimergun66,These ads ran without a disclaimer,≤100,1
1389428918022204,Kanal 5 Türkiye,Kanal 5 Televizyon Radyo ve Yayıncılık A.Ş.,≤100,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,≤100,1
144776752025,Голос Америки,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
109806105417332,Lin-bmd-02,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
59272578195,BusinessBecause,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
107061732325193,Lin-0228-22,These ads ran without a disclaimer,≤100,1
105120515890086,C-pro-01,These ads ran without a disclaimer,≤100,1
329657520419653,FxGrow,These ads ran without a disclaimer,≤100,1
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
115825768142533,ejderkaygusuz46,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,1
104121042603762,Sparkling Wenling,These ads ran without a disclaimer,≤100,1
109831251935707,خليل المقداد,These ads ran without a disclaimer,≤100,1
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,1
116069048082891,Lin-0228-24,These ads ran without a disclaimer,≤100,1
109315958766990,Yuy-001,These ads ran without a disclaimer,≤100,1
192518364107436,Exness,These ads ran without a disclaimer,≤100,1
113371165037158,Wsp34,These ads ran without a disclaimer,≤100,1
273089522819834,24Media,These ads ran without a disclaimer,≤100,1
182715921890493,Fi Global - Food ingredients Global Portfolio,These ads ran without a disclaimer,≤100,3
