Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
611176288894923,Leng Navatra   ឡេង ណាវ៉ាត្រា,Leng Navatra   ឡេង ណាវ៉ាត្រា,1731,3
543230525840908,Asianerial Advisory Int.,Asianerial Advisory Int.,144,28
648941691867874,Kroko ក្រគរ កែវ រតនៈ,Kroko ក្រគរ កែវ រតនៈ,106,3
311212062405665,យ៉េង វីរៈ,យ៉េង វីរៈ,≤100,20
110034321816377,Hun Manet - C.O.Army Office,co-army,≤100,5
116704241030099,ក្រុមការងារចុះមូលដ្ឋានសង្កាត់បឹងសាឡាង,ក្រុមការងារចុះមូលដ្ឋានសង្កាត់បឹងសាឡាង,≤100,16
116638941394367,Chanthea Boutique,These ads ran without a disclaimer,≤100,5
109918381911477,H.E Siek Socheat,H.E Siek Socheat,≤100,6
101029751624330,គង់ សោភ័ណ្ឌ អភិបាលខេត្តកណ្តាល Kong Sophorn Governor of Kandal Province,គង់ សោភ័ណ្ឌ អភិបាលខេត្តកណ្តាល Kong Sophorn Governor of Kandal Province,≤100,2
253762455245786,អគ្គលេខាធិការដ្ឋានក្រុមប្រឹក្សាជាតិគាំពារសង្គម - NSPC Cambodia,អគ្គលេខាធិការដ្ឋានក្រុមប្រឹក្សាជាតិគាំពារសង្គម - NSPC Cambodia,≤100,2
1309741899186397,CamboJANews,CamboJANews,≤100,16
1995251780700007,បណ្ឌិត ងិន បាណាល់ - Dr. NGIN Banal,បណ្ឌិត ងិន បាណាល់ - Dr. NGIN Banal,≤100,3
1734541680108538,NUON Pharat នួន ផារ័ត្ន,These ads ran without a disclaimer,≤100,2
783660018410989,H.E. Oknha Datuk Othsman Hassan,Roya Mat,≤100,1
271082999713221,Cri ccfr,Cri ccfr,≤100,1
107248224050954,ឡុង នរិន្ទ - Long Norrin,ឡុង នរិន្ទ - Long Norrin,≤100,2
219779514869475,រដ្ឋបាលរាជធានីភ្នំពេញ,រដ្ឋបាលរាជធានីភ្នំពេញ,≤100,5
2260430647540976,កម្ពុជា ៤.០ - Cambodia 4.0,កម្ពុជា ៤.០ - Cambodia 4.0,≤100,2
1582014712074227,គណបក្សប្រជាជនកម្ពុជា Cambodian People's Party,គណបក្សប្រជាជនកម្ពុជា Cambodian People's Party,≤100,15
100136939277807,"Sean Borath,Ph.D","Sean Borath,Ph.D",≤100,3
107704088257820,Aquarii BD Cambodia,"AQUARII BD (CAMBODIA) CO., LTD.",≤100,1
106374614548737,ខេមបូចា ព័ត៌មាន,ខេមបូចា ព័ត៌មាន,≤100,6
108372294875938,Online Super One,These ads ran without a disclaimer,≤100,1
561034580603226,គីម រិទ្ធី - Kim Rithy,គីម រិទ្ធី - Kim Rithy,≤100,1
146649842083645,COMFREL,COMFREL,≤100,2
101346745936624,Diamond Beauty,These ads ran without a disclaimer,≤100,1
558050957660331,ព្រឹទ្ធសភាកម្ពុជា Senate of Cambodia,ព្រឹទ្ធសភាកម្ពុជា Senate of Cambodia,≤100,2
560526284047739,Suy Chiheang  ស៊ុយ ជីហ៊ាង,These ads ran without a disclaimer,≤100,1
387351328105015,"Samdech Heng Samrin, President of the National Assembly","Samdech Heng Samrin, President of the National Assembly",≤100,2
103952141169390,រាជធានីភ្នំពេញ បេះដូងប្រជាជនកម្ពុជា,រាជធានីភ្នំពេញ បេះដូងប្រជាជនកម្ពុជា,≤100,1
104551434922860,ក្រុមការងារជនសកម្ម ក្រុងបាត់ដំបង,ក្រុមការងារជនសកម្ម ក្រុងបាត់ដំបង,≤100,2
106743048030651,ក្រុមការងារគណបក្សប្រជាជនកម្ពុជា ក្រុងបាត់ដំបង,ក្រុមការងារគណបក្សប្រជាជនកម្ពុជា ក្រុងបាត់ដំបង,≤100,2
591147221089899,PF2 Photo Shop រូបចាក់ រូបបិតត្បូង និងផ្កាជ័រ,These ads ran without a disclaimer,≤100,1
1653709768184867,ជ្រុន ថេរ៉ាវ៉ាត - Chrun Theravat,ជ្រុន ថេរ៉ាវ៉ាត - Chrun Theravat,≤100,3
106032835601405,អាវគណបក្ស,These ads ran without a disclaimer,≤100,2
116613175028420,វិទ្យុស្ត្រី Women's Radio,វិទ្យុស្ត្រី Women's Radio,≤100,1
282481189102009,CN Printing T-shirt,These ads ran without a disclaimer,≤100,1
371955706318583,VPD Radio,These ads ran without a disclaimer,≤100,1
109457497243771,Unique - Print & Sign Solutions,These ads ran without a disclaimer,≤100,1
1129900250496858,EBo_Bookstore,EBo_Bookstore,≤100,3
103265199159103,កុលបុត្រអច្ឆរិយ,These ads ran without a disclaimer,≤100,1
103014198521274,ចែណា បោះដុំអាវយឺត អាវក្រណាត់ និងប៉ាក បោះពុម្ភឡូហ្គោល គ្រប់ប្រភេទ,These ads ran without a disclaimer,≤100,1
981102818602934,គណៈកម្មាធិការជាតិរៀបចំការបោះឆ្នោត National Election Committee,National Election Committee,≤100,1
101876441906081,KP Realty Group,These ads ran without a disclaimer,≤100,1
108988280889583,MPN TV News,MPN TV News,≤100,1
109546658306159,មេធាវី ម៉ែន វុធ,These ads ran without a disclaimer,≤100,1
101604855142302,សៀវភៅនៃការចែករំលែក - Sharing Book,These ads ran without a disclaimer,≤100,1
117738340043376,Page លក់ដីធូរៗថ្លៃ,These ads ran without a disclaimer,≤100,1
409568979238195,"Dr. Sok Prasith, Secretary of State Ministry of Information","Dr. Sok Prasith, Secretary of State Ministry of Information",≤100,1
1573558766204513,PSI Cambodia,These ads ran without a disclaimer,≤100,1
105884295125410,ភារ: ព្រីនស្គីកគ័រ និងកៅស៊ូគ្រប់ប្រភេទ,These ads ran without a disclaimer,≤100,1
104329731184635,La's Store ឡាស្តរ,These ads ran without a disclaimer,≤100,1
638475446782437,Ael Sarom-អែល សារ៉ុម,These ads ran without a disclaimer,≤100,1
145892782093702,One More Restaurant,These ads ran without a disclaimer,≤100,1
101852762798906,ក្រមាខ្មែរ តាកែវ,These ads ran without a disclaimer,≤100,1
124552691500437,គណបក្សប្រជាជនកម្ពុជា ឃុំកំពង់ថ្ម,គណបក្សប្រជាជនកម្ពុជា ឃុំកំពង់ថ្ម,≤100,1
2344108849164012,តាក វណ្ណថា/Tak Vantha,These ads ran without a disclaimer,≤100,1
1738389423047571,Dr Top Neth,These ads ran without a disclaimer,≤100,1
109040452214615,សុខភាព8888,These ads ran without a disclaimer,≤100,1
229595330754816,កម្ពុជា ពិត,កម្ពុជា ពិត,≤100,1
