Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
184257548280251,Alberta NDP,Alberta's NDP,17611,212
169928686425623,UFCW Local 401,UFCW Local 401,4573,30
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,4526,9
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4228,5
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,4044,10
270323369737229,Elections Alberta,Elections Alberta,3463,13
689157954518219,Danielle Smith,United Conservative Party,3201,6
6319213302,Heart & Stroke,Heart & Stroke,2828,19
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,2366,3
944819212239364,Alberta Proud,Alberta Proud,1803,14
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1635,2
102828041144081,Here For Students,Here For Students,1593,18
189141609842,Ville de Gatineau,Ville de Gatineau,1581,15
118314421234127,Manitoba Watch 2023,Canada Growth Council,1547,8
163261390365324,Elementary Educators,Elementary Educators,1526,71
43448349479,Josh Matlow,Josh Matlow Campaign,1485,8
303473312998028,FedEx,FedEx,1478,2
922478954450376,CHBA National,CHBA National,1469,32
27234020592,UNICEF Canada,UNICEF Canada,1223,9
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1195,170
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1128,29
104386908631938,Pathways Alliance,Pathways Alliance,1076,5
633812813408377,Elections Canada,Elections Canada,1067,26
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1040,28
283487578481273,Énergir,Énergir,990,20
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,918,59
154462904588700,Enbridge Gas,Enbridge Gas,848,76
261752512263,Canadian Red Cross,Canadian Red Cross,821,13
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,819,33
53321777320,Coeur + AVC,Coeur + AVC,779,17
172675656776719,PS j'ai la SP,Sophie Berriault,769,1
107385241806,Plan International Canada,Plan International Canada,761,28
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),760,17
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,759,14
439345863190331,Brad Bradford,Brad Bradford Campaign,737,13
115835521825983,UNHCR Canada,UNHCR Canada,719,46
376006035816016,Storyworth,These ads ran without a disclaimer,629,12
1097840090260804,National Police Federation,National Police Federation,628,97
103223222015913,Nowly,nowly,615,10
104436885869755,"Rob Miyashiro, Lethbridge East NDP","Rob Miyashiro, Lethbridge East NDP",591,3
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,583,38
195608229977,BC NDP,BC NDP,561,6
24235835555,Kids Help Phone,Kids Help Phone,553,40
625254780822339,CUPE Manitoba,CUPE MB,543,6
247550302115830,Elections Saskatchewan,Elections Saskatchewan,531,2
453724058039992,viaSport British Columbia,viaSport British Columbia,516,28
281999881613,World Vision Canada,World Vision Canada,494,4
268823146480333,Fondation INCA,INCA,487,18
168106993245736,Canada Post,Canada Post,462,3
727139784093958,Marit Stiles,Ontario NDP,422,2
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,402,4
105754167560390,Ekō Canada,Ekō,389,3
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,358,17
143249880633,World Animal Protection Canada,World Animal Protection Canada,357,24
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,354,1
177741812241442,SCFP-Québec,le SCFP,351,78
110905578614041,Drax Group Canada,Drax Group Canada,347,88
901776976544599,RBC Wealth Management,RBC Wealth Management,342,1
177681485609462,Radio-Canada,Radio-Canada,330,2
113707256426,Rachel Notley,Alberta's NDP,323,2
160136850711053,CUPE Ontario,CUPE Ontario,323,2
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,323,4
9333642607,TELUS,TELUS,321,5
203485052997041,Hospital Employees' Union,Hospital Employees' Union,309,6
106917558391358,Alliance nouvelles voies,Pathways Alliance,304,2
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,299,20
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,265,59
208067655942289,Postes Canada,Canada Post,264,3
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,262,5
31912359596,University of Saskatchewan,University of Saskatchewan,258,3
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,256,23
317158175535179,BitLife,These ads ran without a disclaimer,256,4
220906100079,Manitoba Home Builders' Association,Manitoba Home Builders' Association,251,4
510183342342621,Bell MTS,Lavanya Rajaian,245,3
182629491891136,First Nations Health Authority,First Nations Health Authority,235,15
2160774464156561,Rebecca Schulz,Rebecca Schulz,234,5
542907772458532,Fondation Émergence,Fondation Émergence,233,5
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,233,1
52543970197,Environmental Defence Canada,Environmental Defence,230,6
105884058088671,Keep Alberta RCMP,National Police Federation,229,27
19750184960,Greenpeace Canada,Greenpeace Canada,220,132
176256900912,Saskatchewan Party,The Saskatchewan Party,217,2
152467601467262,BMO Groupe financier,BMO Groupe financier,212,3
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,207,2
202220023130891,Bell Canada,Bell Canada,206,2
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,205,66
114849617772737,Care2 Canada,Press Pause Collective,201,8
108772958752433,Raman Athwal for Edmonton-Mill Woods UCP,Raman Athwal,197,4
81178198523,Alberta Liberal Party,Alberta Liberal Party,197,2
48799305725,AIDS Vancouver,AIDS Vancouver,195,12
236095493244419,Regina & Region Home Builders' Association,Regina & Region Home Builders' Association,193,4
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,190,8
433042703535858,Prasad Panda,Prasad Panda,188,11
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,187,3
1590219921201770,Élections Canada,Élections Canada,184,25
128782313456641,Fly Nieuport,Nieuport Aviation,183,1
26394435211,Canadian Cancer Society,Canadian Cancer Society,182,6
63358436494,Naître et grandir,Naître et grandir,182,33
7996548092,University of Victoria,University of Victoria,177,12
107424984239,Société pour la nature et les parcs - SNAP Québec,Société pour la nature et les parcs - SNAP Québec,175,2
