Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
643137272398136,Sverige för UNHCR,Sverige för UNHCR,160369,52
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,87284,42
151159271594797,Systembolaget,Systembolaget,40055,2
608975645850217,Vattenfall,Vattenfall Sverige,39247,26
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,37062,34
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,33553,17
72659261793,Rädda Barnen,Rädda Barnen,29662,106
161213770567846,Operation Smile Sverige,Operation Smile Sverige,23248,15
109886133732943,RESCUE - Sverige,RESCUE - Sverige,21248,5
111630258867610,Röda Korset,Röda Korset,15532,8
382243262003,Plan International Sverige,Plan International Sverige,15405,27
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),14735,48
42676805259,Diakonia,Diakonia,14293,23
126567104406,Hyresgästföreningen,Hyresgästföreningen,14274,113
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,12992,37
59324455950,UNICEF Sverige,UNICEF Sverige,12884,27
162985227114132,Skellefteå Kraft,Skellefteå Kraft,12493,15
95735961890,Greenpeace Sverige,Greenpeace Sverige,12428,65
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,12403,4
19746853632,Djurens Rätt,Djurens Rätt,8268,2
153270724787,Amnesty International Sverige,Amnesty International Sverige,5860,6
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5467,61
45101268520,SSU,SSU,5212,4
18880778360,ActionAid Sweden,ActionAid Sweden,5002,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,4722,10
178362315106,European Parliament,European Parliament,4505,14
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,4417,8
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,3972,2
412192732132640,ECPAT Sverige,ECPAT Sverige,3933,34
114262485262083,Konsumentverket,Konsumentverket,3577,1
186513678039755,Fortum,Fortum Sverige,3544,26
140417992681511,Clowner utan Gränser,Clowner utan Gränser,3503,19
113710601984970,Barnfonden,Barnfonden,3290,11
314872662206,Ekonomifakta,Ekonomifakta,2638,20
369582590803,Dagens ETC,ETC-tidningarna,2629,7
237813956289260,Maskrosbarn,Maskrosbarn,2480,24
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2123,32
356032977210,Vi-skogen,Vi-skogen,2118,15
109969847586061,Morgon-Tidningen,AIP Media,1972,4
24574889995,Charlie Weimers MEP,Charlie Weimers,1847,3
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1703,11
103296115466644,Skattenytta,Kommissionen för Skattenytta,1627,11
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1578,1
309657091388,Svenska Lottakåren,Svenska Lottakåren,1557,4
112225970344,Räddningsmissionen,Räddningsmissionen,1491,23
121128945139974,Uppsala Vatten och Avfall,Uppsala Vatten,1462,2
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,1337,3
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,1304,3
235650011981,SPF Seniorerna,SPF Seniorerna,1274,2
212604496324,Fackförbundet ST,Fackförbundet ST,1100,48
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1082,3
296423575695,Afrikagrupperna,Afrikagrupperna,1076,12
106369868876618,e-Hälsa + MVTe,Nordic Live Expo AB,1014,6
107564757366547,Lösningar för Offentlig Sektor,Nordic Live Expo AB,1006,7
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,1004,11
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,993,9
8040892957,Socialdemokraterna,Socialdemokraterna,923,11
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,921,2
208751565805849,Stiftelsen Expo,Stiftelsen Expo,855,3
379686162129542,Svea Bank,Svea Ekonomi,806,5
506685746198996,DebattNytt,Bror Carl Jakobsson,797,1
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,764,18
312084019369,Dagens Medicin,Dagens Medicin,762,3
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,746,19
173745622660246,Bring Sverige,Bring Sverige,735,3
1633181116933852,SvD Junior,SvD Junior (SvD),730,4
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,681,27
149155351773944,SEB,SEB,677,2
239855722130,Nyhetsmagasinet Fokus,Fokus,671,14
104760926229060,Uppsala kommun,Uppsala kommun,654,2
122512491125750,Ängelholms kommun,Ängelholms kommun,627,4
175843834306,WaterAid Sverige,WaterAid Sverige,611,8
110752522319286,Volontärbyrån,Volontärbyrån,605,8
163305633746125,Karneval förlag,Holviks,604,1
