Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1488210,57
101185599412309,Marcos para Neuquén,Marcos para Neuquen,387943,26
116261128039744,Suma mas para Neuquen,Suma Mas para Neuquen,320585,26
231635610267892,Policía de la Ciudad,Gobierno de la Ciudad de Buenos Aires,242029,15
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,220756,59
2438220102914670,Juan Pelaez,Juan Pelaez,198727,16
292851101172366,Cambia Río Negro,Cambia Río Negro,194071,18
2000063456707351,Sole Balán,Dpto Creativo,175100,5
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,169388,8
234148293934740,Mariano Gaido,Mariano Gaido,160194,3
107038832292149,Posadas con Sole Balán,Posadas con Sole Balán,153303,26
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,150279,41
411231642263185,Rolo Figueroa,Rolo Figueroa,133366,3
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,120613,5
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,106799,7
1330549033627468,Juan Martín,Cambia Río Negro,105409,4
525334380868858,Martín Lousteau,Martín Lousteau,102865,15
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,101536,12
1534228410008453,Rolo de la gente,NDIF,99548,25
100706696047371,Neuquinizate,Neuquinizate,89295,66
113781658634572,Gustavo Sáenz,Gustavo Sáenz,88964,10
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,84210,24
101584755359746,Rosario Al Toque Noticias,Rosario Al Toque Noticias,83186,12
150071271996596,Javier Bertoldi,Javier Bertoldi,77919,19
147447928678753,Carlos Eguia,Carlos Alberto Eguia,77880,1
2240766589474693,Leticia Esteves,PRO Neuquén,71699,29
610852822271706,Alberto Weretilneck,Alberto Weretilneck,71565,9
256803881073240,Gobierno de Salta,Gobierno de Salta,69112,10
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,64938,2
1275311129309933,Marcos Koopmann,Marcos Koopmann,63845,21
134952823851842,CPC Colón MuniCba,municipalidad de córdoba,59134,2
112200072188893,Eduardo Cáceres,Eduardo Cáceres,58711,12
91849484046,Darío Martínez,Darío Martínez,58421,8
147255748694051,Fernando Espinoza,Municipio de La Matanza,56338,8
104782484202318,Medio Buenos Aires,Medio Buenos Aires,53820,6
61279025897,Gerardo Morales,Mística,53799,9
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,52896,22
108326581449270,Leila Lloyd Jones,Leila Lloyd Jones,52350,25
680986725302906,Roberto Mirabella,Hacemos Santa Fe,49666,6
103088924366000,Noticias d,Noticias d,49563,212
622853724492420,Federico Otermín,Frente de Todos Lomas,46895,2
335926266503071,7D,7D,45684,10
353492111467605,Julio Garro,Land,45068,4
122876064052033,Liberales de Salta,La Comunidad,44062,3
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,42832,39
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,41084,12
1025286324218044,CPC Mons Pablo Cabrera MuniCba,municipalidad de córdoba,37673,2
424702354318618,Pedro Puerta,Pedro Puerta,37118,4
101167755916986,Juventudes Rebeldes,Juventudes Rebeldes,35925,1
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,34911,2
551027964955087,Julio César Martinez,Julio Cesar Martinez,34187,4
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,33490,3
716395405117138,Noelia Barbeito,Frente de Izquierda,31644,11
113962914977034,Somos FORJA,Somos Forja,31348,6
711275525683733,GerardoMerino2023,Gerardo Merino,29797,27
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,28497,11
114322758269852,Daniel Figueroa,Daniel Augusto Figueroa,27158,4
131381938371647,Corta La Bocha Noticias,Corta La Bocha,27107,8
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,27015,4
113558401647673,Aldo Mildemberg,NEUQUENCOM,26875,1
107024560637883,Ana Servidio,Ana Servidio,26849,9
369181306485506,Patricia Cubria,showercomunicacion,26510,6
1662250880709156,Lanús Municipio,Lanús Municipio,26497,4
363825283650115,Vicente López,Vicente López,26174,9
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,26058,5
686788828054862,Mercedes Lamarca,Libres del Sur,25708,4
259150698371428,Emanuel Coliñir,Emanuel Rene Coliñir,25682,6
109029088772667,Todo Zona Norte,Todo Zona Norte,25304,6
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,24372,12
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,24051,5
1484615598448274,Fernanda Esquivel,Fernanda Esquivel,22973,16
104143829274813,El Poder Está en la Gente,El Poder esta en la gente,22495,3
1279140805478956,Baires POST,Baires POST,22427,1
112085985172303,Partido de la Victoria La Rioja,Partido de la Victoria La Rioja,22333,17
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,22176,2
101723742846656,Franco Avila Gross Concejal,AltoValley,21934,3
1642712085944827,Alejandro Vilca,Frente de Izquierda,21919,10
102436695787908,Chubut por el Cambio,Juntos por Chubut,21796,14
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,20960,41
465558466800210,Maxi Pullaro,Maxi Pullaro,20776,4
652162468224695,Juan Negri,Juan Negri,20591,13
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,20323,4
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,20117,5
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,19398,12
61279025897,Gerardo Morales,Frente Cambia Jujuy,19316,4
120831940916786,Neuquen Vota,NeuquenVota.com,19237,2
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,19128,10
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,19003,19
101996084777901,Mariela Belski,Mariela Belski,18255,15
755620767797794,Diario Mejor Informado,Prima Multimedios SRL,18047,5
259543540837445,Martin Doñate,Claudio Martin Doñate,17700,6
107252148848573,Eduardo Cáceres,Eduardo Cáceres,17314,6
699339310144309,CPC Mercado de la Ciudad MuniCba,Municipalidad de Córdoba,16930,2
359514447487972,Martín Arjol,Martín Arjol,16889,3
107119447507721,Nazareno Rippa,Nazareno Domingo Rippa,16862,1
836721716420200,Lautaro Jimenez,Frente de Izquierda,16770,6
100382249579427,Energía Ciudadana,Alto Valley,16327,5
106452479022469,Hilopatagonia,Hilo Patagonia,15452,3
463474643817662,PTS Chubut- Frente de Izquierda Unidad,Frente de Izquierda,15342,10
185922194792026,Myriam Bregman,Frente de Izquierda,15185,6
106277608413948,Felipe Biella,Salta Independiente,15159,5
427271967380241,Lucas Delfino,Juntos,15134,2
466348693434886,El Analista de Salta,El Analista de Salta,14997,6
746367662125053,Damian Contreras,Damian Contreras,14948,4
672238573214250,Diego Arévalo,Diego Arévalo,14905,5
110079031997390,Con Larreta,Con Larreta,14765,13
2021141788107491,Othar Macharashvili,Othar Macharashvili,14518,1
111669735076988,Hora Cero,Hora Cero Noticias,13923,5
327490147360219,Martín Berhongaray,Martín Berhongaray,13919,8
111600998225620,Noticias Zero,Noticias Zero,13548,6
