Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,2330,6
101009088774421,حزب حماة الوطن,حزب حماة الوطن,874,5
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,768,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,682,2
550280998481446,Rasha Kelej,Rasha Kelej,670,5
145505648808327,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,666,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,506,5
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,490,3
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,476,6
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,344,2
121502487925668,د/ محمد الجندي - Mohamed Elgendy,د/ محمد الجندي - Mohamed Elgendy,295,1
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,280,1
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,273,1
101361307958442,Mohamad ElGarhy,محمد السيد عبد الستار,265,3
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,227,2
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,186,1
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,180,1
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,148,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,146,2
114656270386906,النائب الصافي عبد العال الصغير,النائب الصافي عبد العال الصغير,144,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,124,3
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,112,2
113909224980171,Gihad Hamza,These ads ran without a disclaimer,111,1
104980215815272,حزب حماة المستقبل - تحت التاسيس,These ads ran without a disclaimer,104,8
166420296805460,حزب المحافظين,حزب المحافظين,104,1
308088503057656,النائب محمود عصام,النائب محمود عصام,104,5
111380375197124,Lake View - Mokattam,These ads ran without a disclaimer,104,1
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,103,2
380937009024559,Kashqol كشكول التعليمى,Kareem Ahmed Abdul Ghani,≤100,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,≤100,3
282421105588262,Alraees News- الرئيس نيوز,Kareem Ahmed Abdul Ghani,≤100,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,≤100,4
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,Basel Noufal,≤100,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,≤100,2
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,≤100,1
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,Omar Abdelaziz,≤100,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,≤100,3
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,1
118932207798163,Rehab Eltehewy - رحاب التحيوي,حسين السيد,≤100,1
100989841697034,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,≤100,2
103591834853142,Hamoda Mohamed Hamoda - حموده محمد حموده,Mahmoud Raafat Idris,≤100,1
1795511897343814,مركز التقوى للخدمات الحكومية والرقمية,بهاء الدين عبد الواحد محمد عبد اللطيف,≤100,1
645819615542768,فَكّر تاني,محمد ياسر جمال,≤100,1
100120566230975,دوائر,معتز عادل,≤100,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,≤100,1
122571200812526,,These ads ran without a disclaimer,≤100,1
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100,1
107096734501088,النائبة منى عمر عضو مجلس النواب,Shymaa Adel,≤100,1
111393504057042,د/ مها عبد الناصر,د/ مها عبد الناصر,≤100,1
1655478897929127,Ladies Social Network,These ads ran without a disclaimer,≤100,1
175590267993,Al Majalla,These ads ran without a disclaimer,≤100,1
107821888948430,,These ads ran without a disclaimer,≤100,1
2102862883129084,حجازى للاستشارات القانونية,حجازى للاستشارات القانونية,≤100,2
1580777865479495,الصفحة الرسمية للعميد علاء خيرالله - عضو مجلس النواب,Mohamed Rashad Khirallah,≤100,1
110133295249775,Mohamed Mohamed Abdelrazek,These ads ran without a disclaimer,≤100,1
111081008447895,,These ads ran without a disclaimer,≤100,1
104421931606476,النائب أحمد دياب,النائب أحمد دياب,≤100,1
104851618476335,مدينة العاشر من رمضان,These ads ran without a disclaimer,≤100,1
108569438334794,Wael Shafik - وائل شفيق,These ads ran without a disclaimer,≤100,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,7
109656438648399,RT Arabic روسيا اليوم - مصر,These ads ran without a disclaimer,≤100,1
100082986559771,,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
114388134934780,أ.دارين حسين المهدوي,These ads ran without a disclaimer,≤100,1
107410862226340,Make Africa Great Again,These ads ran without a disclaimer,≤100,1
1579361805610086,أحمد بلال البرلسي - عضو مجلس النواب المصري,أحمد بلال البرلسي - عضو مجلس النواب المصري,≤100,1
298861020736,فرانس 24 / FRANCE 24 Arabic,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,1
104646717812795,IOMRD Deutschland المنظمة العراقية لحقوق الإنسان في ألمانيا,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
1106316199392992,Bryan Lambo EFA Coaching,These ads ran without a disclaimer,≤100,1
100567892670502,ART Academy,These ads ran without a disclaimer,≤100,1
112854258459158,,These ads ran without a disclaimer,≤100,1
102304832857154,App Lock hua,These ads ran without a disclaimer,≤100,1
105436942223080,"Yixing, China's Pottery City",These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
213003865396175,Arabian Travel Market,These ads ran without a disclaimer,≤100,1
106157461342918,Faisal M Aldhafeeri,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
