Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
1438703606372190,Elham Said Freiha,Elham Freiha,1085373,2
499652873723792,قبل وبعد,قبل وبعد,776119,2
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,761194,16
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,462687,11
113125512071030,المصدر العربي,المصدر العربي,417910,3
403613336419794,Almustachar,Almustachar,343284,1
110470091436602,Ici Beyrouth,Ici beyrouth,268657,7
106197498149118,لبنان الكبير,Grand Lebanon,253731,5
154029261310643,LADE,LADE,253731,1
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,242687,6
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,234478,9
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,223881,6
1744356319118477,هنا لبنان,هنا لبنان,179104,6
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,134328,1
105319651353770,Jusur,Jusur,104627,2
107698404702208,Alkalima,Alkalima Onlime,104478,3
107800617419717,MYKA Foundation,Elie M. ElHelou,89552,1
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,88806,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,81134,2
121129357949826,Saida Online,Saida Online,44776,1
106821968055687,Leila Dagher,Leila Dagher,44776,2
128417954019381,Al-Moltaka,Melhem Boustany,44776,1
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,29851,1
584235125052579,Al Afkar Magazine,These ads ran without a disclaimer,14925,1
1144223832418372,GoRate,These ads ran without a disclaimer,14925,2
1724847890883088,Sheikh Saud bin Saqr Al Qasimi Foundation for Policy Research,These ads ran without a disclaimer,8128,1
101485486059705,Fusion Shearing Crusher,These ads ran without a disclaimer,1353,1
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,935,3
565225540184937,CGTN,These ads ran without a disclaimer,746,1
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
100628196203081,Gwotpmhubbb,These ads ran without a disclaimer,≤100,1
100871152794567,Light1297_01,These ads ran without a disclaimer,≤100,1
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,1
115255551512341,Mc01-25,These ads ran without a disclaimer,≤100,2
185200825183137,الموسوعة الشعرية,These ads ran without a disclaimer,≤100,2
109833552020158,Jox-14,These ads ran without a disclaimer,≤100,1
332743056792820,Haniel Travel Solutions (Pty) Ltd,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
104831325728448,Diario del Pueblo,These ads ran without a disclaimer,≤100,1
102534599449927,KK-27,These ads ran without a disclaimer,≤100,1
257045211013828,San Antonio Spurs Pro,These ads ran without a disclaimer,≤100,1
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,1
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,2
144917422286846,Al Sharq Strategic Research,These ads ran without a disclaimer,≤100,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
101684409412441,Bear bast 15,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
100756439507438,Bear bast 18,These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
103553614349757,Hafryat plus,These ads ran without a disclaimer,≤100,1
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100,2
156850176567,المجلة,These ads ran without a disclaimer,≤100,1
907478086066710,The Stephen 3 •Influencers•,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,3
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
