Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,12316,14
555503991321280,Geraldine Roman,Sulong Pilipinas,8694,3
109322002065194,EKIS,EKIS,5418,4
1566478310240623,Francis Tolentino,Francis Tolentino PH,4797,16
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,4050,5
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,3721,2
547821942058909,Pilipinas Today,WFPH,3650,37
269175894020945,Pilipinas Today,WFPH,2891,31
115419768085260,Lokal,Lokal,2500,1
701517253228758,DOSTv,DOSTv,2202,5
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",2110,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1930,4
325780477966356,Geo 24/7,Energy Development Corporation,1807,7
495629064258114,Lolita Karen Javier,Amor U. Nacional,1726,3
154386154617,WWF-Philippines,WWF-Philippines,1592,3
1922749344643532,The World Tonight,The World Tonight,1474,19
100770729339080,Cong. Wilbert T. Lee,Wilbert Te Lee,1262,7
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1243,2
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,1170,3
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,1161,4
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1060,5
100170811672425,Pilipinas Today Kyusi,WFPH,1040,10
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1012,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,967,1
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,966,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,815,8
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,790,27
186667502068528,Larry De Costa,WFPH,733,7
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,726,2
2271543113085523,Pilipinas Today AM,WFPH,720,10
112952897079549,Energy Development Corporation,Energy Development Corporation,718,7
1581188235521874,Vice Mayor Atty. Sherwin N. Tugna,Vice Mayor Atty. Sherwin N. Tugna,705,1
156752721080952,Sonny Angara,Sonny Angara,686,4
705660422953865,About Metro Pacific,WFPH,685,7
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,664,2
103206424893248,Davao Consumer Movement,Davao Consumer Movement,652,3
1332938170076882,Tatak QC,Polsure,642,2
537843086665379,City Inquirer,City Inquirer,631,3
105929115643626,Caroline Tanchay,Caroline Tanchay,592,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",586,2
102886345339673,Ben Patron,Ben Patron,584,1
307380403398913,Magsasaka Partylist,Magsasaka Partylist,580,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,574,3
103603888274167,YouthLed PH,YouthLed PH,560,3
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,515,3
223618785182273,Pilipinas,WFPH,512,6
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,511,14
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,501,2
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,500,1
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,493,1
104955062184489,BBM Movement,UEEI Consorcia Inc,478,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,469,2
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,463,1
1535594466686140,Aboitiz,Aboitiz,462,1
102203275921536,Cong. JC Abalos,Cong. JC Abalos,447,2
1329675533726600,Pilipinas Today QC,WFPH,445,5
1485006188181879,WES Gatchalian,WES Gatchalian,437,1
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,429,4
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,427,7
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,426,2
144850891032982,Councilor VANJ Manugue,Evangel Shalom Santos Manugue,421,1
319818695398069,"Kgwd. Lito del Rosario - Naga City, Camarines Sur",Joselito San Andres Del Rosario,418,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,413,6
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",374,1
101858356227673,Fluid Centre UMP,These ads ran without a disclaimer,372,2
147975588597216,Stratbase,Stratbase,372,1
105910268672335,Pinaura ka ni Sandy Javier,Amor U. Nacional,370,2
154519977908138,Department of Social Welfare and Development,Department of Social Welfare and Development,366,1
110505531540054,Hon. Tata Ortega-Casetta,Hon. Tata Ortega-Casetta,355,3
301970723646514,WTF Radyo,Sartine,344,5
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,340,2
16665879500,AutoIndustriya.com,AutoIndustriya.com,339,1
54034422460,DAKILA,DAKILA,332,2
1674692332785202,"Miguel ""Migz"" Zayco",Miguel Montinola Zayco,324,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,322,3
103485942191411,Juan Bulletin,Polsure,322,1
231715557511650,Solo Parents,Polsure,322,1
374004705980904,Philippine Business for Education,Philippine Business for Education,311,3
176725369945441,Pilipinas Today,The World Tonight,306,4
166107624078770,Camanava News,Camanava News,304,3
105307862322635,Samuel G.F Parilla II,Samuel G.F Parilla II,300,2
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,298,2
109710341495997,Atty. Alex Abaton,Cosairi Abedin Maniri,297,2
210897252268891,Women's Global Network for Reproductive Rights (WGNRR),Women's Global Network for Reproductive Rights (WGNRR),292,1
106596638370563,Congressman Ralph Tulfo,Congressman Ralph Tulfo,285,1
106066225014933,Board Member Dindo V. Dysico,Ferdinand Villaruz Dysico,276,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,275,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,273,3
222187917795664,Social Watch Philippines,Social Watch Philippines,263,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,252,1
107525411171131,Cong. Gabby Bordado,Gabby Bordado,249,3
476553329103668,Alex Advincula,Alex Advincula,228,1
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,212,2
1647474828693396,Bong Go,Bong Go,210,2
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,210,1
109446438397058,Live Longer with Stem Cell Placenta,These ads ran without a disclaimer,209,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,206,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC,202,2
104988244674974,Mobility Awards,The Climate Reality Project Philippines,201,3
108285398860955,Evolve Republic,Evolve Republic,200,2
105969951219886,Sibika.ph,Philippine Business for Education Inc.,196,2
257830240980106,Ronnie Dadivas,Roxas City United,192,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,186,2
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,183,2
101630711240288,Atty. Ras Mitmug,Atty. Ras Mitmug,180,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,176,2
150375428333135,OPAPRU,OPAPRU,175,1
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,174,1
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,169,2
103366018694923,Jonathan Jonsi Siytiap,Jonsi Siytiap,167,1
454536418241945,MakeSense,MakeSense Asia,162,2
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,153,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,152,1
102970332164739,"Cathy Gopico. Member, Sangguniang Panlalawigan.",Norman Esparrago Gopico,147,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,146,2
106190085258387,"Congressman Simeon Garcia, Jr.",Rosalino Mendoza Garcia,145,1
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,144,2
103007202485943,The Mangroves,These ads ran without a disclaimer,133,1
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,126,1
101082242758012,Asenso News Iligan City,Asenso News Iligan City,123,1
1513598595608136,Konsehal Phillip Yerro Kimpo,Phillip Jr Yerro Kimpo,120,2
389309271851098,Pinoy Builders,Jonnadeth Sicat Coja,119,1
1919620981640591,The Initiative PH,The Initiative PH,119,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,119,2
505887912898325,Positive Energy,Energy Development Corporation,114,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,113,2
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,112,1
104158859260854,The Bohol Marites,The Bohol Marites,108,1
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,106,1
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,102,1
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,≤100,1
100562967966954,Radyo BAHIN,WFPH,≤100,1
1000238306712825,Malcolm Andaya Sanchez,Jessica Aguila Sanchez,≤100,1
101090801982743,George Tagalog,These ads ran without a disclaimer,≤100,1
104354016010360,Marcus & Co.,These ads ran without a disclaimer,≤100,1
438693356722628,Dadays Clothes Store Iba Zambales,These ads ran without a disclaimer,≤100,1
796469633795828,Konsehal LIZ Lupisan,Analiza Dela Cruz Lupisan,≤100,1
101769791641730,SB Tata Supporters,Rolly Jude Mariano Ortega,≤100,1
348604679160235,Vice Mayor Victor De Villa,Niño Fernando Abad,≤100,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,≤100,1
110190847384741,SG works Advertising,These ads ran without a disclaimer,≤100,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,≤100,1
428054697234720,Institute for Climate and Sustainable Cities,Institute for Climate and Sustainable Cities,≤100,1
