Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,2012,2
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,692,4
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,647,3
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,353,4
339506493370193,Richard Sander,Richard Saul Sander Darín,273,1
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,248,4
383445061841675,Casa Grande FA,Casa Grande,200,1
1496397947313142,Edil Diego Guevara,Diego Enmanuel Guevara Crosi,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
161167493927857,Asociación Educar,These ads ran without a disclaimer,≤100,1
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,≤100,1
306232446505213,Noches de Ciberseguridad,These ads ran without a disclaimer,≤100,1
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100,1
103844595298374,Salam_Spain 2,These ads ran without a disclaimer,≤100,1
128460617656602,eeDesignIt,These ads ran without a disclaimer,≤100,1
114353343756792,Salam_Spain,These ads ran without a disclaimer,≤100,1
100689636310150,Waokeem-EU,These ads ran without a disclaimer,≤100,4
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,1
105890128155344,Hidroponía Completo,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
224043818346072,LEDS LAC,These ads ran without a disclaimer,≤100,1
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,8
220461232133800,Estudar Portugal,These ads ran without a disclaimer,≤100,1
