Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
121179420924897,המשאל של ישראל,הביתה,16784,35
113172981678041,הביתה,הביתה,14216,40
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,10406,16
103907495935157,צו חירום,צו חירום,5756,25
106136394376777,Idan Yakov,Rama Yarimi,4235,19
1073548259341247,לובי 99,לובי 99,3226,3
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,2111,1
523941661039835,באנו לתקן,באנו לתקן,1895,7
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1806,13
109970322392972,מפלגת הליכוד,מפלגת הליכוד,1647,1
386571688100362,יהדות חילונית רבנים חילוניים,יהדות חילונית רבנים חילוניים,1551,28
100230935579742,מתחת לרדאר,מתחת לרדאר,1258,3
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",1202,10
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,1181,2
1662907067255622,איגוד הגז הטבעי,Unik,1014,6
325048350950892,רמי גרינברג,עיריית פתח תקוה,996,37
203379449685023,לוחמים לשלום,לוחמים לשלום,992,5
104743111658191,Ron Ben Shushan,רון בן שושן,801,11
361464970647064,זהר בלום,זהר בלום,707,2
370270343005611,ישראל ביתנו,ישראל ביתנו,706,4
204780362875106,מקור ראשון,מקור ראשון,694,99
295041184911,עמל- הרב תחומי,Amalnet,675,1
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,675,4
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,645,33
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,643,2
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,627,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",604,46
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,564,45
172654247853282,Shenhav musanbar,Shenhav Musanbar,511,11
604890186681585,מור ויצמן,Mor Weitzman,508,4
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,505,9
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,503,16
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,499,1
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,477,47
377161539406940,רפי סער,רפי סער,457,4
161096657252221,שוברים שתיקה,שוברים שתיקה,430,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,424,4
137449656335533,Amnesty International Israel,Amnesty International Israel,401,29
108988678714619,בית הציונות הדתית,בית הציונות הדתית,367,9
104222621115858,הביטחוניסטים,הביטחוניסטים,359,7
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,341,4
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,340,3
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,336,5
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,334,4
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,322,6
500238833397356,ציפי ברנד,ציפי ברנד,318,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,271,4
501512673192146,Авигдор Либерман,ישראל ביתנו,259,3
