Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,41729,19
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,29736,10
608975645850217,Vattenfall,Vattenfall Sverige,24769,27
126567104406,Hyresgästföreningen,Hyresgästföreningen,22199,58
72659261793,Rädda Barnen,Rädda Barnen,18477,88
179931025357058,Kommunal,Kommunal,17704,23
382243262003,Plan International Sverige,Plan International Sverige,14460,27
59324455950,UNICEF Sverige,UNICEF Sverige,13473,8
151159271594797,Systembolaget,Systembolaget,10186,7
95735961890,Greenpeace Sverige,Greenpeace Sverige,8917,74
236879092476,Håll Sverige Rent,Håll Sverige Rent,8697,73
122074554119,EU Social,EU Social,7821,7
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7731,11
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7517,10
643137272398136,Sverige för UNHCR,Sverige för UNHCR,7128,14
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6536,36
18880778360,ActionAid Sweden,ActionAid Sweden,6208,9
111630258867610,Röda Korset,Röda Korset,5509,25
19746853632,Djurens Rätt,Djurens Rätt,5143,5
101341883359561,Matsmart Sverige,Matsmart,4825,7
369582590803,Dagens ETC,ETC-tidningarna,4726,24
205373616736,Avfall Sverige,Avfall Sverige,4684,14
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,4186,41
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4116,1
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,3912,11
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3795,9
130666626950917,Öresundskraft,Öresundskraft,3227,2
186513678039755,Fortum,Fortum Sverige,3146,17
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2919,25
153270724787,Amnesty International Sverige,Amnesty International Sverige,2561,15
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2365,5
102335578503312,Linköpingslistan,Linköpingslistan,2313,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2021,36
261455205686,LRF,LRF,1827,8
379686162129542,Svea Bank,Svea Ekonomi,1625,4
899603916845362,JAG Personlig assistans,JAG Personlig assistans,1606,6
150057951690751,OKQ8,OKQ8,1576,4
8040892957,Socialdemokraterna,Socialdemokraterna,1496,8
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1489,8
42676805259,Diakonia,Diakonia,1437,15
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1437,3
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,1405,9
512800882149538,Region Västerbotten,Region Västerbotten,1400,10
314872662206,Ekonomifakta,Ekonomifakta,1394,69
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1348,34
237813956289260,Maskrosbarn,Maskrosbarn,1333,1
195379633820701,Svenskt Kött,Svenskt Kött,1166,12
369122343101775,e.on,E.ON Sverige AB,1165,1
234172635050,Forum för levande historia,Forum för levande historia,1081,8
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,1009,7
440345132668081,UL,UL,989,1
163305633746125,Karneval förlag,Holviks,931,4
296423575695,Afrikagrupperna,Afrikagrupperna,921,4
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,903,2
118090278221826,Erikshjälpen,Erikshjälpen,892,4
167847649916608,Friends,Stiftelsen Friends,851,2
175656912484553,Unionen,Unionen,812,17
164732593563582,Söderberg & Partners,Söderberg & Partners,797,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,768,1
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,753,18
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,735,25
181590825305317,COWI Sverige,COWI Sverige,710,12
518144408210153,Våra barns klimat,Våra barns klimat,665,3
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,654,2
237146235237,Timbro,Tankesmedjan Timbro,648,45
166406746310,Resumé,Resumé,647,2
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,627,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,626,21
178193355556765,Nordström Assistans AB,Nordström Assistans AB,610,2
328754490337,Vårdförbundet,Vårdförbundet,586,26
412192732132640,ECPAT Sverige,ECPAT Sverige,568,20
356032977210,Vi-skogen,Vi-skogen,545,11
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,535,18
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,526,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,516,8
314283591054,Byggnads,Byggnads,498,2
316462188971,Flamman,Tidningsföreningen Norrskensflamman,494,2
61602439009,NCC,NCC,485,1
312084019369,Dagens Medicin,Dagens Medicin,482,1
676246449160270,Sverigedemokraterna,Sverigedemokraterna,465,13
