Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
113172981678041,הביתה,הביתה,13435,40
121179420924897,המשאל של ישראל,הביתה,12977,35
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,10413,17
106136394376777,Idan Yakov,Rama Yarimi,7131,65
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,1882,6
1073548259341247,לובי 99,לובי 99,1844,1
104743111658191,Ron Ben Shushan,רון בן שושן,1697,8
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,1539,4
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1350,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1323,4
203379449685023,לוחמים לשלום,לוחמים לשלום,1044,5
103979465980614,מתווה העם,מתווה העם,926,2
325048350950892,רמי גרינברג,עיריית פתח תקוה,882,31
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,845,38
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,741,7
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,715,3
103851895179872,אמהות לביאות,Nataly Milner,705,3
204780362875106,מקור ראשון,מקור ראשון,702,111
604890186681585,מור ויצמן,Mor Weitzman,653,5
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,601,1
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",579,14
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",561,2
190032861033009,השומר החדש,השומר החדש,516,2
103907495935157,צו חירום,צו חירום,507,18
1662907067255622,איגוד הגז הטבעי,Unik,494,3
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,453,48
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),433,9
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,412,41
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,398,2
108988678714619,בית הציונות הדתית,בית הציונות הדתית,376,6
172654247853282,Shenhav musanbar,Shenhav Musanbar,365,4
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,309,3
256546887847232,עיריית רמת גן,עיריית רמת גן,306,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,297,3
114190047078119,היוזמה לצמצום הסכסוך,היוזמה לצמצום הסכסוך,282,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,280,10
377161539406940,רפי סער,רפי סער,280,2
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",279,5
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",277,3
113605434994253,דודו כהן לראשות עיריית טירת כרמל,כד למועצת העיר טירת הכרמל,257,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,252,3
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",239,6
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",225,9
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,224,2
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,224,3
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",221,1
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,209,3
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,208,2
124894077550811,ישראל חופשית,ישראל חופשית,202,2
849824028408565,תנועת אם תרצו,תנועת אם תרצו,197,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,195,2
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,191,3
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,184,2
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,183,1
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,183,5
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלמה לחיאני,182,3
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,182,3
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",180,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,168,2
548104018590078,נועם ששון - Noam Sasson,Noam Sasson,165,3
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",157,6
112791015410812,Danny Danon - דני דנון,Danny Danon - דני דנון,153,1
103793039307889,נתי לרנר לראשות מועצת יואב,נתי לרנר לראשות מועצת יואב,149,24
105882494651944,יניב חנו - Yaniv Chano,יניב חנו,149,1
137449656335533,Amnesty International Israel,Amnesty International Israel,147,21
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,136,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,131,3
533100153535400,الهستدروت الجديدة,الهستدروت الجديدة,129,1
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,129,3
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,124,2
