Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
116013104730058,México en el Mundo.,México en el Mundo.,82654,30
110171835367463,Portada Informativa,Portada Informativa,80842,28
923633637651202,Morena Sí,Morena Sí,56183,183
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,41385,18
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,35872,3
101671039450825,Noticias Sureste,Noticias Sureste,25289,12
110320423807974,Latinus,Latinus,24411,2
102121839522309,Conoce Más,Conoce Más,23654,72
106832192386081,Sigue la Tendencia,Sigue la Tendencia,19822,154
645731535452116,FactoMétrica,FactoMétrica,19013,31
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,18455,5
1520610478183053,Badabun,Badabun,18035,5
101435299357501,Ahora #EsAdán,Con Adan Si,17167,23
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,15565,4
108334872107207,El Noticioso de Occidente,El Noticioso de Occidente,14926,8
102265631123832,Gobierno de Puebla,Gobierno de Puebla,13808,11
104518395995904,La Transformación Sigue,La Transformación Sigue,12981,14
1297159123630144,Ulises Ruiz Ortiz,Ulises Ernesto Ruiz Ortiz,12155,1
108737448471399,Altavoz Web,Altavoz Web,11782,9
120385634315272,Tiempo de Noticias,Tiempo de Noticias,11702,22
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,11695,17
106159885479677,Las Noticias México,Las Noticias México,10458,4
121554624276044,Claudia Va,Claudia Va,10243,13
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,10232,4
186073704903313,México elige,México Elige,9854,48
101267031439463,Voz de las Empresas,Consejo de la Comunicación,9826,10
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,9818,42
110056698770508,Vamos con Sheinbaum,Vamos con Sheinbaum,9658,13
104263072608587,Corcholatómetro,Corcholatómetro,9467,22
115866258181287,Haremos Historia,Haremos Historia,9423,11
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,9077,12
158056281051438,Querétaro elige,México elige,8345,6
109634395756375,Save the Children México,Save the Children México,8026,16
449095701815347,Salvador Zamora,Salvador Zamora,7813,13
120544204635995,Gobierno de Baja California,Gobierno de Baja California,7625,7
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,7532,3
56713285274,Greenpeace México,Greenpeace México,7345,61
1621607258157280,Noticias - Sur de México,Noticias Sur,7108,2
102084795217656,Cuatro T,Cuatro T Noticias,6920,2
106901138918730,México en Transformación,México en Transformación,6888,8
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,6863,26
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,6856,9
115543218144896,Diario El Mexicano,El Mexicano Diario,6784,10
116300734758352,Escáner Político,Escaner Politico Media,6743,11
100161226251964,El Centro Informativo,El Centro Informativo,6262,8
105097171575007,La LOCAL Mx,La LOCAL Mx,6187,2
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",6179,4
107356960929927,Las Noticias-Política,Noticias Política,6174,2
110802201854701,El Norte de México,El Norte de México,5962,9
106853071237547,Óscar Gutiérrez Camacho,Óscar Gutiérrez Camacho,5779,16
117021274685366,Futuro FEM,FEM MEDIA,5733,10
162949857103721,Gobierno Colima,Gobierno Colima,5692,30
103747299357893,Mario Delgado Fans,Grupo Delgado Fans,5659,10
106689315603748,Somos Centro,Somos Centro,5559,11
114871741627741,Cambio al Guinda,Cambio al Guinda,5482,4
119585627793846,Artillería Política,Artillería Política,5268,5
104680124489636,Demoscopia Digital,Demoscopia Digital,5142,84
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,4979,6
465531963489973,Verónica Delgadillo,David Delgadillo,4958,8
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,4943,21
100288235956814,Encuestas Valor,Encuestas Valor,4852,20
169862406356,Mercedes-Benz México,These ads ran without a disclaimer,4846,1
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,4738,7
114554144952436,NotiAzcapotzalco,NotiAzcapotzalco,4730,3
117676694619099,Sala Capitalina,Sala Capitalina Media,4691,9
106902489068662,Acción Morenista,AM 2023,4587,8
108819392526809,Partido Acción Nacional,Partido Acción Nacional,4577,7
101808072935833,Ve Noticias Aguascalientes,Ve Noticias,4567,6
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,4560,2
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,4404,23
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,4270,15
48966795116,Amnistía Internacional México,Amnistía Internacional México,4265,14
183751562214729,David Cortés,David Cortes,4230,2
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,4191,8
113982881676646,Poder Morenx,Poder Morenx,4108,64
285058928236909,Mauricio Vila,Mauricio Vila,4038,34
111094778258609,Chema Martínez,Chema Martínez,4011,15
100366512516352,Víctor Mercado,Víctor Mercado,3947,22
117455491307964,Al Día,Al Dia Media,3864,8
577664992340571,Alfonso Durazo,Alfonso Durazo,3775,6
108095947661366,Bendito Coraje,Bendito Coraje,3676,3
101297736218883,Mujeres en la lucha,Mujeres en la lucha,3626,2
102281232785079,Noticias del Mundo,Noticias del Mundo,3622,2
105768877736080,Mérida Actual,Noticias Sureste,3582,2
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,3449,7
254852601222832,Cemex México,CEMEX México,3446,15
277139103951,Dante Delgado,Movimiento Ciudadano,3429,4
116103530222815,Red Morena,Red Morena,3418,2
323319651067985,Monitor Nacional,Monitor Nacional,3399,2
336331806996086,Tsunami veracruzano,Tsunami veracruzano,3333,1
469246976533189,Santiago Creel,SantiagoCreelM,3323,4
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,3307,11
108691922194941,Convocatorias 2023B,Convocatorias 2023,3306,13
133478060111915,Cemex Impacto Social,CEMEX México,3306,16
106424302286459,Para el Centro es ella,Para el Centro es ella,3167,3
110550398683823,Pasión por comunicar,Maximizando Ideas,3157,86
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,3116,4
279469625434543,Paco Cienfuegos,Paco Cienfuegos,3025,28
102219139246608,MarceLovers,Mundo Millenial,3021,2
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,3010,1
961310490582166,FeliFer Macías,Felipe Macías,2989,10
2441297875928215,Hazlo Viral GTO,Hazlo Viral GTO,2972,15
105236341926666,Meridiano News,El Meridiano News,2887,3
104035435916689,Reportero en Acción,Reportero en Acción,2807,74
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,2796,1
1491263724459803,Fuerza Noticias,Jesus Gonzalez Lozano,2770,4
360811057341855,PAN Nuevo León,PAN Nuevo León,2721,3
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,2707,27
118621424595489,Comiendo con El Carnal - Ya sabes cual,Francisco Guillén Montufar,2701,34
421877377878288,Municipio de Querétaro,Municipio de Querétaro,2631,13
108763745567667,Encuestas 2024 MX,Encuestas 2024 MX,2629,4
107003701683545,Migra Noticias,Migra Noticias,2624,66
126053684120856,Gobierno del Estado de Oaxaca,Gobierno del Estado de Oaxaca,2599,35
110989052022292,Chiapas Noticias,chiapasnoticias.com,2587,4
107793448707132,The Guardian Mexico,The Guardian Mexico,2581,3
279220855486788,TV Ciudadana,TV Ciudadana,2561,3
107925032255657,Cadena Transformación,Cadena Transformacion,2553,32
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,2544,7
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,2532,37
101252239569220,Transformando Morelos,Transformando Morelos,2530,42
104095896067767,Marcelo es Mejor,marceloesmejor.com,2508,6
109030278835032,Venta Directa,Javier Santes,2482,1
116957794609497,Al momento,Al momento,2470,51
156133818401658,Chekomanía,Jesus Gonzalez Lozano,2415,1
428885987164769,Morena CDMX,Morena CDMX,2406,1
111536751966970,Reporte Chiapas,Reporte Chiapas,2370,3
115810774439693,Gartay,These ads ran without a disclaimer,2363,1
109538585077104,Red Ciudadana Transformando Morelos,Red Ciudadana Transformando Morelos,2358,4
107159222412348,Con Ebrard Sí,Con Ebrard Si,2356,4
790122277825560,Sentido Común,Sentido Común Medios,2354,4
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,2304,4
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,2290,9
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,2287,1
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,2235,5
2059420467624770,El Tecolote Diario,El Tecolote Diario,2185,2
239726076054918,Partido del Trabajo México,Partido del Trabajo México,2174,11
106595062458432,Mucho Ojo Mérida,Mucho Ojo Merida,2169,7
458859544909547,DICES,Ruben Alonso Soria Sanchez,2117,17
105196101648843,Sergio Gutiérrez Luna Veracruz,Jesus Gonzalez Lozano,2113,2
493453457351145,Coparmex Nacional,Coparmex Nacional,2048,41
102356589506525,Sabritas Mexico,These ads ran without a disclaimer,2046,1
114645321604888,Cuentamelo Todo,Cuentamelo Todo,2041,42
1505965219699374,Salomón Chertorivski,Salomón Chertorivski,2032,3
1424057367811413,Ipas México,Jennifer Gonzalez Campos,2022,2
101824639600985,Noticias Cuatro T Sur,Noticias Cuatro T,2012,6
521467487899876,SADER Jalisco,Gobierno de Jalisco,2005,9
1117222281664997,Gobierno Municipal de Chihuahua,Gobierno Municipal de Chihuahua,1991,6
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,1968,47
371398486227348,Secretaría de Medio Ambiente y Ordenamiento Territorial,Secretaria de Medio Ambiente y Ordenamiento Territorial SMAOT,1966,6
109014064745197,Juventudesgto,Juventudesgto,1956,25
270919281867,Iplaneg,Gobierno del Estado de Guanajuato,1926,14
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,1837,5
106451822482419,Chiapas Corazón Morena,chiapascorazonmorena.com,1830,3
219668194797769,Encuestas en México,Jesus Gonzalez Lozano,1829,2
120607030955709,Todo Noticias,Todo Noticias,1806,8
100850515345696,Central Informativa,Central Informativa,1794,2
101743912819482,Impacto,Impacto,1765,43
1577134115646205,Lupita Murguía,Lupita Murguía,1754,10
164183347562623,Denuncia México,euthenics,1737,9
108801305563598,Noticias 4T,Noticias Cuatro T,1719,4
119588441128670,Ferdando Lanota,Efecto Regio,1700,8
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,1697,8
263327113809256,Secretaría de Salud Jalisco,Gobierno de Jalisco,1691,9
108846835200933,Nacion24,Nacion24,1686,14
102107279495045,Las netas,LASNETAS.ORG,1670,3
114316908239447,Raúl Paz Alonzo,Raúl Paz Alonzo,1630,4
103599104583822,Andrés Mijes,Harman Consultores,1616,1
341318522713097,Periódico 5inco,5inco,1611,1
197566660355881,Raúl Paz,Raúl Paz,1604,4
108687728744220,Caribe Noticias,Caribe Noticias,1591,2
387796290649,GNP Seguros,GNP Seguros,1587,7
503029186533760,Osoigo México,Osoigo México,1573,44
109092718607958,Carlos Escobar,Carlos Escobar,1569,7
192680674189566,El Respetable,Bruno Agustin López Arguelles,1559,12
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,1551,1
102341426216399,En Campaña Mx 2024,En Campaña Mx 2024,1539,1
1613868898897076,Waldo Fernández González,Waldo Fernández González,1514,3
122404620204,Oxfam México,OXFAM MEXICO AC,1507,2
129116715379616,La Lotería Del Pueblo,Hugo Junco Olvera,1504,13
752896418104446,IECA Guanajuato,Instituto Estatal de Capacitación,1482,10
1452189031676518,Hyundai México,HYUNDAI MEXICO,1479,3
107007355293954,Publinoticias,Publinoticias,1468,3
101701991930418,UNIDEV,UNIDEV,1446,49
103182562158410,Ignacio Mier Velazco,Ignacio Mier Velazco,1446,3
208424065888755,Gildardo Real Ramírez,Gildardo Real Ramírez,1442,1
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,1427,15
192366194179807,León Municipio,León Municipio,1396,5
264773293005,Marko Cortés,Marko Cortés,1394,6
301981380747,Secretaría de Educación Jalisco,Gobierno de Jalisco,1390,4
1250751485006046,Secretaría de Seguridad Ciudadana de Q.Roo,Secretaría de Seguridad Ciudadana de Q.Roo,1387,1
105414048762055,Irma Bolaños,DIF Oaxaca,1374,2
351194631568626,Secretaría de Economía Sinaloa,Secretaría de Economía Sinaloa,1360,17
1908715999353140,A Tiempo.Tv,A Tiempo Medio Digital SA de CV,1360,3
511703009188988,Azucena Cisneros Coss,Azucena Cisneros Coss,1358,3
1473004362981239,Informe Confidencial,Informe Confidencial,1357,1
258241614593678,AulaTec,Pedro Beristain Flores,1351,8
101204342089098,Diana Karina Barreras,Diana Karina Barreras,1320,4
112627505161171,Paty Tere,Tu Vecino Informa,1320,6
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,1310,12
130352294189330,Adrián Oseguera,Adrián Oseguera,1304,1
345995382241686,PODER 360,PODER 360,1299,6
264390613659850,Adrián Rubalcava Suárez,Adrian Rubalcava,1296,3
1422169704755958,Alfredo Ramírez Bedolla,Alfredo Ramírez Bedolla,1267,4
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,1262,2
633007690102039,Gustavo de Hoyos Walther,Inteligencia Política,1248,6
1588437514742285,Víctor Govea,Víctor Govea,1223,14
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,1218,10
283653271758441,24 Morelos,24 CDMX,1202,25
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,1185,2
427137767353498,Clemente Castañeda,Clemente Castañeda H,1169,11
112275727929478,Don Politicón,Don Politicon,1153,5
105242555886307,24/7,24/7,1149,31
110311538704601,NotiApp,NotiApp,1146,30
206604539439888,Luis Nava,Luis Nava,1144,12
100961365911501,Moreinforma,Moreinforma,1138,2
571776520183188,Morenos Michoacán,Morenos Michoacán,1132,2
394579937307087,Marybel Villegas Canché,Marybel Villegas Canché,1119,3
124631600949535,Yo Influyo,Yoxmex,1111,19
1871867919762004,En Morelos Es Margarita,En Morelos Es Margarita,1110,6
812361765480663,Pedro Kumamoto,Pedro Kumamoto,1096,6
104220248078081,Lupillo Fletes,Jose Guadalupe Fletes Araiza,1081,3
952701658121166,Juan José Frangie,Juan José Frangie,1069,2
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,1063,10
129061780478815,Sistema de Asistencia Social Jalisco,Gobierno de Jalisco,1063,5
287738891328511,Sonora Elige,Sonora Elige,1047,1
113204251796086,Visión México Noticias,Visión México Noticias,1037,3
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,1035,49
114182624983282,Nueva Prensa Puebla,Nueva Prensa Puebla,1030,4
1856486611250925,Marisela Terrazas,Marisela Terrazas Muñoz,1027,12
1237469239731188,Mexico Times,Mexico Times,1019,9
147753909258182,Diario EntornoMx,Diario Entorno Mx,1015,1
104209965658426,InfoPoint,José Ramón Rodriguez Romero,1007,13
349362031895959,Julián Zacarías Curi,Julián Zacarías Curi,1003,16
688172781386207,Azael Santiago Chepi,Azael Santiago Chepi,1000,1
952701658121166,Juan José Frangie,Francisco Soto,995,2
195815320573612,elmomento.mx,elmomento.mx,995,2
101639172897577,Por Ella por Todas,Por Ella por Todas,990,8
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,980,9
100242005506001,Medestetic México,Medestetic México,966,1
107652783975551,CS Medicina Estética,CS Medicina Estética,952,1
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,942,3
103316939419690,José María Tapia,Chema Tapia,935,3
803041666459797,Enrique de la Madrid,Enrique de la Madrid,932,3
100215376197287,Guerreros del voto,Guerreros del Voto,897,14
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,887,16
637202699799385,Diputado González Romo,Ernesto González Romo,885,10
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,878,14
948352998623812,Local,Elena Duran Jimenez,876,2
247775885648262,Víctor Lagunas Peñaloza,Victor Lagunas Peñaloza,875,5
707791509334451,Alejandra Gutiérrez,Alejandra Gutiérrez,872,2
100236952935676,La Naranja Fosfo,La Naranja Fosfo,871,4
537537733094774,Wasapraka,Wasapraka,869,1
1572624442979362,José Luis Garza Ochoa,Jose Luis Garza Ochoa,868,2
116026754703659,CEDET Monterrey,CEDET Monterrey,864,1
228115334010956,Mario Riestra,Mario Gerardo Riestra Piña,862,10
1048508588499422,Glen V. Zambrano,Glen V. Zambrano,862,6
101710842807161,Somos Tepatitlán,Somos Tepatitlán,861,1
964949426920217,Chepe Guerrero,Josue Guerrero,861,7
102889662253183,Avanzada Nacional,Avanzada Nacional,860,6
395853843856495,Pedro Rodríguez Villegas,Pedro David Rodríguez Villegas,858,11
104773258848361,Margarita González Saravia,Margarita González Saravia,857,2
107059935032296,Color Morena,Color Morena,854,39
548030698711734,Arturo Ávila,Arturo Avila,852,1
107168512215336,Apodaca News,Apodaca News,843,1
540795076057624,Enfoco.mx,Enfoco.mx,838,2
103959544551197,Dermoter - Capacitación en Medicina Estética y Antiedad,Manuel Enrique Bernal Illarza,836,16
166658850177391,Secretaría de Turismo Jalisco,Gobierno de Jalisco,811,4
109947015376438,Juntos Transformando Tabasco,Juntos Transformando Tabasco,801,1
127742656898945,Miguel Ángel Guerra Gutierrez,Miguel Ángel Guerra Gutiérrez,796,4
112550337051136,Elite Soccer,These ads ran without a disclaimer,793,1
468586243214951,Cultura Jalisco,Gobierno de Jalisco,792,4
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,790,6
335598899895433,Luis Aguilar,Luis Aguilar,790,8
100397949641018,Xochilove.rs,Xochilove.rs,784,3
618924621475292,La Bestia Grupera Morelos,La Bestia Grupera Morelos,778,3
100385079713852,Vibra Cívica,César Alejandro Calderón,768,6
102404152145401,El Diario de Sonora,Diario Sonora,759,1
101838023248031,Pulso Sur Noticias,Pulso Sur Noticias,759,3
102448386063970,Somos de José Azueta,Somos de José Azueta,754,2
101740711752535,RUBRUM,Multipoll S.A. de C.V.,754,21
2507816779269288,El Ambientalista,El Ambientalista,752,1
252482341462381,Cristina Díaz,Cristina Díaz,750,11
170761873343298,Tecutli Gómez,Tecutli Gomez,750,7
101632898013732,Instituto de Formación en Seguridad Pública del Estado,Adsproject Media,749,10
106104551569591,Giovani Gutiérrez,GIOVANI GUTIERREZ,748,6
245495562137150,Mitofsky,Roy Campos,747,7
113432345067152,Mujeres por la Transformación de Oaxaca,Mujeres por la Transformación de Oaxaca,745,20
