Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102931488739,Platforma Obywatelska,Platforma Obywatelska,2719,66
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,1680,33
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1328,3
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1328,220
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1023,11
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,905,10
57544755889,Amnesty International Polska,Amnesty International Polska,873,37
339855706171439,Dobra Fabryka,Dobra Fabryka,829,5
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",801,2
228168274881,wysokieobcasy,wysokieobcasy,763,6
102811109411234,Do:łącz,Dołącz,605,16
178362315106,European Parliament,European Parliament,597,6
144808095552639,ING Polska,ING Polska,568,4
107750507339408,Bart Staszewski,Fundacja Basta,554,2
1227194230675141,Pratia,Pratia SA,497,12
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,493,13
178415208919146,Suwerenna Polska,Solidarna Polska,434,7
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,407,2
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,368,31
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,347,6
123910440019,Renew Europe,Renew Europe Group,335,1
104442609633150,Lubuskie,Lubuskie,332,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,329,16
1683534065241470,OKO.press,OKO.press,292,12
312204349288060,Mariusz Gosek,Mariusz Gosek,289,9
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,263,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,229,3
113388538423053,Dochody dla Polaków,These ads ran without a disclaimer,224,3
371359310400318,Janusz Kowalski,Janusz Kowalski,221,13
276860619087002,Sylwester Tułajew,Sylwester Tułajew,219,4
50063176484,TVN24,TVN,207,1
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,206,3
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,205,31
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,200,1
1869296029982392,Fundacja Moniki Pyrek,These ads ran without a disclaimer,195,2
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,195,8
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,178,6
102577288350341,Super Biznes,se.pl,172,5
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,171,4
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,171,3
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,160,8
737382823002282,Anna Pieczarka,Anna Pieczarka,155,2
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,148,2
117930759609640,Platforma Przemysłu Przyszłości,Fundacja Platforma Przemysłu Przyszłości,147,7
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,145,3
511908632322302,Artur Chojecki - Wojewoda Warmińsko-Mazurski,Artur Chojecki - Wojewoda Warmińsko-Mazurski,139,3
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,138,1
95661128574,Radio ESKA,Radio ESKA,137,1
173086948664,Infor.pl,Infor.pl,137,5
160978464020426,Sławomir Nitras,Sławomir Nitras,132,3
