Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
923633637651202,Morena Sí,Morena Sí,60397,89
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,35276,7
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,26755,6
458179400870081,DIF Estatal Guanajuato,DIF Estatal Guanajuato,23093,16
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,22716,6
108819392526809,Partido Acción Nacional,Partido Acción Nacional,20881,17
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,19636,203
449095701815347,Salvador Zamora,Salvador Zamora,13353,10
105097171575007,La LOCAL Mx,La LOCAL Mx,12506,4
1621607258157280,Noticias - Sur de México,Noticias Sur,12122,4
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,11809,14
1613868898897076,Waldo Fernández González,Waldo Fernández González,11190,15
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,9870,3
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,9711,10
56713285274,Greenpeace México,Greenpeace México,9513,19
837607596288104,Eliseo Fernández Montufar,Community Manager,9084,5
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,9052,27
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,8032,3
112882117843391,Morena Estado de México,morenaedomex.si,7867,37
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,7833,30
120544204635995,Gobierno de Baja California,Gobierno de Baja California,6924,2
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,6868,26
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,6644,6
362430908370,Aeromexico,Aeromexico,6285,2
186073704903313,México elige,México Elige,5772,6
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,5766,6
162949857103721,Gobierno Colima,Gobierno Colima,5538,37
122404620204,Oxfam México,OXFAM MEXICO AC,5438,8
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,5436,6
107657435584767,Honestidad y Esperanza para Morelos,Honestidad y Esperanza para Morelos,5417,12
800053706697232,Lupita Saldaña,Lupita Saldaña,5292,6
100557755099985,Convocatorias 2023,Convocatorias 2023,5117,15
111428001815534,Con Claudia,Con Claudia,5063,5
837850536243904,UDC - Unidad Democrática de Coahuila,UNIDAD DEMOCRÁTICA DE COAHUILA,4804,6
343958122358178,Juan Manuel Fócil Pérez,Orquídea López,4769,16
113990284949467,Avance y Progreso,avanceyprogreso.com,4679,58
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,4547,18
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,4365,14
345995382241686,PODER 360,PODER 360,4247,27
107122090875492,Alejandro Gómez Cazarin,ALEJANDRO GÓMEZ CAZARIN,4225,1
106159885479677,Las Noticias México,Las Noticias México,4214,3
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,4099,9
465531963489973,Verónica Delgadillo,Verónica Delgadillo,4010,1
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,3896,5
130352294189330,Adrián Oseguera,Adrián Oseguera,3869,3
245685942538080,VOTA Querétaro,VOTA Querétaro,3735,5
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,3728,4
174058432636166,El Deforma,El Deforma,3669,1
109856141998075,Diario La Comarca,Diario La Comarca,3543,1
209337405782261,Mastercard,These ads ran without a disclaimer,3456,1
109634395756375,Save the Children México,Save the Children México,3411,18
380095382467990,Sabemos Chihuahua,Sabemos Chihuahua,3326,11
108687728744220,Caribe Noticias,Caribe Noticias,3321,4
2080742535476556,"Secretaría de Finanzas, Inversión y Administración","Secretaria de Finanzas, Inversión y Administración",3300,4
285058928236909,Mauricio Vila,Mauricio Vila,3294,18
377671629054421,Polemon,Polemon,3292,5
103498761971983,Avance Informativo,Avance Informativo,3279,1
669306863144908,Alberto Esquer,Alberto Esquer,3248,9
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,3061,16
192680674189566,El Respetable,Bruno Agustin López Arguelles,3054,9
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,3002,9
400826360641681,Global Noticias,Tresa Publicidad,2944,3
147719645344989,Secretaría de Desarrollo Agroalimentario y Rural SDAyR,Secretaría de Desarrollo Agroalimentario y Rural SDAyR,2920,4
2056831117896320,El Titular Noticias,Tresa Publicidad,2809,1
1540267016299241,Gobierno de Atizapán de Zaragoza,Gobierno de Atizapán de Zaragoza,2766,60
420690148033445,Enrique Galindo Ceballos,Francisco Enrique Galindo Ceballos,2703,20
108035868803224,Queretaneando,Queretaneando,2678,1
269877666449337,Movimiento Ciudadano Jalisco,Movimiento Ciudadano,2562,3
156161298659383,Pedro Haces,Luis Carlos Bello Paredes,2558,2
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,2525,17
100242005506001,Medestetic México,Medestetic México,2504,2
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,2483,4
897708376929726,México Opina,México elige,2477,22
112708078424642,En La Loteria,La vida es una lotería SA de CV,2447,19
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,2313,9
103599104583822,Andrés Mijes,Harman Consultores,2306,5
104220248078081,Lupillo Fletes,Jose Guadalupe Fletes Araiza,2280,8
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,2224,2
103778518770934,Paulina Aguado Romero,Paulina Aguado Romero,2202,5
279469625434543,Paco Cienfuegos,Paco Cienfuegos,2192,32
106689315603748,Somos Centro,Somos Centro,2131,1
105187135351432,El Informativo,El Informativo,2118,1
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,2111,9
105291228709143,Rotativo México,Rotativo México,2078,1
611053902572622,Focus Mx,Focus Mx,2065,1
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,1987,2
412632615830986,Sasil de León,Los Strategas,1978,2
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,1919,17
1275235792603673,Susana De la Rosa,Susana De la Rosa,1869,16
669306863144908,Alberto Esquer,Moisés González,1843,3
190085328448680,Colectivo Informativo,Tresa Publicidad,1820,2
108575570895919,Carmelitas al día,Carmelitas al día,1756,3
936003293273572,Nexo Político,Nexo Político,1730,1
1452189031676518,Hyundai México,HYUNDAI MEXICO,1724,2
171494803269262,Noticias México,euthenics,1634,14
418039951683898,Hernán Salinas Wolberg,Hernán Salinas Wolberg,1596,6
109488981975636,Chicharrón norteño,Chicharrón norteño,1586,4
1577134115646205,Lupita Murguía,Lupita Murguía,1543,5
110545181905650,El Hidalguense Digital,Anabell Alanis Jurado,1497,4
104680124489636,Demoscopia Digital,Demoscopia Digital,1484,51
101596846076159,Bacheame Esta,Bacheame Esta,1459,4
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",1448,12
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,1381,5
242821705872747,Revolución 3.0,Revolución 3.0,1380,3
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,1377,4
156383765015536,Luis Alberto Aguilera Orta,HUMAN TARGET,1343,5
103847969207185,Frontera Norte,Frontera Norte,1323,6
1874397736161441,Manuel Gálvez,Luis Ernesto García Ruiz,1280,8
102265891491136,Morenarcos,Pejeland,1277,3
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,1271,6
103959544551197,Dermoter - Capacitación en Medicina Estética y Antiedad,Manuel Enrique Bernal Illarza,1265,4
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,1251,1
164183347562623,Denuncia México,euthenics,1243,9
374890996302488,Chucho Nader,Chucho Nader,1223,4
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,1213,2
109409908221921,Aníbal Cañez,TI Social,1203,4
237316300021978,Erandi Bermúdez,Erandi Bermúdez,1196,2
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,1190,4
107545594505870,Perfekto,Perfekto,1188,6
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,1173,7
660181064597929,Sr. Político,srpolitico.com,1170,5
669306863144908,Alberto Esquer,Fernando Esquer,1131,4
1541390972772575,No Memes,No Memes,1120,1
756397431107703,Omar Ortega Álvarez,Omar Ortega Álvarez,1108,3
239726076054918,Partido del Trabajo México,Partido del Trabajo México,1105,3
110725725196731,Quereyork,Quereyork,1104,1
101701991930418,UNIDEV,UNIDEV,1100,6
208889643060921,Krishna Romero,Romero Krishna,1097,5
124047777702377,Secretaría de Gobierno de Guanajuato,Secretaría de Gobierno de Guanajuato,1093,4
107296958535185,U-Report México Uniendo Voces,U-Report México Uniendo Voces,1087,4
157643661688421,Ariadna Barrera,Ariadna Barrera,1086,6
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,1074,33
109228437096500,Gabriel García Hernández,Gabriel García Hernandez,1069,1
316162282245753,Ovidio Peralta Suárez,Ovidio Peralta Suárez,1053,3
133456004138972,Romina Contreras,Romina Contreras,1048,7
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,1042,4
112426560255512,Festival Cumbre Tajín,Gobierno del Estado de Veracruz,1040,1
1734951530056727,Carmen Lilia Canturosas,Carmen Lilia Canturosas,1021,16
107652783975551,CS Medicina Estética,CS Medicina Estética,1011,1
1417072421841663,Gobierno Escobedo,Harman Consultores,1000,5
445357105989777,Ingreso IPN UNAM Comipems 2023,Ingreso IPN UNAM Comipems 2023,1000,2
803041666459797,Enrique de la Madrid,Enrique de la Madrid,999,2
952701658121166,Juan José Frangie,Juan José Frangie,993,4
900777433370449,Luis Cházaro,Erandi Zapien Acevedo,991,1
101267031439463,Voz de las Empresas,Consejo de la Comunicación,976,6
102358729205991,Movimiento Progresista Jalisco,Johny Efren Sauceda Rodríguez,974,2
100934207930403,Conversaciones,conversacionesmx.com,970,5
203204102812,Fundación Friedrich Naumann para la Libertad México,Alexandra Patricia Arevalo Muñoz,959,14
447402172384695,México Digital,Tresa Publicidad,954,1
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,954,10
114024430364416,YoXmx,Yoxmex,951,22
113330078338341,Marcelistas MX,Gustavo Israel Lara Espino,945,7
1757489171180671,Massive Caller,Massive Caller,936,2
948706741944897,El Portal de Lagos,El Portal de Lagos,925,3
106173512327089,Sí di,Sí di,906,1
387796290649,GNP Seguros,GNP Seguros,903,4
233652128065243,Goberna México,Goberna Consultoría Política,893,27
165165647490416,Capital Noticias,Tresa Publicidad,882,1
1619517958096017,En Red Noticias,Tresa Publicidad,845,1
493453457351145,Coparmex Nacional,Coparmex Nacional,824,20
109896661873670,Bienestar México,Bienestar México,800,2
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,797,2
108596547197244,Omar Cervantes Rivera,Omar Cervantes,784,1
294591180601746,Dr. Carlos Lomelí Bolaños,Dr. Carlos Lomelí Bolaños,778,3
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,774,1
2055959724624459,NTT,Tresa Publicidad,771,1
1834107960160586,Marco A. Mendoza Bustamante,Marco Antonio Mendoza Bustamante,769,4
110127401707360,Teorema,Teorema,769,1
105505599062277,Atte.tuamiga,Atte.tuamiga,766,27
281125785691978,Saber Votar,Angel Alfredo Solis Lugo,765,7
100404329332143,Coordinación de Asesores y Relaciones Interinstitucionales,Startingnet Solutions,761,6
445454469207355,Soy Tamaulipas,Soy Tamaulipas,760,2
105133029152069,Cedemequis,Cedemequis,759,1
112507801521278,VEMO,VEMO,757,22
101128435630238,Química y Formulación,Química y Formulación,755,16
101116608213214,EducaTijuana,EducaTijuana,752,4
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",751,2
112430254900123,Tendencia MX,Octagono Creativo,750,1
648426535772747,24/7,24-7 NoticiasMx,750,4
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,744,4
110047648041448,Sonora Elige,Diario Sonora,743,1
102205719375511,Mujeres Firmes,Mujeres Firmes,737,3
110753128597763,El AntiPrian,El AP,734,3
111820754672338,Rotativo Digital,Rotativo Digital,729,1
109538585077104,Red Ciudadana Transformando Morelos,Red Ciudadana Transformando Morelos,709,12
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,706,1
48966795116,Amnistía Internacional México,Amnistía Internacional México,705,1
112868313487260,Fernando Flores Fernández,Fernando Flores,703,3
206604539439888,Luis Nava,Luis Nava,703,8
134188236725011,Noemi Luna,Noemi Berenice Luna Ayala,700,4
101208099535423,Inconformes Incorruptibles,Inconformes Incorruptibles,698,1
220633291310703,Exclusivas MX,Exclusivas Puebla,690,2
2093065897608125,Competente MENTE,Sergio Adonnay Mora Ramirez,689,2
106809387739556,Calkinoticias,Calkini,669,4
107320351672598,La Razón de Sonora,Diario Sonora,668,1
1081777302000323,Plattafforma,Olga Ramirez,657,2
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,644,1
399161797136049,El Independiente,El Independiente,641,3
116513358016500,Transparencia Ciudadana,Ciudadanos,641,3
112806673771498,Andrea Chávez,Andrea Chavez Treviño,638,3
147141899286477,Diario Colectivo,Diario Colectivo,637,3
105222757700821,Esto es México,estoesmexicomx.com,635,3
922911071175965,Noticias Tamaulipas,Noticias Tamaulipas,633,2
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,625,2
