Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
107758219306090,OLX Polska,OLX Polska,4961,10
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3680,24
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,3241,9
57544755889,Amnesty International Polska,Amnesty International Polska,1534,29
228168274881,wysokieobcasy,wysokieobcasy,1249,10
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1218,23
1683534065241470,OKO.press,OKO.press,1138,25
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,836,12
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,668,18
513969188677442,Compassion Polska,Compassion Polska,602,13
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,591,13
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,567,20
339855706171439,Dobra Fabryka,Dobra Fabryka,496,16
54779960819,United Nations,United Nations with Facebook Ad Credits,485,9
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,472,7
273827962690526,Otwarte Klatki,Otwarte Klatki,447,6
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,418,2
475584852475176,Pozytron,Bartłomiej Jan Ginter,399,14
406758116099067,Fundacja Kasisi,Fundacja Kasisi,380,2
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,348,1
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),314,7
203627442993022,Portal Oświatowy,Wiedza i Praktyka,300,5
50063176484,TVN24,TVN,297,14
143951191449,Profinfo.pl,Wolters Kluwer PL,292,4
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,283,82
109181427136785,Ryszard Wilk,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,261,2
142210712522850,Województwo Podlaskie,Urząd Marszałkowski Województwa Podlaskiego,243,3
1480642642217482,Marcin Dmowski,Marcin Antoni Dmowski,241,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,227,2
148183311971804,Stanisław Żółtek,Stanislaw Zoltek,225,1
173086948664,Infor.pl,Infor.pl,206,10
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,202,16
111778487054045,TOGETAIR,Kamil Magot,201,1
1227194230675141,Pratia,Pratia SA,199,7
342701305934903,Małgorzata Chmiel - poseł na Sejm RP,Małgorzata Chmiel,187,1
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,183,9
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,156,8
111536078074010,Strefa Logopedy,Wiedza i Praktyka,153,2
126221077483593,Teatr Powszechny,Teatr Powszechny,148,2
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,148,10
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,146,9
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,145,4
267686749910602,Piotr Müller,Piotr Müller - Poseł na Sejm RP,142,7
129626970836,inFakt,inFakt,133,8
820723261309968,Czysta Bydgoszcz,Czysta Bydgoszcz,129,9
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,122,2
1935634136663192,"Nie Zapomnij O Nas, Powstańcach Warszawskich","Nie Zapomnij O Nas, Powstańcach Warszawskich",116,1
109191125777264,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,116,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,108,4
544319209354145,Edukacja Domowa,Sławomir Przemysław Jazienicki,107,1
108072144154309,Sebastian Łukaszewicz,Sebastian Łukaszewicz,102,2
101914232049394,Idee przez wieś,Polska Fundacja Społeczeństwa Przedsiębiorczego,101,1
505554886239501,Fale Loki Koki,Fale Loki Koki,101,2
178415208919146,Solidarna Polska,Solidarna Polska,101,1
821489871370233,Rafał Romanowski - Poseł na Sejm RP,Romanowski Rafał,101,2
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100,28
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100,2
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100,2
663235563878486,Konstytucyjny.pl,Portal Konstytucyjny.pl,≤100,1
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,2
102577288350341,Super Biznes,se.pl,≤100,4
316810098501611,Miasto2077 / Green is Good,Filip Kowalik,≤100,8
1495088660777971,Legal Geek,Legal Geek sp. z o.o.,≤100,6
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100,5
992640654249666,Krzysztof Kukucki,Krzysztof Aleksander Kukucki,≤100,1
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100,9
559487610776281,Farmacja Praktyczna,These ads ran without a disclaimer,≤100,3
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100,3
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100,5
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100,1
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak,≤100,1
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100,4
178362315106,European Parliament,European Parliament,≤100,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,≤100,4
114453729684,gazetaprawna.pl,gazetaprawna.pl,≤100,4
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100,15
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100,2
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,7
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,≤100,1
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,1
105039892358886,Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,3
362731483842344,Agro Trust - Skup i 𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢 𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,≤100,1
330644215221,Bankier.pl,Bankier.pl,≤100,4
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100,30
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,≤100,2
103189994608689,20stopni.pl,Konceptlab,≤100,5
311766890555,Fundacja Batorego,Fundacja Batorego,≤100,5
383296170843,Puls Biznesu,Puls Biznesu,≤100,3
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100,6
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,≤100,1
530684193733422,Marcin Skonieczka,Marcin Skonieczka,≤100,1
514735281965536,Demagog,Demagog,≤100,8
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100,1
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100,2
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej Śliwka,≤100,3
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100,5
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100,5
132155810207453,Galeria Olimp,Galeria Olimp,≤100,1
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100,46
104341728185251,Paszporty Polityki,Polityka Sp. z .o.o. SKA,≤100,3
196115507797384,Agnieszka Skonieczka - radna miasta Zgorzelec,Agnieszka Skonieczka - radna miasta Zgorzelec,≤100,2
101908082181622,Dom Medica,Paola Kadyszewska,≤100,1
1608898765820336,Vogue Polska,Vogue Polska,≤100,2
106991535121828,Medilife. Centrum Rozwoju,Medilife. Health & Care,≤100,24
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100,13
139576942808077,Telewizja Dami Region,Slawomir Tomasz Zieba,≤100,2
146036558887922,Polski Hokej,Polski Hokej,≤100,1
137825289577487,mojacukrzyca.org - merytorycznie o cukrzycy,Jerzy Magiera,≤100,1
371752056582,Filmoteka Narodowa - Instytut Audiowizualny,These ads ran without a disclaimer,≤100,1
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,≤100,1
101075578169819,Ewa Wendrowska,Ewa Wendrowska,≤100,1
521216701360487,MURATOR,MURATOR,≤100,2
108841281923060,Płać Niskie Podatki,Adam Stachowiak,≤100,2
1496359750659795,Michał Wójcik,Michał Wójcik,≤100,1
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100,9
1927638294214746,Amicus Fundacja Łuszczycy i ŁZS,AMICUS Fundacja Łuszczycy i ŁZS,≤100,1
101876361512444,Krajowy Projekt Energetyczny - odnawialne źródła energii dla każdego,These ads ran without a disclaimer,≤100,1
109719194540240,Fundacja Błękitna,Fundacja Błękitna,≤100,2
145481822175715,Otodom,Grupa OLX sp. z o.o.,≤100,1
567066860335135,Błękitny Węgiel,Błękitny Węgiel,≤100,2
113356018705476,Rzeczpospolita,Rzeczpospolita,≤100,1
705102212897553,Effekt Katowice,EFFEKT Sp. z o.o.,≤100,3
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100,3
1752318511650368,Akamai Poland,More Bananas,≤100,1
1576591379231457,Paweł Kobyliński - Poseł na Sejm RP VIII kadencji,Paweł Kobyliński - Poseł na Sejm RP VIII kadencji,≤100,2
199877710116314,Patryk Jaki,Patryk Jaki,≤100,1
109773357916668,BiznesiStyl,BiznesiStyl,≤100,1
1298855813504209,Akademia Księgowości,AKADEMIA KSIĘGOWOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100,1
176619537364977,Grodno S.A.,Grodno S.A.,≤100,1
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,≤100,1
434534466623218,Wojciech Zubowski,Wojciech Zubowski,≤100,1
174126912673062,Młodzi pro-life,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,1
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,≤100,1
110118064976,Maklerska,Hubert Czarnocki,≤100,1
990533821012595,Nierealnie,Nierealnie.pl,≤100,3
231548847040940,Piotr Uściński - Wiceminister Rozwoju i Technologii,Piotr Uściński,≤100,1
173873282095,Forsal.pl,Forsal.pl,≤100,2
1935398849860973,Paweł Bujak,Paweł Marek Bujak,≤100,1
2211502082434705,Marcin Wróblewski,Damian Kasprzycki,≤100,1
105512031735398,Mariusz Filipek,Mariusz Filipek,≤100,1
558879950822876,Jacek Sasin,Jacek Sasin - Poseł na Sejm RP,≤100,4
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100,16
109408098457031,Kotły Hargassner w Polsce - ogrzewanie w zgodzie z naturą,Rakoczy Stal Sp. z o.o.,≤100,1
136884656519145,IOM Poland,International Organization for Migration,≤100,1
165777611804942,Niezastąpieni - Rodziny Zastępcze,Mateusz Godlewski,≤100,1
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej,≤100,1
218292655286227,Fundacja Rzecz Społeczna,Fundacja Rzecz Społeczna,≤100,1
1087980284697533,Beata Białowąs,Beata Iwona Białowąs,≤100,1
1086360811435644,More Bananas,Anna Daria Ledwoń-Blacha,≤100,2
480255878817317,Jacek Sierpiński,Jacek Sierpiński,≤100,1
112249731740006,polishhousedavos,These ads ran without a disclaimer,≤100,1
111976168012777,Antoni Holik - Radny Rady Miejskiej w Skawinie,Antoni Holik,≤100,1
100190751822546,Muzeum Ziem Wschodnich Dawnej Rzeczypospolitej,Justyna Woźniak,≤100,1
1944269485866179,Bread of Life Polska,Slawomir Tadeusz Jankowski,≤100,2
101591319139401,bookishly.awkward,These ads ran without a disclaimer,≤100,1
362682677158537,Michał Kowalski,Michał Kowalski - materiał nie stanowi elementu kampanii wyborczej,≤100,3
107933698355066,Robert Gmitruczuk,Ewa Konieczna,≤100,2
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100,5
81885462442,Histmag.org,Histmag.org,≤100,1
109420387556852,Drewno - Pozytywna Energia,"Ogólnopolskie Stowarzyszenie ,,Kominki i Piece""",≤100,2
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100,1
102262978631607,Busnex Poland,Busnex Poland,≤100,2
478544509337606,Marcin Bełbot - Radny Miasta Gdyni,Marcin Bełbot,≤100,1
106404718094178,Dawid Ruszczyk - radny Rady Miejskiej w Radomiu,Dawid Michał Ruszczyk,≤100,1
662799267439877,Patryk Pawlak,Patryk Marek Pawlak,≤100,1
106274574675288,Instytut Prawa Ustrojowego - Fundacja,Fundacja Instytut Prawa Ustrojowego,≤100,3
147547541961576,Council of the European Union,Council of the European Union,≤100,2
