Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
101665683225827,José Luna Gálvez - Pepe Luna,José Luna Gálvez - Pepe Luna,8622,4
109019574560600,Aula Gaceta,Gaceta Consultores S.A.,1093,6
317113615022843,César Acuña,César Acuña,397,5
264223880347121,Lampadia Oficial,LAMPADIA,222,40
100500902383840,Propuestas del Bicentenario,Videnza Fundación,194,2
142062936237878,Goberna,Goberna,181,43
1515699775335101,Buckner Perú,Buckner Perú,≤100,2
89660988793,Asociación Paz y Esperanza,Asociación Paz y Esperanza,≤100,2
534284396949027,Ilich López,Ilich López,≤100,2
1629211737145398,Dr. José Carlos Ordoñez,Dr. José Carlos Ordoñez,≤100,1
121759302958701,René Chávez - El Médico del Pueblo,Somos Perú Loreto,≤100,1
140765589379192,Pedro Spadaro,El Callao Contigo Pedro Spadaro,≤100,1
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100,6
235551359867840,CooperAcción,CooperAcción,≤100,2
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100,10
1805183599788143,Silvia Monteza,Silvia Monteza,≤100,3
1824090637699347,Irvin Chavez,Irvin Chávez,≤100,1
106056221948315,Instituto Latinoamericano de Derechos Humanos y Gobierno - ILADYG,Instituto Latinoamericano de Derechos Humanos y Gobierno - ILADYG,≤100,1
145605348814317,Centro Cultural Petroperú,Centro Cultural Petroperú,≤100,1
102471834787899,Manuel Encalada,Manuel Encalada,≤100,4
108167272589687,Maricruz Zeta,Maricruz Zeta,≤100,4
250852305414229,Revista VOZ - Perú,Revista VOZ - Perú,≤100,3
103634051357496,Trattoria Domenica,These ads ran without a disclaimer,≤100,1
108226268491370,ValCorp Inmobiliaria,ValCorp Inmobiliaria,≤100,1
1650216218535063,Oceana Perú,Oceana Perú,≤100,2
319226058479847,Gronerth Maynas 2026,Gronerth Maynas 2026,≤100,2
109808225725403,DAR Perú,DAR Perú,≤100,2
104887161549713,El Reportero del Pueblo/ Josseph Ugarte,These ads ran without a disclaimer,≤100,1
233907653731511,Fuego Cruzado en Chincha,Fuego Cruzado en Chincha,≤100,3
379845665984824,"Serbigeza Asesoría y  Consultoría Contable, Financiera, Tributaria y Legal",These ads ran without a disclaimer,≤100,1
101045221432593,MAPU SERGE,These ads ran without a disclaimer,≤100,1
115516621418371,Municipalidad de Independencia,Municipalidad de Independencia,≤100,1
102779926136068,Producciones Falcón,These ads ran without a disclaimer,≤100,1
107290784647450,HB Abogados,HB Abogados,≤100,1
356069965294283,Lucas Cruz,These ads ran without a disclaimer,≤100,1
342664855864,Consorcio de Investigación Económica y Social,Consorcio de Investigación Económica y Social,≤100,1
332636986883683,Reynaldo Encalada,Reynaldo Encalada,≤100,1
115171148265034,melomarikas,These ads ran without a disclaimer,≤100,1
101375582509907,Juan Barahona,These ads ran without a disclaimer,≤100,1
108962511930596,Phoeb Dermot,These ads ran without a disclaimer,≤100,1
110211763922990,Paul Laurente Enriquez - Consejero GORE - Provincia Huancavelica,Paul Laurente Enriquez - Consejero GORE - Provincia Huancavelica,≤100,1
168887553171428,Benjamin Romero,These ads ran without a disclaimer,≤100,2
102821341221925,CIED PERU Online,These ads ran without a disclaimer,≤100,1
818900044851666,El Tuturutu Arequipa,El Tuturutu Arequipa,≤100,1
348105918696229,Patitas de Amor,Patitas de Amor,≤100,1
109295311744837,Chilca Noticias tv,Chilca Noticias tv,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
100341968764356,CeprePeru,These ads ran without a disclaimer,≤100,1
116141941467769,cathyaeckerle,These ads ran without a disclaimer,≤100,1
102873406064523,AKI TV,AKI TV,≤100,1
107783898750491,CeprePeru - Jurídica,These ads ran without a disclaimer,≤100,1
116780567115083,Tissue Online Latinoamérica,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,4
301486280240852,Abogado Iván Torres La Torre,These ads ran without a disclaimer,≤100,1
169260623923829,Infórmate y decide,These ads ran without a disclaimer,≤100,1
108271375535422,CeprePeru Learning,These ads ran without a disclaimer,≤100,3
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
1595301990777393,Carlos De La Cruz,These ads ran without a disclaimer,≤100,1
103350785173837,machadoh7,These ads ran without a disclaimer,≤100,1
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
102556029420226,Okie Girl Brands,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100,1
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
352241124810616,Visión y Óptica,These ads ran without a disclaimer,≤100,1
295270284142517,Arte al Día,These ads ran without a disclaimer,≤100,1
