Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
189701254384965,Eneco,Eneco,2542,31
288295911466,Greenpeace Nederland,Greenpeace Nederland,1569,41
93833638834,Plan International NL,Plan International NL,1406,53
115289021825188,Oxfam Novib,Oxfam Novib,1308,29
133687759997528,ASN Bank,ASN Bank,1209,27
57729029960,Amnesty International Nederland,Amnesty International Nederland,860,104
118754531489898,Artsen zonder Grenzen,Artsen zonder Grenzen Nederland,707,33
120184871378246,Aidsfonds,Aidsfonds,638,3
83439828234,Milieudefensie,Milieudefensie,605,66
115077391879906,"Ministerie van Onderwijs, Cultuur en Wetenschap","Ministerie van Onderwijs, Cultuur en Wetenschap",500,3
111534388878604,NIVEA,NIVEA,489,2
198486356863605,Longfonds,Longfonds,452,78
281600435192259,Fonds Slachtofferhulp,Stichting Fonds Slachtofferhulp,443,56
139858509373289,UNICEF Nederland,Unicef Nederland,362,42
159449970751999,Save the Children Nederland,Save the Children Nederland,338,19
488054904564547,ifaw,Stichting IFAW,327,51
108826957150072,Tata Steel Nederland,Tata Steel IJmuiden B.V.,270,9
325155747587336,vfonds,vfonds,267,4
165625476919894,CNV Vakmensen,CNV Vakmensen,256,49
1830425247191865,Cordaid,Cordaid,253,22
113895885305052,Partij van de Arbeid (PvdA),Partij van de Arbeid (PvdA),230,37
100455310014019,Solidaridad,Solidaridad,228,12
349312760804,World Vision Nederland,World Vision NL,227,47
447218628670592,UNHCR Nederland,UNHCR Nederland,219,4
170725579702314,ActionAid Nederland,ActionAid,209,18
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld,207,16
160001040736183,Fairtrade Nederland,Fairtrade Nederland,189,89
145580068834607,Veteranendag,Veteranendag,180,25
428670174395114,Vattenfall,Vattenfall Nederland,178,2
115394861582421,Verbroken Ketenen Verbonden Rotterdam,Gemeente Rotterdam,167,15
248022541905667,Gemeente Amsterdam,Gemeente Amsterdam,159,12
128393027527,SP,SP,156,27
142080576837,Vrij Nederland,Vrij Nederland,134,6
285512534937,Terre des Hommes Nederland,Terre des Hommes Nederland,124,7
100169997009,Proefdiervrij,Proefdiervrij,123,26
115027651906533,Wakker Dier,Stichting Wakker Dier,116,5
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,114,3
300662613420105,Silbersee,Silbersee,108,1
403772503084759,Rijksdienst voor Ondernemend Nederland - RVO,Rijksdienst voor Ondernemend Nederland - RVO,101,7
1880956538846326,Confetti Campus,These ads ran without a disclaimer,≤100,1
148404651881567,VNO-NCW,VNO-NCW,≤100,7
122620689140585,Ongehoord Nederland TV,Ongehoord Nederland,≤100,3
121264564551002,VVD,VVD,≤100,5
100993049941618,Gemeente Den Haag,Gemeente Den Haag,≤100,6
115027651906533,Wakker Dier,Wakker Dier,≤100,28
175740570505,GroenLinks,GroenLinks,≤100,2
161145654049306,Minister Xiomara Maduro,Xiomara Maduro,≤100,3
1408087399224304,Gemeente Waddinxveen,Gemeente Waddinxveen,≤100,1
404247949634770,CARE Nederland,CARE Nederland,≤100,27
121719834601889,FNV Vakbond,FNV Vakbond,≤100,25
470919559742826,Meld Misdaad Anoniem,Meld Misdaad Anoniem,≤100,2
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,≤100,3
34880713930,ACN - Kerk in Nood,Kerk in Nood Nederland,≤100,1
202247686455791,KRO-NCRV,KRO-NCRV,≤100,3
101701619359166,GOUD Nederland,Fractie den Haan = Goud,≤100,2
665910933577776,HUMAN,Human,≤100,3
114824741963035,Kom over en help,St. Kom over en help,≤100,8
102156582914343,Wat doe je zondag?,Frank Holding BV,≤100,7
202064936858448,Geert Wilders,Geert Wilders,≤100,2
132206508583021,FIKS,Starters4Communities,≤100,2
567257733326081,Starters4Communities,Starters4Communities,≤100,4
473492249475971,Stirezo Pro-life,Stichting Civitas Christiana,≤100,2
354196741370845,Brandpunt+,KRO-NCRV,≤100,4
184634968246482,Sweco Nederland,Sweco Nederland,≤100,5
110333761471734,SP Jongeren,SP Jongeren,≤100,2
208250375865238,Woord en Daad,Stichting Woord en Daad,≤100,32
143686555666670,Trees for All,Trees for All,≤100,8
106370071810105,Cultuur onder Vuur NL,Stichting Civitas Christiana,≤100,2
124564577597743,Ministerie van Economische Zaken en Klimaat,Ministerie van Economische Zaken en Klimaat,≤100,4
105339817717917,Gezin in Gevaar,Stichting Civitas Christiana,≤100,2
101882448673,Dezeen,These ads ran without a disclaimer,≤100,1
317158175535179,BitLife,These ads ran without a disclaimer,≤100,4
384101518433208,Waterklaar,INOVA,≤100,2
107605228825201,DegouverneurBoz,These ads ran without a disclaimer,≤100,1
117591718267073,ReumaNederland,ReumaNederland,≤100,10
106020448037192,JA21,JA21.nl,≤100,1
318502745709789,NoMorePlastic,NoMorePlastic,≤100,4
171605059556434,World Animal Protection Nederland,World Animal Protection Nederland,≤100,6
139983799831,COC Nederland,COC Nederland with Facebook ad credits,≤100,11
739129002783734,Gemeente Raalte,Gemeente Raalte,≤100,1
141801972540083,EW Magazine,EW Magazine,≤100,12
275138042575027,Doornbos Equipment,These ads ran without a disclaimer,≤100,1
347109699457,Wemos,Wemos,≤100,16
147683725284795,Mercy Ships Holland,Mercy Ships Holland,≤100,13
190231243842,De Groene Amsterdammer,De Groene Amsterdammer,≤100,1
107948478848391,Art.1 Midden Nederland,Art.1 Midden Nederland,≤100,13
202591136473521,The Upcycle,The Upcycle BV,≤100,3
38957713985,VPRO,VPRO,≤100,1
107898832590939,European Commission,European Commission,≤100,1
94738574348,Boom Chicago,Boom Chicago,≤100,1
107074255523711,VVD Europa,VVD Europa,≤100,8
168325739852796,COC Haaglanden,COC Haaglanden,≤100,1
125956260756629,Gemeente Tilburg,Gemeente Tilburg,≤100,5
