Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
186752164845450,Ana Bailao,Ana Bailao,5792,16
15535160141,Olivia Chow,Olivia Chow for Mayor,5065,17
160136850711053,CUPE Ontario,CUPE Ontario,4622,7
118331481194703,Mark Saunders,Mark Saunders,4456,20
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),4205,18
163261390365324,Elementary Educators,Elementary Educators,3565,144
1711780249072322,Anthony Furey,Furey for Mayor,3468,3
104169373751350,Progress Toronto,Progress Toronto,2743,15
43448349479,Josh Matlow,Josh Matlow Campaign,2556,16
303473312998028,FedEx,FedEx,2185,4
367773226675582,The Home Depot,The Home Depot,1991,5
2219877871611388,Ontario Prevention Clinic / The PrEP Clinic,The PrEP Clinic,1667,21
104386908631938,Pathways Alliance,Pathways Alliance,1580,6
6319213302,Heart & Stroke,Heart & Stroke,1453,29
249042335139282,BDC,BDC,1411,23
19750184960,Greenpeace Canada,Greenpeace Canada,1202,103
107385241806,Plan International Canada,Plan International Canada,1170,44
801387090006454,Vô Diamantino,These ads ran without a disclaimer,1165,2
10359721433,War Child Canada,War Child Canada,1137,4
163336718421,PSAC - AFPC,PSAC - AFPC,1039,4
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,965,18
186266941387011,BMO Financial Group,BMO Financial Group,950,3
180862678644381,Ontario NDP,Ontario NDP,914,41
154462904588700,Enbridge Gas,Enbridge Gas,871,70
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,864,10
113297740077607,Canadian Energy Centre,Canadian Energy Centre,850,91
439345863190331,Brad Bradford,Brad Bradford Campaign,825,2
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,821,32
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,809,55
24235835555,Kids Help Phone,Kids Help Phone,799,15
182645321760265,Ville de Montréal,Ville de Montréal,791,2
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,769,80
5794733873,David Suzuki Foundation,David Suzuki Foundation,749,6
121222984568561,Amnesty International Canada,Amnesty International Canada,725,65
633812813408377,Elections Canada,Elections Canada,680,25
27234020592,UNICEF Canada,UNICEF Canada,675,6
1522162571382952,Oceana Canada,Oceana Canada,590,16
281999881613,World Vision Canada,World Vision Canada,574,7
