Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,11280,46
399210657232918,PlanBørnefonden,PlanBørnefonden,7580,34
67571270393,Red Barnet,Red Barnet,5462,15
250994288337708,Sex og Samfund,Sex og Samfund,4720,23
65929129383,Røde Kors,Røde Kors,4071,21
111064405631701,nemlig.com,nemlig.com,3986,8
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,3623,4
59143726810,Psykiatrifonden,Psykiatrifonden,3594,5
123653695693986,Motatos Danmark,Motatos,3367,9
26458152911,SOS Børnebyerne,SOS Børnebyerne,3216,15
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3178,38
159000594147871,Mary Fonden,Mary Fonden,3100,8
12860228293,Politiken,Politiken,2947,19
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2888,39
12787473132,Berlingske,Berlingske,2584,31
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2506,25
748887235210811,Obton Forvaltning A/S,Obton A/S,2417,11
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,2138,48
106468772046278,Project Greensand,Project Greensand,2027,12
144098125661833,Nordea Invest,Nordea Invest,1759,9
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1749,3
102154048301476,Lederstof.dk,Lederne,1335,22
342716189117135,Sparekassen Danmark,Sparekassen Danmark,1199,2
867877683280051,Weekendavisen,Weekendavisen,1177,24
304554445813,Videncentret Bolius,Videncentret Bolius,1139,11
133707013355759,Danner,Danner,1078,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1069,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1028,5
287306323369,Børnecancerfonden,Børnecancerfonden,1019,4
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,863,12
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,852,7
676061179094769,Alternativet,Alternativet,789,2
304554445813,Videncentret Bolius,Bolius,768,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,695,6
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,657,3
126543540781090,Ældre Sagen,Ældre Sagen,645,11
246977185497434,Plastic Change,Plastic Change,628,25
22030968736,Anima,Anima,610,1
149388638416537,Riddersalen,Teatret Riddersalen,563,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,538,3
110560691837684,SolCompagniet,SolCompagniet,477,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,452,24
125934997444897,SuperBrugsen,Coop,447,1
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,424,8
66328502645,Dagbladet Information,Dagbladet Information,423,1
314676938743,DM din akademiske fagforening,DM,400,13
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,367,3
49348971479,Pia Olsen Dyhr,SF,344,1
105511328705392,HØRT,Børns Vilkår,333,4
220361474643059,Arla,Arla,329,12
459641371068935,Forenet Kredit,Forenet Kredit,318,1
132344416862423,FOA,FOA,314,1
106185013241,GirlTalk,GirlTalk.dk,308,1
1704424023182897,Politiken Historie,Politiken Historie,300,13
36664432940,Amnesty International Danmark,Amnesty Danmark,288,14
246097715413231,Alkohol & Samfund,Alkohol & Samfund,258,10
167887506877,AIDS-Fondet,AIDS-Fondet,250,12
437410226312057,Københavns Kommune,Københavns Kommune,242,5
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,222,2
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",214,1
72672361910,Børns Vilkår,Børns Vilkår,214,4
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,207,2
145392175531068,JydskeVestkysten,JydskeVestkysten,204,1
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,195,3
852608988134698,Tikko,Tikko,190,2
