Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,7313,49
222650577774965,CBC Egypt,These ads ran without a disclaimer,7194,1
221365837883679,Egyptian Food Bank,These ads ran without a disclaimer,925,1
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,700,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,607,2
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,578,4
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,497,5
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,462,4
110877857406073,المهندس حسام لبن,المهندس حسام لبن,451,4
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,375,5
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,357,2
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,320,3
221365837883679,Egyptian Food Bank,محمد السيد عبد الستار,306,1
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,302,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,271,4
308088503057656,النائب محمود عصام,النائب محمود عصام,268,7
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,247,8
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,247,5
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,244,4
100349558507549,النائب حسام زكي - Senator Hossam Zaki,محمود عبدالعال محمد,233,6
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,231,4
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,209,1
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,201,2
102703968944759,مصر الآن,مصر الآن,161,2
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,155,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,149,2
106028018190698,Costacurta SpA-VICO,These ads ran without a disclaimer,144,1
