Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,663781,1
111912341409356,Centinela del Norte,Centinela del Norte,327902,2
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,319480,2
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,319349,4
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,256205,3
102467002671611,Jorge Heisecke,Jorge Heisecke,210245,2
114979542421407,Kattya González,Kattya Mabel Gonzalez Villanueva,193342,1
102804492578710,Legalmente Hablando,Nueva Tecno,120000,4
532716330164048,Sole Núñez,Soledad Núñez,109163,3
108220338670232,Arturo Gossen Valdez,Mehssin Arturo Gossen Valdez,92701,2
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,89726,1
1593908204188878,Arq. Carlos López,Fabio Raul Morales Insaurralde,82045,1
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,75463,2
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,73352,1
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,72007,1
105796025619350,Tati Giménez Diputado 2023,Patria Querida,66972,8
1674406235935099,Brunno Nizza,Brunno Nizza,65662,2
120061519391875,César Paredes,César Paredes,56973,2
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,53981,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,53195,2
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,51940,1
368247363370300,LATITUD 25,Latitud 25,50794,11
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,50505,2
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,49477,1
105965072245135,Jazmin Girala - Concejal Departamental,Rocio Jazmin Janice Girala Ayala,49193,1
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,48086,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,46846,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,45581,4
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,42092,1
338961084535,WWF Paraguay,WWF Paraguay,36075,2
102555569211913,Anita Stete Concejal Departamental,Ana Lucia Stete Franco,35497,1
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,29656,1
1856378641272506,Chamex,These ads ran without a disclaimer,28833,1
348161469739241,Edward Melgarejo,Wilson Armoa,28283,3
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,24879,2
220307198742892,Sebastian Cheba Remesowski,Victor Daniel Ibañez Miranda,24563,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,23189,1
577453528957096,Rocio Abed,Isabel Anahi Palacios Arrúa,22219,1
625431804238219,Elecciones,Elecciones,22000,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,21645,1
279495618730067,MANUEL RADICE,Manuel Radice,20959,1
862928167074734,Servilibro,Livia Mburucuya Melgarejo Ososrio,19863,1
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,19670,1
107558844100122,Pastor Filártiga,Pastor Filártiga,19385,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,18595,1
185965839618035,Equipo A,Sofia Guadalupe Gamarra Folgiarini,17342,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,17304,2
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,16570,4
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,16438,1
126861771579762,Carlos Ozorio,Carlos Ozorio,16049,2
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,15250,1
109317014584518,Aurora Amarilla Concejal por Central,Aurora Concepcion Amarilla Romero,15226,2
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,14430,1
1094373423935985,German Solinger,Grissel Zárate Sotelo,14430,1
108982768685910,Cynthia Rios Candidata,Wilson Armoa,14430,2
106622395371207,Rodney Ovelar,Wilson Armoa,14430,1
1734894683407567,Municipalidad Hernandarias,Eric Fabian Benitez,14120,3
106636844752991,Aníbal Bogado,Anibal Ramon Bogado López,13175,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,12831,1
1805309279720550,El Observador Digital,El Observador Digital,12789,1
110665567053224,DimartinoIntendente,Jorge Dimartino,10000,1
101694278594292,Nelson Cano,Eric Fabian Benitez,9765,1
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,8446,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,8260,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,8020,1
1151984808290856,Hugo Portillo,Hugo Portillo,7666,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,7002,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,6434,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,5423,1
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,4102,1
107564631419895,La Profe Any,Oscar Gustavo Caballero Martinez,3980,1
107301172187291,Gloria de Paredes,Silvana Beatriz Arevalos Piñarez,3521,2
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,3257,1
292129440851133,CropLife Latin America,These ads ran without a disclaimer,2883,1
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,2817,1
1310731702357133,GEN,GEN,2092,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,1801,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
100566575581065,Ing. Ramón Montanía,Ramón Montania Fernandez,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
