Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,50299,6
112882117843391,Morena Estado de México,morenaedomex.si,41268,74
923633637651202,Morena Sí,Morena Sí,30094,43
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,21587,12
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,20362,3
469246976533189,Santiago Creel,SantiagoCreelM,15485,4
837607596288104,Eliseo Fernández Montufar,Community Manager,14799,7
106159885479677,Las Noticias México,Las Noticias México,14372,4
449095701815347,Salvador Zamora,Salvador Zamora,13094,10
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,12520,6
108819392526809,Partido Acción Nacional,Partido Acción Nacional,12146,11
146709175702544,Gobierno de Quintana Roo,ELEMENTAL,11746,11
105097171575007,La LOCAL Mx,La LOCAL Mx,11374,8
103844118856458,Contraopinión,Contraopinión,10414,2
1613868898897076,Waldo Fernández González,Waldo Fernández González,9728,12
469201610080869,Binance,These ads ran without a disclaimer,9286,1
285058928236909,Mauricio Vila,Mauricio Vila,8610,30
101252239569220,Transformando Morelos,Transformando Morelos,8571,3
109904378569313,La banda se mueve,labandasemueve.com,8537,87
102084795217656,Cuatro T,Cuatro T Noticias,8269,8
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,7572,3
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,7428,58
122404620204,Oxfam México,OXFAM MEXICO AC,7176,5
113573477135935,Servicio de Administración Tributaria del Estado de Guanajuato,Servicio de Administración Tributaria del Estado de Guanajuato,6526,15
56713285274,Greenpeace México,Greenpeace México,6290,11
837850536243904,UDC - Unidad Democrática de Coahuila,UNIDAD DEMOCRÁTICA DE COAHUILA,6165,11
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,6104,15
245685942538080,VOTA Querétaro,VOTA Querétaro,5745,5
1621607258157280,Noticias - Sur de México,Noticias Sur,5694,4
1782111042100080,Conecta Red,Conecta Red,5494,12
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,5453,6
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,5301,8
273255793312747,EL INFORMANTE Edo Mex,EL INFORMANTE México,5214,7
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,5182,29
