Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,123250000,10
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,61000000,4
114588254559934,Concejo Municipal de San Francisco,an advertiser in Venezuela,44000000,3
564188034075673,Roberto Enriquez,an advertiser in Venezuela,28672295,2
11449543593,Carlos Ocariz,an advertiser in Venezuela,9604931,6
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,5000000,1
102909028767557,Nabil Maalouf,an advertiser in Venezuela,2500000,1
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,2500000,1
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,1699988,6
342910153967,Upata al Día TV,an advertiser in Venezuela,1000000,3
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,954993,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,151067,2
427787940590188,Радио Китай,These ads ran without a disclaimer,90125,1
453251532179731,Derly Johana Flowers,These ads ran without a disclaimer,31435,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
108626965505621,House of HIGH Sports,These ads ran without a disclaimer,≤100,1
114247604036354,Инфограф,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
1018955068217517,Ceramics China Unifair,These ads ran without a disclaimer,≤100,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
195020667187041,Centro Internacional de Actualización Profesional (CIAP-UCAB),These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
106325695626132,LushReads,These ads ran without a disclaimer,≤100,1
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
907478086066710,The Stephen 3 •Influencers•,These ads ran without a disclaimer,≤100,1
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100,1
102270139151158,Social market economy,These ads ran without a disclaimer,≤100,1
163431977114538,Teleflex,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
