Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,758,2
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,125,1
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,9
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,16
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,9
197596636939679,tacno.net,Tacno.net,≤100,2
109652028193268,Revizije info,Revizije info,≤100,9
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,5
147315858633088,Istinomjer,Istinomjer,≤100,4
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
1494057107558990,Javna rasprava,Javna rasprava,≤100,11
163080080447411,Републичка странка Српске,Filip Lučić,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,2
1607622842896752,interview.ba,Fondacija Infohuse,≤100,5
111544041335161,Antikorupcija info,Antikorupcija info,≤100,4
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,1
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,1
103763599243675,Aiko,These ads ran without a disclaimer,≤100,4
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
136099883080345,Chocolate.com,These ads ran without a disclaimer,≤100,1
847305072075506,Град Бања Лука,These ads ran without a disclaimer,≤100,1
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
