Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,17834,25
104386908631938,Pathways Alliance,Pathways Alliance,3247,6
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,2791,17
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2577,8
9333642607,TELUS,TELUS,1895,5
177004795666755,Manitoba Government,Manitoba Government,1637,57
5794733873,David Suzuki Foundation,David Suzuki Foundation,1629,40
261752512263,Canadian Red Cross,Canadian Red Cross,1563,10
367773226675582,The Home Depot,The Home Depot,1141,5
121222984568561,Amnesty International Canada,Amnesty International Canada,1008,61
106917558391358,Alliance nouvelles voies,Pathways Alliance,875,2
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,793,101
154462904588700,Enbridge Gas,Enbridge Gas,787,79
26394435211,Canadian Cancer Society,Canadian Cancer Society,760,4
24235835555,Kids Help Phone,Kids Help Phone,749,42
113297740077607,Canadian Energy Centre,Canadian Energy Centre,722,126
115835521825983,UNHCR Canada,UNHCR Canada,705,74
139449499417715,Pharmaprix,Pharmaprix,667,8
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,655,51
281999881613,World Vision Canada,World Vision Canada,608,9
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,590,20
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,590,3
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,584,40
103947395932025,mstrishaaa,mstrishaaa,575,4
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,518,16
107385241806,Plan International Canada,Plan International Canada,493,48
504061526642471,Ontario Power Generation,Ontario Power Generation,449,4
203485052997041,Hospital Employees' Union,Hospital Employees' Union,432,12
114943114838621,Fuel Forward,Canadian Fuels Association,404,38
202220023130891,Bell Canada,Bell Canada,396,4
54578722992,Wilderness Committee,Wilderness Committee,373,4
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,362,57
405377872902754,Canada Action,Canada Action,361,21
123235041462,The Fraser Institute,Fraser Institute,348,34
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,336,4
1533253713597302,Elisabeth Léger,Elisabeth Léger,318,4
