Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107701748905637,באהבה ליהודי אוקראינה,הרב הראשי לאוקראינה משה ראובן אסמן,3604,53
103907495935157,צו חירום,צו חירום,3320,36
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1307,8
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,1265,13
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,1194,69
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1120,6
204780362875106,מקור ראשון,מקור ראשון,871,67
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,855,13
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,767,5
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,726,31
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,723,10
2275137472764041,התאחדות הקבלנים בוני הארץ,התאחדות הקבלנים בוני הארץ,714,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,677,21
1662907067255622,איגוד הגז הטבעי,Unik,615,6
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,582,3
662721113760589,TheMarker Labels,TheMarker Labels,582,7
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,544,9
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,533,11
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,523,2
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,517,14
325048350950892,רמי גרינברג,עיריית פתח תקוה,516,4
104743111658191,Ron Ben Shushan,רון בן שושן,504,1
1114854435202270,חגית משה - Hagit Moshe,חגית משה - Hagit Moshe,497,1
1073548259341247,לובי 99,לובי 99,478,3
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,477,7
106136394376777,Idan Yakov,Rama Yarimi,458,4
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,448,3
103183301914371,כוח של אמא,Nataly Milner,436,2
604890186681585,מור ויצמן,Mor Weitzman,431,1
885381241499674,Qualita,Qualita,402,2
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,399,4
