Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,20277,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,17335,41
608975645850217,Vattenfall,Vattenfall Sverige,11837,29
369582590803,Dagens ETC,ETC-tidningarna,10661,36
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,10319,10
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,8798,26
114526821939129,Arla,Arla,8612,8
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8530,5
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7389,11
643137272398136,Sverige för UNHCR,Sverige för UNHCR,6779,14
382243262003,Plan International Sverige,Plan International Sverige,5958,13
72659261793,Rädda Barnen,Rädda Barnen,5532,38
122074554119,EU Social,EU Social,5323,6
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5303,10
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),4953,32
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,4808,48
111630258867610,Röda Korset,Röda Korset,3898,24
186513678039755,Fortum,Fortum Sverige,3489,31
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3393,4
314872662206,Ekonomifakta,Ekonomifakta,3076,66
890888971075662,Stockholm Exergi AB,Stockholm Exergi,3070,2
95735961890,Greenpeace Sverige,Greenpeace Sverige,2885,95
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2550,5
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,2485,6
42676805259,Diakonia,Diakonia,2400,9
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2251,22
59324455950,UNICEF Sverige,UNICEF Sverige,2032,30
178193355556765,Nordström Assistans AB,Nordström Assistans AB,1953,4
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1759,3
379686162129542,Svea Bank,Svea Ekonomi,1712,11
110813562940,Vision,Vision,1586,1
19746853632,Djurens Rätt,Djurens Rätt,1481,3
178362315106,European Parliament,European Parliament,1463,10
989752884508948,Muharrem Demirok,Centerpartiet,1419,2
1757191391203190,Proethos fond,Proethos AB,1403,8
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1385,4
195379633820701,Svenskt Kött,Svenskt Kött,1316,12
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,1146,3
279974638809211,Oxfam Sverige,Oxfam Sverige,1081,5
219410318157271,Läkarmissionen,Läkarmissionen,1008,1
8040892957,Socialdemokraterna,Socialdemokraterna,970,9
223302541061447,Nema Problema,Nema Problema,966,27
153270724787,Amnesty International Sverige,Amnesty International Sverige,965,9
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,894,12
234172635050,Forum för levande historia,Forum för levande historia,882,3
809338299217333,Svenska Epoch Times,Svenska Epoch Times,882,3
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,762,18
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,756,11
109609604086656,Vejpkollen.se,Vejpkollen.se,738,3
237146235237,Timbro,Tankesmedjan Timbro,609,50
166406746310,Resumé,Resumé,606,2
117810099607574,Skatteverket - Om oss,These ads ran without a disclaimer,588,1
