Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,9607,36
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,8993,4
281999881613,World Vision Canada,World Vision Canada,5097,68
134146296633274,Air Canada,These ads ran without a disclaimer,4311,2
104386908631938,Pathways Alliance,Pathways Alliance,3888,6
163261390365324,Elementary Educators,Elementary Educators,3552,41
109045051805492,Made The Canadian Way,Canadian Energy Centre,3290,3
154462904588700,Enbridge Gas,Enbridge Gas,2207,96
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2133,153
261752512263,Canadian Red Cross,Canadian Red Cross,2073,32
107385241806,Plan International Canada,Plan International Canada,2033,320
115835521825983,UNHCR Canada,UNHCR Canada,2007,98
245013842275891,CUPE Alberta,CUPE Alberta,1991,36
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),1945,17
160504807323251,Canadiens en santé,Canadiens en santé,1900,8
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,1804,11
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,1449,189
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1291,2
16761458703,University of British Columbia,University of British Columbia,1277,69
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1273,10
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,1265,169
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1245,10
121222984568561,Amnesty International Canada,Amnesty International Canada,1130,150
177741812241442,SCFP-Québec,le SCFP,1129,35
169928686425623,UFCW Local 401,UFCW Local 401,1113,13
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,1032,8
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1018,4
1097840090260804,National Police Federation,National Police Federation,1006,89
6695079125,TD,TD Bank Canada,921,18
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,881,78
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,860,14
1530293140634544,"No Options, No Choice","No Options, No Choice Project",747,13
600199730040379,David Eby,BC New Democrat Caucus,701,1
105833301076507,CUPE Local 38,CUPE Local 38,684,10
273709852668923,SAFE Work Manitoba,"SAFE Work Manitoba, a division of the Workers Compensation Board of Manitoba",656,10
5794733873,David Suzuki Foundation,David Suzuki Foundation,611,14
24235835555,Kids Help Phone,Kids Help Phone,600,47
104128641336287,Indigenous Resource Network,Indigenous Resource Network,585,50
19750184960,Greenpeace Canada,Greenpeace Canada,583,204
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,580,116
101898551911387,The Hub Canada,Hub Canada Media,541,107
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,481,7
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,479,12
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,479,3
101171375978959,Produit Ici Responsablement,Canadian Energy Centre,466,3
394745970602999,The Council of Canadians,The Council of Canadians,457,4
159713615718,WWF-Canada,WWF-Canada,439,48
510183342342621,Bell MTS,Lavanya Rajaian,434,2
114849617772737,Care2 Canada,Press Pause Collective,429,13
123235041462,The Fraser Institute,Fraser Institute,427,8
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,426,26
195608229977,BC NDP,BC NDP,419,3
113297740077607,Canadian Energy Centre,Canadian Energy Centre,417,80
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,403,200
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,395,17
67197771286,Elections BC,Elections BC,382,1
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,359,3
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,357,26
143249880633,World Animal Protection Canada,World Animal Protection Canada,343,25
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,339,54
167559993283868,Nature Québec,Nature Québec,339,8
163336718421,PSAC - AFPC,PSAC-AFPC,331,10
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,325,13
108587420188,United Way Greater Toronto,United Way Greater Toronto,320,63
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,307,48
104853517861788,Surrey’s Say on Policing,National Police Federation,301,10
444008735617762,Canadian Cancer Survivor Network,Canadian Cancer Survivor Network,291,3
27234020592,UNICEF Canada,UNICEF Canada,282,14
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,264,58
21746462235,CPAWS,CPAWS,256,2
925033857594085,SureHealth Canada,SureHealth,256,154
191355754244976,Réseau Environnement,Réseau Environnement,251,2
104975997675751,Toques From The Heart,Toques From The Heart,245,11
7522587804,Green Party of Ontario,Green Party of Ontario,240,4
248281845216826,Bell Canada (Français),Bell Canada,236,2
14742445214,BC Green Party,BC Green Party,236,27
128321397217817,Friends of Medicare,Friends of Medicare,229,12
633812813408377,Elections Canada,Elections Canada,229,8
54125409458,Oxfam-Québec,Oxfam-Québec,228,6
106360778489053,Fuelling Canada,Canadian Gas Association,218,72
177681485609462,Radio-Canada,Radio-Canada,216,67
590117937780756,Oil Sands Action,Canada Action,213,1
139019864276,Oxfam Canada,Oxfam Canada,210,9
1533253713597302,Elisabeth Léger,Elisabeth Leger,208,4
131425736928577,Charles Sousa,Charles Sousa Mississauga-Lakeshore Election Campaign,205,25
111176008261790,West Coast Now,West Coast Now,200,9
610620052306352,Rues principales,Rues Principales,197,4
111462478865180,City of Ottawa,City of Ottawa,193,9
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,193,8
134455149912301,Seva Canada,Seva Canada,183,10
202220023130891,Bell Canada,Bell Canada,182,2
103805636333615,Quality Canadian Milk - Lait canadien de qualité,These ads ran without a disclaimer,181,1
121658954562795,Mark Gerretsen,Mark Gerretsen,180,1
182645321760265,Ville de Montréal,Ville de Montréal,171,1
106432095003415,Our Nova Scotia RCMP,National Police Federation,169,19
158061404248123,Société de l'assurance automobile du Québec - SAAQ,Société de l'assurance automobile du Québec - SAAQ,168,1
100999094747422,Land Needs Guardians,Land Needs Guardians,163,4
440409462669140,United Way Niagara,United Way Niagara,163,8
149637145096756,Conservative Party of BC,Conservative Party of British Columbia,163,8
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,161,9
133690690015346,USJE - SESJ,USJE - SESJ,158,2
203485052997041,Hospital Employees' Union,Hospital Employees' Union,157,12
108911865832394,Office of African Nova Scotian Affairs,African Nova Scotian Affairs,150,1
127882984614,Manitoba NDP,Manitoba NDP,149,14
1671097993122619,Children Believe,Children Believe,148,31
160136850711053,CUPE Ontario,Sonya Yalda,148,1
9333642607,TELUS,TELUS,148,4
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,142,17
168889579973,Fondation David Suzuki,Fondation David Suzuki,139,4
211536155525838,ICI Estrie,ICI Estrie,135,18
111390488241811,VIDO,Vaccine and Infectious Disease Organization (VIDO),134,18
73707923189,Bissell Centre,Bissell Centre,134,3
163381296485,The Friends of The Moncton Hospital Foundation,These ads ran without a disclaimer,131,5
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,129,31
176256900912,Saskatchewan Party,The Saskatchewan Party,121,8
101341720011488,ONFR+,Groupe Média TFO,118,2
2161474537462046,Solar X,Solar X,108,1
214866875236330,PROMIS,Promis Immigration,108,14
541315122557352,CODE NGO,CODE NGO,108,21
6688529767,Penguin Random House Canada,Penguin Random House Canada,107,1
32583114028,City of Kelowna,City of Kelowna,106,2
1762289390536601,People's Party of Canada,People's Party of Canada,104,1
307579417525,Armée du Salut Québec,Armée du Salut,103,17
131191820259167,Radio-Canada Information,Radio-Canada,102,1
198161003562116,Vancouver Humane Society,Vancouver Humane Society,102,17
127880943927960,Médecins du Monde Canada,Médecins du Monde Canada,101,15
7142486898,Dalhousie University,Dalhousie University,101,27
174000851080,Centraide Québec et Chaudière-Appalaches,Centraide Québec et Chaudière-Appalaches,101,5
161817467263,Nova Scotia Government,Government of Nova Scotia,≤100,2
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100,6
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,≤100,8
171760333399108,Ludovic Grisé Farand - Maire de Saint-Bruno,Ludovic Grisé Farand,≤100,1
259187344111223,Coastal First Nations,Coastal First Nations,≤100,32
203135665808,Mississauga Parks & Recreation,City of Mississauga,≤100,4
519158768236312,Port of/de Belledune,Port de Belledune,≤100,2
184906186150,The Toronto Star,The Toronto Star,≤100,2
504061526642471,Ontario Power Generation,Ontario Power Generation,≤100,1
321351607970406,The Narwhal,The Narwhal,≤100,1
102586125587511,Canadian Trucking Alliance,Canadian Trucking Alliance,≤100,18
121979044636843,CPAWS Northern Alberta,CPAWS Northern Alberta,≤100,25
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100,4
2181515208545676,Seb Audy,IMÉDIA,≤100,2
256967407720183,LEO,Léger,≤100,37
144941987247,UNICEF Canada FR,UNICEF Canada,≤100,16
168617319831578,Nature Canada,Nature Canada,≤100,1
162056987140787,3M,3M,≤100,95
638391216643974,CodeBlue BC,CodeBlue BC,≤100,21
