Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,11
102667249419191,GenChange,Arijana Trle,≤100,2
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100,2
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,14
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,14
104992122558073,Valter.Portal,Valter.Portal,≤100,2
1473660889517303,Irfan Čengić,Irfan Cengic,≤100,2
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,7
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,5
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,3
109652028193268,Revizije info,Revizije info,≤100,10
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
111544041335161,Antikorupcija info,Antikorupcija info,≤100,6
162926690478548,Oslobodjenje,Oslobodjenje,≤100,1
1494057107558990,Javna rasprava,Javna rasprava,≤100,12
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100,3
147315858633088,Istinomjer,Istinomjer,≤100,6
100291101730616,Jasmin Ademović,Jasmin Ademovic,≤100,1
105066375012197,Kenan Magoda,Kenan Magoda,≤100,1
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
2401351939921390,Raport.ba,Raport Media Group,≤100,1
197596636939679,tacno.net,Tacno.net,≤100,1
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,4
136088969880141,AirHelp,These ads ran without a disclaimer,≤100,1
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,2
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,1
111036544986006,Bink LLC,These ads ran without a disclaimer,≤100,1
1508133079498226,Grad Živinice,Grad Živinice,≤100,2
506759763041477,Čapljina u srcu,Pero Previšić,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
104405159011073,Sheba Tel HaShomer Global Division,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
100172476278127,Easy Study,These ads ran without a disclaimer,≤100,1
101545705215204,Wild Iconic,These ads ran without a disclaimer,≤100,1
2335613803134168,Okori Digital,These ads ran without a disclaimer,≤100,1
163080080447411,Републичка странка Српске,Filip Lučić,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,1
101302478014531,Global Alliance of Universities on Climate,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,2
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,1
740954555997446,SDA Jablanica,SDA Jablanica,≤100,2
179769572035470,Milan Nikolić,These ads ran without a disclaimer,≤100,1
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
