Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
147084112022235,La Nouvelle Tribune,La Nouvelle Tribune,153,4
103180295526797,Ministère de l’Equipement et de l’Eau - وزارة التجهيز والماء,M Equipement Maroc,141,1
107627395144123,الحكومة المغربية,الحكومة المغربية,≤100,25
578201022242371,MJCC وزارة الشباب والثقافة والتواصل,"Ministère de la Jeunesse, de la Culture et de la Communication",≤100,7
334353136587648,L'Observateur du Maroc et d'Afrique,Mehdi Farhi,≤100,1
272535046654,HESPRESS,HESPRESS,≤100,1
102890442252531,Executive Education & EMBA - NEOMA BS,These ads ran without a disclaimer,≤100,7
453709124719281,Chouf TV,Chouf TV,≤100,2
101078922404087,الناطق الرسمي باسم الحكومة المغربية,الناطق الرسمي باسم الحكومة المغربية,≤100,2
161637767281862,LE MATIN.ma,Groupe Le Matin,≤100,2
438771642823963,الإيسيسكو,ICESCO,≤100,2
167254950013774,Rue20.Com,Ayoub Elkouari,≤100,1
154738044667722,achamal24.ma,عثمان جمعون,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
605527566303955,القناة,al9anat.com,≤100,4
111883088496943,Caldony Juis,These ads ran without a disclaimer,≤100,1
123393171111656,Mehdi Bensaid   المهدي بنسعيد,Mohammed Mehdi Bensaid,≤100,1
341173272560439,Mohammed Ouzzine,Mohammed Ouzzine,≤100,1
100293009116049,Common Interest Solutions,These ads ran without a disclaimer,≤100,1
492367411199418,Troll Politics - طرولات سياسية,trollpoliticsmorocco.com,≤100,1
102178702502077,الدكتور محمد الحموري,These ads ran without a disclaimer,≤100,1
103186682224705,Yalla يلا,These ads ran without a disclaimer,≤100,1
1174118549367115,Almoharir,Almoharir,≤100,1
102281796055155,Almoharir media,Almoharir media,≤100,1
101907775761859,الشرق رياضة,These ads ran without a disclaimer,≤100,1
40755480179,Students For Liberty,These ads ran without a disclaimer,≤100,4
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
299704060194977,CRI Ελληνική Υπηρεσία,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
345840486219924,Energy China,These ads ran without a disclaimer,≤100,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
107703155980813,EarlyRise,These ads ran without a disclaimer,≤100,3
223966207746010,La Marche du Monde - RFI,These ads ran without a disclaimer,≤100,1
