Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,23380,92
121268821249550,World Central Kitchen,World Central Kitchen,17914,60
108774614054683,American Edge Project,American Edge,16895,55
7263476274,Mercy Corps,Mercy Corps,14875,32
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",14855,110
7030901126,Campaign for Tobacco-Free Kids,TOBACCO-FREE KIDS ACTION FUND,13479,59
573990992631231,U.S. Department of Health and Human Services,U.S. Department of Health & Human Services,11994,40
12375354406,USO,United Service Organizations,11294,192
309308412520731,Sandy Hook Promise,Sandy Hook Promise,11252,13
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,10928,23
112425441094454,The Art of the Tweet,The Art of the Tweet LLC,10000,38
8047221596,Save the Children US,SAVE THE CHILDREN FEDERATION INC.,9742,23
127225910653607,PragerU,PragerU,9705,216
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,9192,161
152759126824,Enbridge,Enbridge Inc.,8649,22
18982436812,ACLU,American Civil Liberties Union,8549,117
102431482417812,American Free Enterprise Action,AMFREEACTION COMMITTEE,8386,87
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,7794,360
130234313704399,United We Dream,UNITED WE DREAM NETWORK INC,7739,20
77130778113,Coalition for Medicare Choices,The Coalition for Medicare Choices,7696,120
110948720307431,Americans for a Prosperous Future,WINDWARD FUND,7143,21
49651563727,Live Action,Live Action,6958,293
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,6642,93
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,6586,9
92925746942,Judicial Watch,Judicial Watch,6276,166
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,5820,256
8492293163,Environmental Defense Fund,Environmental Defense Fund,5679,258
166618413413767,Jay Sekulow,American Center for Law and Justice,5226,123
314499212242,Pfizer,Pfizer Inc.,5206,69
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",5123,269
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",5015,61
1048486145183452,We Testify,We Testify,5000,7
121626482110,Operation Smile,OPERATION SMILE,4955,125
925007000949719,ExxonMobil,EXXON MOBIL CORPORATION,4800,42
113496178208014,Protecting Our Democracy,Protecting Our Democracy,4767,5
203197030603239,8 Billion Trees,8 Billion Trees LLC,4651,10
897994503631860,HealthInsurance.net,ASSURANCE IQ INC,4508,51
32682889528,U.S. Chamber of Commerce,The U.S. Chamber of Commerce,4289,74
542678889114683,The Coca-Cola Company,The Coca-Cola Company,4067,27
1832744013698336,Mahogany Mommies,Mahogany Mommies,4020,13
6204742571,Sierra Club,SIERRA CLUB,3999,31
104224114671958,Energy For Progress,THE AMERICAN PETROLEUM INSTITUTE,3703,266
25372476424,Best Friends Animal Society,BEST FRIENDS ANIMAL SOCIETY,3577,25
946887545335976,Association of American Universities,The Association of American Universities (AAU),3541,4
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",3507,62
101230612828459,Protect Illinois Communities,Protect Illinois Communities,3431,60
15726030300,American Cancer Society,These ads ran without a disclaimer,3407,1
114167895375664,Cherokee Nation,Cherokee Nation,3400,1
60182072999,Lila Rose,Live Action,3386,11
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,3362,24
7341997111,Conservation International,Conservation International,3313,100
22067606728,Allen West,The Association of Mature American Citizens Inc,3207,31
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,3201,44
103945768988283,ObamacarePlans.com,Obamacareplans,3057,10
