Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,5938,26
26458152911,SOS Børnebyerne,SOS Børnebyerne,4336,18
12860228293,Politiken,Politiken,4275,36
399210657232918,PlanBørnefonden,PlanBørnefonden,3884,24
141343589252160,Dansk Industri - DI,Dansk Industri,2686,2
65929129383,Røde Kors,Røde Kors,2645,30
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,2534,17
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2450,8
748887235210811,Obton Forvaltning A/S,Obton A/S,2441,15
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2311,40
104544224264943,3F Transport,3F Transport,2183,3
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2083,19
304554445813,Videncentret Bolius,Videncentret Bolius,2032,17
110321008383861,Red Barnets landsindsamling,Red Barnet,1841,134
12787473132,Berlingske,Berlingske,1782,23
59143726810,Psykiatrifonden,Psykiatrifonden,1735,5
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1597,7
55365680705,Greenpeace Danmark,Greenpeace Danmark,1558,35
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1487,7
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1389,23
167887506877,AIDS-Fondet,AIDS-Fondet,1315,27
867877683280051,Weekendavisen,Weekendavisen,1286,19
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1272,7
126543540781090,Ældre Sagen,Ældre Sagen,1144,11
123653695693986,Motatos Danmark,Motatos,1102,12
125934997444897,SuperBrugsen,Coop,1082,4
167891603415958,Lederne,Lederne,978,20
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,974,51
20303574131,Nationalmuseet,Nationalmuseet,974,6
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,963,42
121570596369,CARE Danmark,CARE i Danmark,915,35
54779960819,United Nations,United Nations with Facebook Ad Credits,829,3
603931396702203,Kattegatforbindelsenejtak.dk,Kattegatforbindelse - Nej Tak,793,2
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,771,55
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,771,17
