Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
112724021787834,Por Nuestros Hijos,Con Mis Hijos No Te Metas HN,1220,8
108854322177699,Titanes de la Niñez,Con Mis Hijos No Te Metas HN,1197,3
105122242552631,Seguidores de Nayib Bukele en Honduras,Cordelia Ordoñez,463,1
114601521910,Jorge Aldana,Jorge  Aldana,380,2
104599735671754,Goberna Honduras,Goberna Honduras,277,9
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,153,1
1392592317738074,Jorge Cálix,Jorge Cálix,119,7
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,≤100,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
158158757637896,Alianza Paz y Justicia,Alianza Paz y Justicia,≤100,1
105544639144781,Ayuda Lista de Espera - AOL v. Mayorkas,These ads ran without a disclaimer,≤100,1
103844595298374,Salam_Spain 2,These ads ran without a disclaimer,≤100,1
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100,1
306232446505213,Noches de Ciberseguridad,These ads ran without a disclaimer,≤100,1
112019995188029,Yu-221,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
220461232133800,Estudar Portugal,These ads ran without a disclaimer,≤100,2
102416722029565,"Innovate4Climate, I4C 2023 - Bilbao",These ads ran without a disclaimer,≤100,1
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
114005951660520,Curso de casas solares,These ads ran without a disclaimer,≤100,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100,11
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
128460617656602,eeDesignIt,These ads ran without a disclaimer,≤100,2
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,2
100689636310150,Waokeem-EU,These ads ran without a disclaimer,≤100,1
101584952237158,Fer Barcelar,These ads ran without a disclaimer,≤100,1
114353343756792,Salam_Spain,These ads ran without a disclaimer,≤100,1
109315958766990,Yuy-001,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
105890128155344,Hidroponía Completo,These ads ran without a disclaimer,≤100,1
